datetime,temp005s,wat005s,rdial005s,idial005s,scond005s,diode005s,temp005i,wat005i,rdial005i,idial005i,scond005i,diode005i,temp015s,wat015s,rdial015s,idial015s,scond015s,diode015s,temp015i,wat015i,rdial015i,idial015i,scond015i,diode015i,temp030s,wat030s,rdial030s,idial030s,scond030s,diode030s,temp030i,wat030i,rdial030i,idial030i,scond030i,diode030i,temp064s,wat064s,rdial064s,idial064s,scond064s,diode064s,temp063i,wat063i,rdial063i,idial063i,scond063i,diode063i,temp090s,wat090s,rdial090s,idial090s,scond090s,diode090s,temp097i,wat097i,rdial097i,idial097i,scond097i,diode097i,temp150i,wat150i,rdial150i,idial150i,scond150i,diode150i,temp150s,wat150s,rdial150s,idial150s,scond150s,diode150s
2024-01-12 11:15,-1,0.118,7.402,2.683,0.007,-0.7,-0.8,0.136,8.35,4.216,0.012,-0.2,-0.7,0.227,13.9,9.5,0.026,-0.5,-0.2,0.284,18.05,12.49,0.035,0,0.5,0.243,15.01,10.15,0.028,0.6,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,7.8,0.145,8.86,5.916,0.016,8.1,7.5,0.131,8.09,5.49,0.015,7.6
2024-01-12 11:30,-1,0.118,7.402,2.683,0.007,-0.7,-0.8,0.136,8.35,4.216,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.284,18.05,12.49,0.035,0,0.5,0.243,15.02,10.15,0.028,0.7,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,7.8,0.145,8.86,5.916,0.016,8.1,7.5,0.131,8.09,5.49,0.015,7.6
2024-01-12 11:45,-1,0.118,7.402,2.683,0.007,-0.7,-0.8,0.136,8.35,4.216,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.284,18.05,12.49,0.035,0,0.5,0.243,15.02,10.15,0.028,0.7,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.822,3.414,0.009,4.8,8,0.145,8.86,5.916,0.016,8.1,7.5,0.131,8.09,5.49,0.015,7.6
2024-01-12 12:00,-1,0.116,7.32,2.772,0.008,-0.7,-0.8,0.136,8.35,4.216,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.284,18.05,12.49,0.035,0,0.5,0.243,15.01,10.15,0.028,0.6,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.18,10.87,7.092,0.02,3,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,8,0.145,8.86,5.916,0.016,8.1,7.5,0.131,8.09,5.49,0.015,7.6
2024-01-12 12:15,-0.9,0.116,7.32,2.772,0.008,-0.7,-0.8,0.136,8.35,4.216,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.284,18.05,12.49,0.035,0,0.5,0.243,15.02,10.15,0.028,0.7,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,8,0.145,8.86,5.916,0.016,8.1,7.5,0.131,8.09,5.49,0.015,7.6
2024-01-12 12:30,-1,0.114,7.204,2.808,0.008,-0.7,-0.8,0.136,8.35,4.216,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.284,18.05,12.49,0.035,0,0.5,0.243,15.02,10.15,0.028,0.7,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,8,0.145,8.86,5.916,0.016,8.1,7.5,0.133,8.19,5.381,0.015,7.5
2024-01-12 12:45,-1,0.116,7.32,2.772,0.008,-0.6,-0.8,0.136,8.35,4.216,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.284,18.05,12.49,0.035,0,0.5,0.243,15.01,10.15,0.028,0.6,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.822,3.414,0.009,4.8,8,0.145,8.86,5.916,0.016,8.1,7.5,0.131,8.09,5.49,0.015,7.6
2024-01-12 13:00,-0.9,0.118,7.414,2.686,0.007,-0.6,-0.8,0.136,8.35,4.216,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.284,18.05,12.49,0.035,0,0.5,0.243,15.02,10.15,0.028,0.7,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.822,3.414,0.009,4.8,8,0.145,8.86,5.916,0.016,8.1,7.5,0.131,8.09,5.49,0.015,7.6
2024-01-12 13:15,-0.9,0.12,7.528,2.65,0.007,-0.6,-0.8,0.136,8.35,4.216,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.284,18.05,12.49,0.035,0,0.5,0.243,15.02,10.15,0.028,0.7,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,8,0.145,8.86,5.916,0.016,8.1,7.5,0.131,8.09,5.49,0.015,7.6
2024-01-12 13:30,-0.9,0.118,7.414,2.686,0.007,-0.6,-0.8,0.138,8.47,4.175,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.284,18.05,12.49,0.035,0,0.5,0.243,15.01,10.15,0.028,0.6,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.822,3.414,0.009,4.8,8,0.145,8.86,5.916,0.016,8.1,7.5,0.131,8.09,5.49,0.015,7.6
2024-01-12 13:45,-0.9,0.118,7.414,2.686,0.007,-0.6,-0.8,0.136,8.35,4.216,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.284,18.05,12.49,0.035,0,0.5,0.243,15.02,10.15,0.028,0.7,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,8,0.145,8.86,5.916,0.016,8.1,7.5,0.133,8.19,5.381,0.015,7.6
2024-01-12 14:00,-0.9,0.118,7.414,2.686,0.007,-0.6,-0.8,0.136,8.35,4.216,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.284,18.05,12.49,0.035,0,0.5,0.239,14.69,10.38,0.029,0.6,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,8,0.145,8.86,5.916,0.016,8.1,7.5,0.133,8.19,5.381,0.015,7.5
2024-01-12 14:15,-0.9,0.118,7.414,2.686,0.007,-0.6,-0.8,0.136,8.35,4.216,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.284,18.05,12.49,0.035,0,0.5,0.243,15.02,10.15,0.028,0.7,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.822,3.414,0.009,4.8,7.8,0.145,8.86,5.916,0.016,8.1,7.5,0.133,8.19,5.381,0.015,7.6
2024-01-12 14:30,-0.9,0.118,7.414,2.686,0.007,-0.6,-0.8,0.136,8.35,4.216,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.284,18.05,12.49,0.035,0,0.5,0.239,14.69,10.38,0.029,0.6,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,7.8,0.145,8.86,5.916,0.016,8.1,7.5,0.131,8.09,5.49,0.015,7.6
2024-01-12 14:45,-0.9,0.118,7.414,2.686,0.007,-0.6,-0.8,0.136,8.35,4.216,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.284,18.05,12.49,0.035,0,0.5,0.243,15.01,10.15,0.028,0.6,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.176,10.58,7.277,0.02,3,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,7.8,0.145,8.86,5.916,0.016,8.1,7.5,0.133,8.19,5.381,0.015,7.6
2024-01-12 15:00,-0.9,0.118,7.415,2.686,0.007,-0.6,-0.8,0.136,8.35,4.216,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.4,-0.2,0.284,18.05,12.49,0.035,0,0.5,0.243,15.02,10.15,0.028,0.7,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,7.8,0.145,8.86,5.916,0.016,8.1,7.5,0.133,8.19,5.381,0.015,7.6
2024-01-12 15:15,-0.9,0.118,7.415,2.686,0.007,-0.6,-0.8,0.136,8.35,4.216,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.283,17.94,12.7,0.035,0,0.5,0.239,14.69,10.38,0.029,0.6,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.822,3.414,0.009,4.8,7.8,0.145,8.86,5.916,0.016,8.1,7.5,0.131,8.09,5.49,0.015,7.6
2024-01-12 15:30,-0.9,0.118,7.414,2.686,0.007,-0.6,-0.8,0.136,8.35,4.216,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.284,18.05,12.49,0.035,0,0.5,0.243,15.02,10.15,0.028,0.7,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,8,0.145,8.86,5.916,0.016,8.1,7.5,0.133,8.19,5.381,0.015,7.6
2024-01-12 15:45,-0.9,0.118,7.415,2.686,0.007,-0.6,-0.8,0.136,8.35,4.216,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.283,17.94,12.7,0.035,0,0.5,0.243,15.01,10.15,0.028,0.6,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.176,10.58,7.277,0.02,3,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.822,3.414,0.009,4.8,8,0.145,8.86,5.916,0.016,8.1,7.5,0.131,8.09,5.49,0.015,7.6
2024-01-12 16:00,-0.9,0.118,7.415,2.686,0.007,-0.6,-0.8,0.136,8.35,4.216,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.284,18.05,12.49,0.035,0,0.5,0.243,15.02,10.15,0.028,0.7,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.822,3.414,0.009,4.8,7.8,0.145,8.86,5.916,0.016,8.1,7.5,0.131,8.09,5.49,0.015,7.6
2024-01-12 16:15,-0.9,0.118,7.415,2.686,0.007,-0.6,-0.8,0.136,8.35,4.216,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.283,17.94,12.7,0.035,0,0.5,0.239,14.69,10.38,0.029,0.6,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,7.8,0.145,8.86,5.916,0.016,8.1,7.5,0.131,8.09,5.489,0.015,7.5
2024-01-12 16:30,-0.9,0.118,7.415,2.686,0.007,-0.6,-0.8,0.136,8.35,4.216,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.283,17.94,12.7,0.035,0,0.5,0.243,15.01,10.15,0.028,0.6,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,7.8,0.145,8.86,5.916,0.016,8.1,7.5,0.133,8.19,5.381,0.015,7.6
2024-01-12 16:45,-0.9,0.118,7.415,2.686,0.007,-0.6,-0.8,0.136,8.35,4.216,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.4,-0.2,0.283,17.94,12.7,0.035,0,0.5,0.243,15.01,10.15,0.028,0.6,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,7.8,0.145,8.86,5.916,0.016,8.1,7.5,0.131,8.09,5.49,0.015,7.6
2024-01-12 17:00,-0.8,0.118,7.415,2.686,0.007,-0.6,-0.8,0.136,8.35,4.216,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.283,17.94,12.7,0.035,0,0.5,0.243,15.01,10.15,0.028,0.6,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,7.8,0.145,8.86,5.916,0.016,8.1,7.5,0.131,8.09,5.49,0.015,7.6
2024-01-12 17:15,-0.9,0.116,7.332,2.776,0.008,-0.6,-0.8,0.136,8.35,4.216,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.283,17.94,12.7,0.035,0,0.5,0.239,14.69,10.38,0.029,0.7,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,7.8,0.145,8.86,5.916,0.016,8.1,7.5,0.133,8.19,5.381,0.015,7.5
2024-01-12 17:30,-0.8,0.116,7.332,2.776,0.008,-0.6,-0.8,0.136,8.35,4.216,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.283,17.94,12.7,0.035,0,0.5,0.243,15.01,10.15,0.028,0.6,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,7.8,0.145,8.86,5.916,0.016,8.1,7.5,0.131,8.09,5.49,0.015,7.6
2024-01-12 17:45,-0.9,0.116,7.332,2.776,0.008,-0.6,-0.8,0.136,8.35,4.216,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.283,17.94,12.7,0.035,0,0.5,0.243,15.01,10.15,0.028,0.6,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,7.8,0.145,8.86,5.916,0.016,8.1,7.5,0.131,8.09,5.489,0.015,7.5
2024-01-12 18:00,-0.9,0.116,7.332,2.776,0.008,-0.6,-0.8,0.136,8.35,4.216,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.283,17.94,12.7,0.035,0,0.4,0.243,15.01,10.15,0.028,0.6,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.151,9.18,4.09,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,7.8,0.15,9.12,5.762,0.016,8.1,7.5,0.133,8.19,5.381,0.015,7.5
2024-01-12 18:15,-0.8,0.116,7.332,2.776,0.008,-0.6,-0.8,0.14,8.57,4.081,0.011,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.283,17.94,12.7,0.035,0,0.5,0.243,15.01,10.15,0.028,0.6,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,7.8,0.15,9.12,5.762,0.016,8.1,7.5,0.131,8.09,5.489,0.015,7.5
2024-01-12 18:30,-0.8,0.116,7.333,2.776,0.008,-0.6,-0.8,0.139,8.48,4.181,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.28,17.74,12.8,0.036,0,0.5,0.243,15.01,10.15,0.028,0.6,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,7.8,0.145,8.86,5.916,0.016,8.1,7.5,0.131,8.09,5.489,0.015,7.5
2024-01-12 18:45,-0.8,0.116,7.332,2.776,0.008,-0.6,-0.8,0.14,8.57,4.081,0.011,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.285,18.1,12.52,0.035,0,0.5,0.239,14.69,10.38,0.029,0.6,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,7.8,0.145,8.86,5.916,0.016,8.1,7.5,0.131,8.09,5.49,0.015,7.6
2024-01-12 19:00,-0.8,0.116,7.333,2.776,0.008,-0.6,-0.8,0.14,8.57,4.081,0.011,-0.2,-0.7,0.229,14,9.35,0.026,-0.4,-0.2,0.28,17.74,12.8,0.036,0,0.5,0.239,14.69,10.38,0.029,0.6,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,7.8,0.145,8.86,5.916,0.016,8.1,7.5,0.133,8.19,5.381,0.015,7.5
2024-01-12 19:15,-0.8,0.116,7.333,2.776,0.008,-0.6,-0.8,0.134,8.26,4.317,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.285,18.1,12.52,0.035,0,0.4,0.243,15.01,10.15,0.028,0.6,,0.263,16.41,10.52,0.029,24.9,2.4,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,7.8,0.145,8.86,5.916,0.016,8.1,7.5,0.131,8.09,5.489,0.015,7.5
2024-01-12 19:30,-0.8,0.116,7.333,2.776,0.008,-0.6,-0.8,0.139,8.48,4.181,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.287,18.29,12.42,0.035,0,0.5,0.243,15.01,10.15,0.028,0.6,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,7.8,0.15,9.12,5.762,0.016,8.1,7.5,0.131,8.09,5.49,0.015,7.6
2024-01-12 19:45,-0.8,0.116,7.333,2.776,0.008,-0.6,-0.8,0.139,8.48,4.181,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.4,-0.2,0.285,18.1,12.52,0.035,0,0.5,0.243,15.01,10.15,0.028,0.6,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.151,9.18,4.09,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,7.8,0.145,8.86,5.916,0.016,8.1,7.5,0.133,8.19,5.381,0.015,7.5
2024-01-12 20:00,-0.8,0.116,7.333,2.776,0.008,-0.6,-0.8,0.134,8.26,4.317,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.287,18.29,12.42,0.035,0,0.5,0.243,15.01,10.15,0.028,0.6,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,7.8,0.145,8.86,5.916,0.016,8.1,7.5,0.131,8.09,5.489,0.015,7.5
2024-01-12 20:15,-0.8,0.116,7.333,2.776,0.008,-0.6,-0.8,0.139,8.48,4.181,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.4,-0.2,0.287,18.29,12.42,0.035,0,0.5,0.243,15.01,10.15,0.028,0.6,,0.263,16.41,10.52,0.029,24.9,2.4,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,7.8,0.145,8.85,5.915,0.016,8,7.5,0.133,8.19,5.381,0.015,7.5
2024-01-12 20:30,-0.8,0.116,7.333,2.776,0.008,-0.6,-0.8,0.139,8.48,4.181,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.4,-0.2,0.287,18.29,12.42,0.035,0,0.5,0.239,14.69,10.38,0.029,0.6,,0.263,16.41,10.52,0.029,24.9,2.4,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,7.8,0.145,8.86,5.916,0.016,8.1,7.5,0.133,8.19,5.381,0.015,7.5
2024-01-12 20:45,-0.8,0.116,7.333,2.776,0.008,-0.6,-0.8,0.139,8.48,4.181,0.012,-0.2,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.285,18.1,12.52,0.035,0,0.4,0.243,15.01,10.15,0.028,0.6,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,7.8,0.145,8.86,5.916,0.016,8.1,7.5,0.131,8.09,5.489,0.015,7.5
2024-01-12 21:00,-0.8,0.116,7.333,2.776,0.008,-0.6,-0.8,0.139,8.48,4.181,0.012,-0.2,-0.7,0.227,13.9,9.5,0.026,-0.5,-0.2,0.285,18.1,12.52,0.035,0,0.5,0.239,14.69,10.38,0.029,0.6,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,7.8,0.15,9.12,5.762,0.016,8.1,7.5,0.131,8.09,5.489,0.015,7.5
2024-01-12 21:15,-0.8,0.116,7.333,2.776,0.008,-0.6,-0.8,0.139,8.48,4.181,0.012,-0.1,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.287,18.29,12.42,0.035,0,0.4,0.243,15.01,10.15,0.028,0.6,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,7.8,0.15,9.12,5.762,0.016,8.1,7.5,0.133,8.19,5.381,0.015,7.5
2024-01-12 21:30,-0.8,0.116,7.333,2.776,0.008,-0.6,-0.8,0.139,8.48,4.181,0.012,-0.2,-0.7,0.227,13.9,9.5,0.026,-0.4,-0.2,0.287,18.29,12.42,0.035,0,0.4,0.243,15.01,10.15,0.028,0.6,,0.263,16.41,10.52,0.029,24.9,2.4,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,7.8,0.145,8.85,5.915,0.016,8,7.5,0.131,8.09,5.489,0.015,7.5
2024-01-12 21:45,-0.8,0.12,7.541,2.654,0.007,-0.6,-0.8,0.139,8.48,4.181,0.012,-0.2,-0.7,0.227,13.9,9.5,0.026,-0.5,-0.2,0.287,18.29,12.42,0.035,0,0.4,0.243,15.01,10.15,0.028,0.6,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,7.8,0.15,9.12,5.761,0.016,8,7.5,0.131,8.09,5.489,0.015,7.5
2024-01-12 22:00,-0.8,0.12,7.541,2.654,0.007,-0.6,-0.7,0.139,8.48,4.181,0.012,-0.1,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.287,18.29,12.42,0.035,0,0.5,0.243,15.01,10.15,0.028,0.6,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,7.8,0.145,8.85,5.915,0.016,8,7.5,0.131,8.09,5.489,0.015,7.5
2024-01-12 22:15,-0.8,0.12,7.541,2.654,0.007,-0.6,-0.8,0.139,8.48,4.181,0.012,-0.1,-0.7,0.229,14,9.35,0.026,-0.5,-0.2,0.287,18.29,12.42,0.035,0,0.4,0.243,15.01,10.15,0.028,0.6,,0.263,16.41,10.52,0.029,24.9,2.5,0.211,12.79,5.814,0.016,2.7,2.7,0.175,10.58,7.277,0.02,2.9,4.2,0.153,9.26,3.987,0.011,4.4,4.6,0.126,7.821,3.414,0.009,4.7,7.8,0.145,8.85,5.915,0.016,8,7.5,0.131,8.09,5.489,0.015,7.5
