"time_kyr_j2000","age_ma","eccentricity","obliquity_rad","precession_angle_rad","longitude_perihelion_rad","climatic_precession"
-49759,49.759,0.00887710969926098,0.404057390681351,-1.70957586764509,-14488.4567014463,0.00477310106063889
-49758,49.758,0.00879499297382488,0.404748267991714,2.88510793173892,-14488.1552632593,0.00671469511089869
-49757,49.757,0.00869095618725525,0.405520305892291,2.63412272743502,-14487.8580907011,0.0079797995730111
-49756,49.756,0.00856828344655318,0.406341281077086,2.38358158102131,-14487.5601267788,0.00851464339166763
-49755,49.755,0.00840111068804918,0.407181892722061,2.13352489201656,-14487.2675014938,0.00824130163938907
-49754,49.754,0.00828162485518602,0.408008124542029,1.88393339573235,-14486.9792428129,0.00736303772412099
-49753,49.753,0.00811448840437598,0.408784191292361,1.63481901862383,-14486.6826038791,0.00580644516488421
-49752,49.752,0.00794092530742981,0.409482295617801,1.38612924131444,-14486.3972734271,0.00389737047740333
-49751,49.751,0.00774282487424835,0.410071440908629,1.13781970827419,-14486.1094581301,0.00173279128383232
-49750,49.75,0.00756112951378424,0.41052218565019,0.889835979315784,-14485.826976246,-0.000425593102771528
-49749,49.749,0.00733743846581129,0.410820034822405,0.642084501714722,-14485.5409659074,-0.00246195295556259
-49748,49.748,0.00711418860756584,0.410944033892261,0.39448795503531,-14485.2641588196,-0.00412495177673894
-49747,49.747,0.00690191679213541,0.410888056774735,0.146948339574589,-14484.9849708295,-0.00539733241666094
-49746,49.746,0.00667127235714226,0.410645059923602,-0.10063822536871,-14484.7085540159,-0.00614626247606807
-49745,49.745,0.00643306588610285,0.410224267549473,-0.348363818084731,-14484.433587104,-0.00637709196270677
-49744,49.744,0.00621806080166617,0.409636238418225,-0.596324707675857,-14484.1661019236,-0.00614800086309646
-49743,49.743,0.00595829205303542,0.408894979192495,-0.844619144744553,-14483.8912617136,-0.00542869453847836
-49742,49.742,0.00570327040489169,0.408028683912213,-1.09330669889549,-14483.6266263297,-0.00440776139923558
-49741,49.741,0.00545333262832334,0.407061001207564,-1.34246258489348,-14483.3621014734,-0.00316784908247497
-49740,49.74,0.00520061076338929,0.406024057832795,-1.59213830547511,-14483.1029672656,-0.00183579369243752
-49739,49.739,0.00494252126041718,0.404954057442534,-1.84236865977105,-14482.8419955821,-0.000494600744912449
-49738,49.738,0.00465935348954511,0.403883615299133,-2.09314350448366,-14482.6012126957,0.000654120609185275
-49737,49.737,0.00445446461358312,0.402854365360491,-2.34449120787868,-14482.3451599571,0.00171798466797229
-49736,49.736,0.00419192700380826,0.401895506427608,-2.59635296434317,-14482.1033774019,0.00249584787195433
-49735,49.735,0.00395660547132404,0.401041015166245,-2.84869225919277,-14481.8719364909,0.00302221099577778
-49734,49.734,0.00372508439231944,0.400321653873392,0.449581435070592,-14481.6446613743,0.00331115780979962
-49733,49.733,0.00351311769395175,0.399755034225272,2.92865185845714,-14481.4267216252,0.00339910864073022
-49732,49.732,0.0033014529813289,0.399369299881831,2.67532235044012,-14481.2213860785,0.00329420697700584
-49731,49.731,0.00311546147303368,0.399163595491988,2.4218601486228,-14481.0345163278,0.0030850320114469
-49730,49.73,0.00298283156075601,0.399146310814774,2.16836843259108,-14480.8512373502,0.00282990589075753
-49729,49.729,0.00285939638317468,0.399311831208645,1.91494912010385,-14480.6847969604,0.00252673609453407
-49728,49.728,0.00279663625852103,0.399651380838903,1.66170079311691,-14480.5385305386,0.00225411637295394
-49727,49.727,0.00278625374460051,0.400146894514664,1.40871493515872,-14480.3873106105,0.00197166066488472
-49726,49.726,0.00280906496173796,0.400773623124949,1.15605596314471,-14480.2379605613,0.00167152487737959
-49725,49.725,0.00291197047711709,0.401512171661943,0.903802898500628,-14480.1044783624,0.00140524404727037
-49724,49.724,0.00307707686753664,0.402327309752028,0.651972815329987,-14479.9454527856,0.00103972787937437
-49723,49.723,0.00329064452327937,0.403191825048952,0.400614183477203,-14479.780261451,0.000586100430295285
-49722,49.722,0.0035791275260327,0.404075629907522,0.149721663521145,-14479.6047411407,1.24059862121149e-05
-49721,49.721,0.00391506970747639,0.40494827433486,-0.100723042611257,-14479.4127027765,-0.00073163322224257
-49720,49.72,0.00428089132815838,0.405781533285135,-0.350726225512712,-14479.2047981272,-0.00165179712112651
-49719,49.719,0.00467363573378993,0.406551877583173,-0.600345472521271,-14478.9904180095,-0.00267808112628122
-49718,49.718,0.00514486395975027,0.407242146519262,-0.849637455789477,-14478.7614221344,-0.00382788052251896
-49717,49.717,0.00559581578105116,0.407831139073999,-1.09864585648169,-14478.5271189375,-0.00491520927290815
-49716,49.716,0.00610949760672211,0.408315107957895,-1.34744823161415,-14478.2856109845,-0.00590437338684746
-49715,49.715,0.00663800993522636,0.408688731910588,-1.59610630724763,-14478.0381405704,-0.0066363565732673
-49714,49.714,0.007231135480638,0.408946211648827,-1.84468179495389,-14477.7807051884,-0.00699869759689709
-49713,49.713,0.00779083610815847,0.409098515867169,-2.09323763201076,-14477.5190239261,-0.00679532726504326
-49712,49.712,0.0084276204420906,0.409146468990078,-2.34183106130901,-14477.2572228516,-0.00602129006060514
-49711,49.711,0.00905662498986768,0.409107323088967,-2.59050472496205,-14476.9860454793,-0.00454792454966489
-49710,49.71,0.00972492820781829,0.408990237491451,-2.83930297099683,-14476.7149598267,-0.00245421187324199
-49709,49.709,0.0103801008505929,0.408811929245435,-3.08825268905474,-14476.4387529717,0.000215148825568016
-49708,49.708,0.0110935385031602,0.40858821489697,2.94581363671102,-14476.1643188555,0.00322172393387732
-49707,49.707,0.0118218076535835,0.408334937456449,2.69650858432906,-14475.8791652758,0.0064722819904894
-49706,49.706,0.0125331848683671,0.40806857175758,2.44702696624902,-14475.5989718637,0.00948614044626879
-49705,49.705,0.0132943857542941,0.407801268325817,2.1973803087473,-14475.3145858405,0.0121021974104414
-49704,49.704,0.0140325340240662,0.407545748726904,1.94757809741555,-14475.0278759352,0.0138718122752565
-49703,49.703,0.0147918977739284,0.407308930001112,1.69765416286005,-14474.7384396341,0.0146059051905513
-49702,49.702,0.0155397478428046,0.407096524354468,1.44763148020691,-14474.4504309412,0.0140614646268445
-49701,49.701,0.0163362735297389,0.406911194032129,1.1975412380169,-14474.1594182936,0.012160221507936
-49700,49.7,0.0170845276765129,0.406750644450207,0.947410755902689,-14473.8664110142,0.0089027398448804
-49699,49.699,0.0178648700858501,0.40661078335999,0.697263397113667,-14473.5741215442,0.00452100299333157
-49698,49.698,0.0186551463610404,0.406485995616313,0.447117911476352,-14473.2810976126,-0.000681036450098289
-49697,49.697,0.0194405958032641,0.406367804465181,0.196990119053495,-14472.9850068337,-0.00634182305947501
-49696,49.696,0.0202072443085638,0.406247596456463,-0.0531153379249253,-14472.6900904333,-0.0118533343882197
-49695,49.695,0.0209995317569326,0.406114776582435,-0.303197985497134,-14472.3943535128,-0.0167129772451554
-49694,49.694,0.0217551127849387,0.405961186677788,-0.55326507601215,-14472.0973942028,-0.0203891742112723
-49693,49.693,0.0225248947185242,0.405777436503097,-0.803335322571486,-14471.800091303,-0.0224634464348591
-49692,49.692,0.0232709277529922,0.405556620675964,-1.05342873575192,-14471.5022272091,-0.0225546545753943
-49691,49.691,0.024025120310312,0.405293315617524,-1.30357555504309,-14471.2054188941,-0.0205568226002183
-49690,49.69,0.0247546290544979,0.404986633648257,-1.55380444760221,-14470.9059127908,-0.0164913166704852
-49689,49.689,0.0254558853051355,0.404636440241927,-1.80415873567149,-14470.6074208525,-0.0106153943237207
-49688,49.688,0.0261751954757808,0.404248304701223,-2.05466235174026,-14470.3081039743,-0.00343753730123617
-49687,49.687,0.0268618909017439,0.403830709695476,-2.30535251766547,-14470.0080052727,0.00448606703529126
-49686,49.686,0.0275296029587642,0.403395535153222,-2.55625940136576,-14469.7080376498,0.0124009489825897
-49685,49.685,0.0281678617451414,0.402955698939041,-2.80740187381239,-14469.4074002667,0.0195406014920044
-49684,49.684,0.02881633461539,0.402527559524527,-3.05877988475255,-14469.1065820635,0.0252649146046207
-49683,49.683,0.0293950203858164,0.402131817445499,2.9727764576869,-14468.8048325325,0.0287583800891538
-49682,49.682,0.0299315155105701,0.401781849596737,2.72092428745135,-14468.504116681,0.0297752694027221
-49681,49.681,0.0305205573898835,0.401499781697671,2.46885810003635,-14468.2016455859,0.0280192873318994
-49680,49.68,0.0310175957501649,0.401297631102434,2.21662487824146,-14467.8993293196,0.0236009326285282
-49679,49.679,0.0315172999107767,0.401192845885159,1.96425939893386,-14467.5966271248,0.0167771218278996
-49678,49.678,0.0319943497510767,0.401193883798341,1.71181901390534,-14467.2944890121,0.0082164718593275
-49677,49.677,0.0324470659532316,0.401309110268942,1.45936618261596,-14466.9912060803,-0.00139440186594795
-49676,49.676,0.0328281711756825,0.401541884697584,1.20696339575689,-14466.6885516611,-0.011111907112441
-49675,49.675,0.0332175831610269,0.401890864799149,0.954680905568884,-14466.3867111084,-0.0200063608933127
-49674,49.674,0.0335529163489182,0.402346868215829,0.702577808194347,-14466.0840945655,-0.0272935175648314
-49673,49.673,0.0338759796531603,0.402901641315322,0.450727520884263,-14465.7830136518,-0.0321119143244488
-49672,49.672,0.0341201226883277,0.403536216601676,0.199169094684636,-14465.4817838498,-0.0340775692506432
-49671,49.671,0.0343862601192503,0.404233209834211,-0.052046984086863,-14465.1821301925,-0.0329947018062009
-49670,49.67,0.0345791289394277,0.404968659038803,-0.302891339677235,-14464.8812054534,-0.0288385114051462
-49669,49.669,0.0347373684330089,0.405718810110975,-0.553352817397857,-14464.5825811092,-0.0220950376198457
-49668,49.668,0.0348707030616998,0.40645731396716,-0.803417867447075,-14464.2838131715,-0.0132746849302803
-49667,49.667,0.0349703255296846,0.407160702451073,-1.05311655994172,-14463.9863686876,-0.00327412247549163
-49666,49.666,0.0350224346707587,0.407801919743592,-1.30245469986776,-14463.6888143049,0.00707394558186316
-49665,49.665,0.0350225553582964,0.408363458318148,-1.55149375054116,-14463.3930852042,0.0167632317572736
-49664,49.664,0.0350280025390304,0.408821523464197,-1.80026761806196,-14463.0974590298,0.0249745855246654
-49663,49.663,0.0349869895892327,0.409164749927059,-2.04884561952113,-14462.8022440929,0.0309847420602682
-49662,49.662,0.0348939915883564,0.409380535987072,-2.29729416156865,-14462.5079023703,0.034243310932902
-49661,49.661,0.0347908621153253,0.409463872966783,-2.5456855991846,-14462.2143987517,0.0345473178340313
-49660,49.66,0.0346634007822601,0.409414508637777,-2.79409566692599,-14461.9206404095,0.0318771318113629
-49659,49.659,0.0344598475367748,0.409236846425929,-3.04259770489719,-14461.6281380528,0.0264531778541212
-49658,49.658,0.0342623029725579,0.408944220979196,2.99192960984241,-14461.3355196147,0.0188953189978749
-49657,49.657,0.0340345442119511,0.40854841076721,2.74304798210108,-14461.0442691997,0.00982489678182213
-49656,49.656,0.0337794742793873,0.408072637416864,2.49390388686589,-14460.7516208314,2.15723786904732e-05
-49655,49.655,0.033485033280605,0.40753377809979,2.24444403733914,-14460.4614165338,-0.00954168415167509
-49654,49.654,0.0332259863292451,0.406959945790415,1.994656718885,-14460.1710706684,-0.0181717168578383
-49653,49.653,0.0329139862846033,0.406374316127354,1.74453020162714,-14459.8800007126,-0.0251599490963358
-49652,49.652,0.0325737356476946,0.405803376600311,1.49405764318876,-14459.5905334896,-0.0298257280880122
-49651,49.651,0.0322309911410241,0.405269506683941,1.24327244664511,-14459.3010395031,-0.0319827228335714
-49650,49.65,0.0318724749756354,0.404798073283713,0.992194287732845,-14459.0122215594,-0.0313744072901674
-49649,49.649,0.0315011592917625,0.404403818452083,0.740883969960862,-14458.723519564,-0.028258953501551
-49648,49.648,0.031102899502266,0.40410597197536,0.489386642703146,-14458.436821099,-0.0228709043548701
-49647,49.647,0.0307297802132652,0.403911448914131,0.237775207996257,-14458.1499666556,-0.0157988341203743
-49646,49.646,0.030304407296782,0.403824493130178,-0.0138832796409232,-14457.8644976092,-0.00764366678694907
-49645,49.645,0.0299018219661392,0.403847192725089,-0.265516287598775,-14457.5797341583,0.000880491232574735
-49644,49.644,0.0294956699889129,0.403968281469053,-0.51706008461085,-14457.2961647682,0.00907775730096336
-49643,49.643,0.0290915830084747,0.404178681840264,-0.768448639518919,-14457.0132732983,0.0163093879382464
-49642,49.642,0.0286625486241291,0.404462172669663,-1.01963219341676,-14456.731593342,0.0220010702967205
-49641,49.641,0.0282306933677698,0.404797581550002,-1.27057528721374,-14456.4517466709,0.0258036205754329
-49640,49.64,0.0278369543867985,0.405163755257296,-1.5212504903228,-14456.172374067,0.0275630449886051
-49639,49.639,0.02740950929628,0.405537465991614,-1.77163999051395,-14455.8950360394,0.0270926704111223
-49638,49.638,0.0269936991582234,0.405894903886786,-2.02175033580907,-14455.619218265,0.0246345849761502
-49637,49.637,0.0266049581163801,0.40621142932693,-2.27159615393604,-14455.3444136298,0.0204357704785597
-49636,49.636,0.0262222922577584,0.406464281195857,-2.52120648678179,-14455.0700809616,0.0148344830162516
-49635,49.635,0.025828766599579,0.406637300812449,-2.77063377879732,-14454.7976536709,0.00836430920216352
-49634,49.634,0.0254727769924022,0.406708710664563,-3.01992340340625,-14454.5263946569,0.00149305674643491
-49633,49.633,0.0251115695226706,0.406673395695744,3.0140369755458,-14454.2556640646,-0.00528703779779101
-49632,49.632,0.0247669477158128,0.406517996130339,2.76480684447184,-14453.9860940376,-0.0114557760580926
-49631,49.631,0.0244215585029696,0.406247456772305,2.51549588019458,-14453.71841238,-0.0166069138618038
-49630,49.63,0.0241430374442635,0.405868354398947,2.2660326543618,-14453.4500949913,-0.0205326566761948
-49629,49.629,0.0238092498750902,0.405388116760933,2.01633822250963,-14453.1820038307,-0.0228210508709817
-49628,49.628,0.023550758012775,0.404827367924687,1.76635484128192,-14452.9165659929,-0.0235093250284577
-49627,49.627,0.0232905257722669,0.404209132741361,1.51603914849719,-14452.6499101349,-0.0225775076952009
-49626,49.626,0.0230543120020364,0.403557449424462,1.2653322140309,-14452.3844626474,-0.0200655794362112
-49625,49.625,0.0228046411785567,0.402902057061007,1.01423696646263,-14452.1183929382,-0.0162234586670391
-49624,49.624,0.0226118331477266,0.402273484616652,0.762733413746187,-14451.8545970702,-0.0113878343120124
-49623,49.623,0.0224194190032998,0.401700714625989,0.510848048574644,-14451.5887719373,-0.00581467041971028
-49622,49.622,0.0222279810900774,0.401213271533896,0.25860653323513,-14451.3249331487,2.71281351827177e-05
-49621,49.621,0.0220815491402084,0.400836803133742,0.00606131169138759,-14451.0604591968,0.00579092080633109
-49620,49.62,0.0219483998843061,0.400593427160832,-0.246720440402595,-14450.7967760121,0.0110728854093933
-49619,49.619,0.0218209940290085,0.400501351578377,-0.499663171132244,-14450.5315755187,0.0155574629840849
-49618,49.618,0.0217037662712717,0.400575083535461,-0.752674716336741,-14450.2695971825,0.0188725907843464
-49617,49.617,0.0216210571074346,0.400815727539517,-1.0056594830253,-14450.0060096194,0.0209353847167693
-49616,49.616,0.0215355433094439,0.401228727481791,-1.25851341212441,-14449.7436810378,0.0215046370814334
-49615,49.615,0.0214660712589928,0.401799191480407,-1.5111469744396,-14449.4815775696,0.0206455061819465
-49614,49.614,0.021411925826781,0.402515074870096,-1.76346695170545,-14449.2213532299,0.0184194883099935
-49613,49.613,0.0214231399249503,0.403354831916823,-2.0153927735441,-14448.9598324768,0.0149798852463127
-49612,49.612,0.0213859716777412,0.404291960203555,-2.26686057101854,-14448.7005214437,0.0105372146441664
-49611,49.611,0.0214251094708899,0.405295362787635,-2.51783251372694,-14448.4416705259,0.0054448844891514
-49610,49.61,0.0214523731291864,0.406332127379842,-2.76825714420735,-14448.1832926931,-2.94440792251859e-05
-49609,49.609,0.0215150549963857,0.407367853800982,-3.01815626972506,-14447.9254169241,-0.00551390671752279
-49608,49.608,0.0215824650669764,0.408364656882534,3.01568128897467,-14447.6690576944,-0.0106273101407824
-49607,49.607,0.0217074666312245,0.409292792954229,2.76682277785808,-14447.4135385749,-0.0151146603738372
-49606,49.606,0.0218408958559824,0.410118348494986,2.518421255573,-14447.1563788948,-0.0186869195702113
-49605,49.605,0.0219998608547975,0.410817252749316,2.27040817110169,-14446.9022075635,-0.0210825992426591
-49604,49.604,0.0222183770773799,0.411360474788404,2.02271911364961,-14446.646666492,-0.0221808578048652
-49603,49.603,0.0224420319853311,0.411737104811501,1.77525926297255,-14446.3909769708,-0.0218629215093415
-49602,49.602,0.0227051278904257,0.411933797510757,1.52793835904762,-14446.1356011671,-0.0201397881808325
-49601,49.601,0.0229717308581199,0.411944044034955,1.28066606103592,-14445.8793398157,-0.0170289443515634
-49600,49.6,0.0233233430087139,0.41177228967784,1.03334538867864,-14445.6222498875,-0.0127548747812514
-49599,49.599,0.0236453543325762,0.411421870060667,0.78588396509599,-14445.3636855863,-0.0074403980583958
-49598,49.598,0.0240208616489902,0.410909319780603,0.538203388801775,-14445.1062354871,-0.00151659376713261
-49597,49.597,0.0244716384897574,0.410246506650475,0.290215415803975,-14444.844948979,0.00481307462134927
-49596,49.596,0.0249044758554838,0.409461094963511,0.0418655293262696,-14444.5837452497,0.0110371971003013
-49595,49.595,0.0253828678100938,0.408569877311825,-0.206923497104737,-14444.3197254706,0.0167775024090014
-49594,49.594,0.0259002715605528,0.407607724399708,-0.456169817023433,-14444.0553813261,0.0216060545340672
-49593,49.593,0.0264209350494281,0.406602586327515,-0.70592209508366,-14443.7872032548,0.0251013930184606
-49592,49.592,0.0269560618012075,0.405583986654356,-0.956188780896836,-14443.5183948944,0.0269019431067669
-49591,49.591,0.027541963540615,0.40458518400595,-1.20696419637515,-14443.2475482544,0.0268141879711269
-49590,49.59,0.0281220902378934,0.403635322828683,-1.45821670594776,-14442.9745310178,0.0246961804256242
-49589,49.589,0.0287362412540153,0.402762452933618,-1.70992432392433,-14442.6997359467,0.0205466151222873
-49588,49.588,0.0293435635850591,0.401987615490818,-1.96201655550844,-14442.4244352965,0.0146367887654992
-49587,49.587,0.0300028880714002,0.401331685531689,-2.21444095692071,-14442.1458929275,0.00725099762518235
-49586,49.586,0.0306348986858,0.40080864804601,-2.46712179273237,-14441.8663487313,-0.00108086731535665
-49585,49.585,0.0312969125466339,0.400422668483596,-2.71997911189563,-14441.5854034532,-0.0097224133804472
-49584,49.584,0.0319513068652598,0.400182295266551,-2.9729380188326,-14441.3032986768,-0.0179730130731539
-49583,49.583,0.0326323521890774,0.400079471783366,3.05726712723374,-14441.0193180849,-0.0251709338610164
-49582,49.582,0.0332609334999779,0.400110185772133,2.80433526556361,-14440.7350874021,-0.0305395099951994
-49581,49.581,0.0339425606133693,0.400261352682835,2.55151566076273,-14440.4500070401,-0.0336670628848377
-49580,49.58,0.0345807155835978,0.400520741883239,2.2988642592512,-14440.1632819845,-0.0340313303988282
-49579,49.579,0.0352271183780204,0.400868235603087,2.04642039000334,-14439.8764617407,-0.0316362092312509
-49578,49.578,0.0358506234366736,0.401289569438959,1.79422490772149,-14439.5886954753,-0.0263804584357102
-49577,49.577,0.0364969766520574,0.401761915052704,1.54228781474653,-14439.3006098674,-0.0187873919952344
-49576,49.576,0.0370904396502366,0.402268466304471,1.29063351173748,-14439.0109869608,-0.00919482328735375
-49575,49.575,0.0376785123135898,0.40278942070295,1.03924172147628,-14438.7220534904,0.00142364109221498
-49574,49.574,0.0382505861627664,0.403308490175923,0.788116444496369,-14438.431946596,0.0123035064899714
-49573,49.573,0.0388147722550414,0.403812191680433,0.537227095607898,-14438.1418218063,0.0224486907134599
-49572,49.572,0.0393269560039354,0.404288220680502,0.286541656387996,-14437.8505570784,0.0309804724243172
-49571,49.571,0.0398294434966922,0.404730371929163,0.0360363275172788,-14437.5601179046,0.0370832751474815
-49570,49.57,0.0403234624649053,0.405133857912225,-0.214319781850593,-14437.2677435051,0.0401592857034663
-49569,49.569,0.040731261219119,0.405496060931558,-0.464560789034962,-14436.9759998608,0.0397281651845973
-49568,49.568,0.041163021828491,0.405819584594947,-0.714716407909491,-14436.6834611948,0.0359289898942963
-49567,49.567,0.0415399923157552,0.406107588042931,-0.964806947958668,-14436.3902608133,0.0289270282765064
-49566,49.566,0.0418897115561019,0.406364458919768,-1.21485329981964,-14436.096817097,0.0192615070986412
-49565,49.565,0.0421804780492227,0.406595221595639,-1.46486751166184,-14435.8029609265,0.00773927802596153
-49564,49.564,0.0424567626855529,0.406805952589532,-1.71485712441521,-14435.5093142222,-0.00460950993825668
-49563,49.563,0.0427115112986493,0.407001724224182,-1.96482437656821,-14435.2144043185,-0.0167519352972371
-49562,49.562,0.0428870559604535,0.407188792788312,-2.21476929254109,-14434.9198796802,-0.0275407637201649
-49561,49.561,0.0430638055809786,0.407368879985091,-2.46468216114884,-14434.6252731506,-0.0360263329609496
-49560,49.56,0.043194960176553,0.407544310322122,-2.71455332189557,-14434.3302392149,-0.0414347129727799
-49559,49.559,0.0432624371349169,0.407715120835487,-2.96437180099973,-14434.035172738,-0.0431675892524695
-49558,49.558,0.0432734996225528,0.407879413800998,3.06905934681605,-14433.7398608982,-0.0411443214100621
-49557,49.557,0.0432663823728224,0.408032264590893,2.8193772562588,-14433.4451308853,-0.0355726573399612
-49556,49.556,0.0432107134862182,0.408169265432087,2.56977389646151,-14433.1493769941,-0.0269054110356779
-49555,49.555,0.0431136968430419,0.408282910302945,2.32025372633964,-14432.8547551548,-0.0158948779811497
-49554,49.554,0.0429764445859615,0.40836427486624,2.07081165700137,-14432.5601514931,-0.00358298914335693
-49553,49.553,0.0428296879477218,0.40840517140562,1.82143898375632,-14432.265081489,0.00897463286008809
-49552,49.552,0.0426000239999183,0.408399162603133,1.57212230639582,-14431.9702907,0.0206411386216097
-49551,49.551,0.0423491555254861,0.408335958761877,1.3228405653344,-14431.6764820579,0.0303338913217999
-49550,49.55,0.0420757884816335,0.408211087926467,1.07356609181729,-14431.3813420828,0.0374064098128677
-49549,49.549,0.041728804413769,0.408015709098077,0.824272702435013,-14431.0878211893,0.0409538090315381
-49548,49.548,0.0413532293873155,0.407751480634565,0.574921518279304,-14430.7935982536,0.0410404157455256
-49547,49.547,0.0409599251839501,0.407414768440052,0.325473758655654,-14430.5006337006,0.0376359096444428
-49546,49.546,0.0405323728738872,0.407006835758487,0.0758817205349339,-14430.2065251265,0.0309696071477002
-49545,49.545,0.0400381711026782,0.406537224780281,-0.173883269449913,-14429.9135366279,0.0218786899824464
-49544,49.544,0.0395678428220709,0.406012557204463,-0.423870942132226,-14429.6202853646,0.0111208322396368
-49543,49.543,0.0390311519501283,0.405446857698093,-0.674102604666137,-14429.3271928194,-0.000302342168324232
-49542,49.542,0.0384984416632381,0.404854754691309,-0.924612590478824,-14429.0339972113,-0.011393516446771
-49541,49.541,0.0379011937794209,0.404253149849261,-1.17540639027328,-14428.741550573,-0.0211782553136494
-49540,49.54,0.0373366689028958,0.40366032982114,-1.42650447128242,-14428.44930471,-0.0288613091934703
-49539,49.539,0.0367031386715981,0.403094873226107,-1.677888706802,-14428.1565725643,-0.0338886946592054
-49538,49.538,0.0360710720015217,0.402576395022014,-1.92956095386007,-14427.8654511691,-0.0358170790923898
-49537,49.537,0.0354078003066993,0.402120182439073,-2.1814791001364,-14427.5740816374,-0.0347584434634579
-49536,49.536,0.0347514519732496,0.401747470697284,-2.43362663263161,-14427.2832407065,-0.0307596846489801
-49535,49.535,0.034052008948766,0.401467738419717,-2.68594531824493,-14426.9923526483,-0.0243919371468165
-49534,49.534,0.0333555545005797,0.401298115211199,-2.93839267320932,-14426.7033358865,-0.0162616976012061
-49533,49.533,0.0326506448763389,0.401243326682634,2.35243820033314,-14426.4138245726,-0.0071339976599989
-49532,49.532,0.0319248982094529,0.401311019066221,2.8397763104288,-14426.1256735295,0.0021535659699732
-49531,49.531,0.0311902743622695,0.401502045481614,2.58733990317785,-14425.8387252374,0.0108024167208311
-49530,49.53,0.0304570921978063,0.401806054791828,2.33503927587726,-14425.553125262,0.0181850585758722
-49529,49.529,0.029738835355746,0.402221056427078,2.08295000188132,-14425.267385713,0.023729550776727
-49528,49.528,0.0289695187660485,0.402726443358677,1.83111655611179,-14424.9845496644,0.0270924223448897
-49527,49.527,0.0282794346292778,0.403309015114122,1.57960551325273,-14424.7021204364,0.0281427142629527
-49526,49.526,0.0275673654665789,0.403941423016506,1.32843464154174,-14424.42111263,0.0269908761433882
-49525,49.525,0.0268307792119813,0.404603856180191,1.07764222694222,-14424.1421363842,0.0237639713459655
-49524,49.524,0.026108701828889,0.405268668081601,0.827229429853184,-14423.8649583206,0.0189393382573596
-49523,49.523,0.0254247804427158,0.405910692213744,0.577183590962682,-14423.5893365483,0.0130115655838304
-49522,49.522,0.0247218902378199,0.406503850890664,0.327497819265093,-14423.3144248079,0.00641412194713941
-49521,49.521,0.0240320184808921,0.407026484293154,0.0781238270672037,-14423.0432547661,-0.00020048894470155
-49520,49.52,0.02339331429832,0.407459667401052,-0.170983869427906,-14422.7721341246,-0.00645171128726601
-49519,49.519,0.022748305102907,0.407782735312243,-0.419876678015388,-14422.502589591,-0.0118526507169326
-49518,49.518,0.0221394480152731,0.407990511615381,-0.66863033285154,-14422.2354676554,-0.0161199535753794
-49517,49.517,0.021527614130043,0.408068894125575,-0.91730647287595,-14421.9701802928,-0.0189814679352183
-49516,49.516,0.0209509720498172,0.408017980187406,-1.16598606571593,-14421.7054036863,-0.0203904685283582
-49515,49.515,0.0203704706863763,0.407842863886595,-1.41473909912302,-14421.4419609529,-0.020325813347087
-49514,49.514,0.0198331022227377,0.407553012712448,-1.66363596022946,-14421.1824932894,-0.0189534029472792
-49513,49.513,0.0193487408353202,0.407156644670256,-1.91275114421189,-14420.9212338893,-0.0163776443836257
-49512,49.512,0.0188630294488852,0.406675954495182,-2.16213256979869,-14420.66202457,-0.0128643400494821
-49511,49.511,0.0183818305519347,0.406133191725597,-2.41181551290081,-14420.4049415975,-0.00872590681065111
-49510,49.51,0.0179726636978752,0.405548922235386,-2.66185668326267,-14420.1484795273,-0.00423962901266739
-49509,49.509,0.0175549689874287,0.404951969636006,-2.9122509397763,-14419.8919095907,0.000320523820503924
-49508,49.508,0.0171751162182309,0.404368383972978,1.02803220753483,-14419.6371537778,0.00462443733644635
-49507,49.507,0.0168200246491351,0.403825174054084,2.86905240447238,-14419.3830571144,0.00845331027120111
-49506,49.506,0.0165050211071763,0.403348908683715,2.61760835445774,-14419.1297639195,0.0115950633440704
-49505,49.505,0.0161861037283886,0.402960318005017,2.36588836022989,-14418.8755149318,0.0139109456921895
-49504,49.504,0.0159180231171043,0.402685665622356,2.11393741823979,-14418.6257805907,0.0152521946114259
-49503,49.503,0.0156992342864384,0.402535925315201,1.86183448567537,-14418.3732869985,0.015673567913906
-49502,49.502,0.015468646054787,0.402523249362999,1.60965533140886,-14418.1232919279,0.0150972832894448
-49501,49.501,0.0152825856466578,0.402653490950791,1.35748422588209,-14417.8732082898,0.0136381276381579
-49500,49.5,0.0151243401505677,0.402924811795594,1.10540757003668,-14417.62586821,0.0114243049946134
-49499,49.499,0.0149999642717075,0.403328019235686,0.853508071312626,-14417.376185338,0.00855766652857286
-49498,49.498,0.0148724810079102,0.403852651786482,0.601867166962088,-14417.1304132322,0.00525798601044398
-49497,49.497,0.0148245656540095,0.404475193103154,0.350538837263851,-14416.8834729427,0.00169780660814258
-49496,49.496,0.0147718132273031,0.405177765603276,0.0995982547661141,-14416.6374486088,-0.0019309297120127
-49495,49.495,0.0147726664154828,0.405929559376276,-0.150938888089916,-14416.3911552072,-0.00544285210997611
-49494,49.494,0.014789695978278,0.406703984198004,-0.401032150454944,-14416.1477136934,-0.00859895464846904
-49493,49.493,0.0148774055434076,0.407470752856061,-0.650685438800385,-14415.9014119098,-0.0113392205256608
-49492,49.492,0.0149360972760342,0.40819832056156,-0.899895760685568,-14415.6554246632,-0.0133832601480382
-49491,49.491,0.0150683929306582,0.408860847621317,-1.14871025358916,-14415.4109134539,-0.0147259624408367
