experiment,month,soil_layer,soil_layer_center_m,d18O_soil_water_permil_vsmow
6x_orbmin,2,3,0.06225857511162758,-12.399643898010254
6x_orbmin,2,4,0.11886506527662277,-11.95405387878418
6x_orbmin,2,5,0.21219339966773987,-11.341094970703125
6x_orbmin,2,6,0.3660658001899719,-10.730460166931152
6x_orbmin,2,7,0.6197584867477417,-10.399550437927246
6x_orbmin,2,8,1.038027048110962,-10.42047119140625
6x_orbmin,2,9,1.7276352643966675,-10.638444900512695
6x_orbmin,2,10,2.864607095718384,-11.037468910217285
6x_orbmin,2,11,4.739156723022461,-12.491151809692383
6x_orbmin,2,12,7.829766273498535,-12.492746353149414
6x_orbmin,2,13,12.925320625305176,-12.492552757263184
6x_orbmin,2,14,21.32646942138672,-12.491360664367676
6x_orbmin,2,15,35.17761993408203,-12.491569519042969
6x_orbmin,3,1,0.0071006352081894875,-6.249904632568359
6x_orbmin,3,2,0.027924999594688416,-11.52558708190918
6x_orbmin,3,3,0.06225857511162758,-11.783615112304688
6x_orbmin,3,4,0.11886506527662277,-11.712879180908203
6x_orbmin,3,5,0.21219339966773987,-11.346458435058594
6x_orbmin,3,6,0.3660658001899719,-10.812908172607422
6x_orbmin,3,7,0.6197584867477417,-10.434940338134766
6x_orbmin,3,8,1.038027048110962,-10.420828819274902
6x_orbmin,3,9,1.7276352643966675,-10.638147354125977
6x_orbmin,3,10,2.864607095718384,-11.038095474243164
6x_orbmin,3,11,4.739156723022461,-12.491151809692383
6x_orbmin,3,12,7.829766273498535,-12.492746353149414
6x_orbmin,3,13,12.925320625305176,-12.492552757263184
6x_orbmin,3,14,21.32646942138672,-12.491360664367676
6x_orbmin,3,15,35.17761993408203,-12.491569519042969
6x_orbmin,4,1,0.0071006352081894875,-3.9084253311157227
6x_orbmin,4,2,0.027924999594688416,-9.6605863571167
6x_orbmin,4,3,0.06225857511162758,-10.394842147827148
6x_orbmin,4,4,0.11886506527662277,-10.859458923339844
6x_orbmin,4,5,0.21219339966773987,-11.019855499267578
6x_orbmin,4,6,0.3660658001899719,-10.823637962341309
6x_orbmin,4,7,0.6197584867477417,-10.506704330444336
6x_orbmin,4,8,1.038027048110962,-10.441034317016602
6x_orbmin,4,9,1.7276352643966675,-10.638236999511719
6x_orbmin,4,10,2.864607095718384,-11.038168907165527
6x_orbmin,4,11,4.739156723022461,-12.491151809692383
6x_orbmin,4,12,7.829766273498535,-12.492746353149414
6x_orbmin,4,13,12.925320625305176,-12.492552757263184
6x_orbmin,4,14,21.32646942138672,-12.491360664367676
6x_orbmin,4,15,35.17761993408203,-12.491569519042969
6x_orbmin,5,1,0.0071006352081894875,-2.7309508323669434
6x_orbmin,5,2,0.027924999594688416,-7.576018810272217
6x_orbmin,5,3,0.06225857511162758,-8.463397979736328
6x_orbmin,5,4,0.11886506527662277,-9.330972671508789
6x_orbmin,5,5,0.21219339966773987,-10.099470138549805
6x_orbmin,5,6,0.3660658001899719,-10.514303207397461
6x_orbmin,5,7,0.6197584867477417,-10.50634765625
6x_orbmin,5,8,1.038027048110962,-10.464906692504883
6x_orbmin,5,9,1.7276352643966675,-10.639816284179688
6x_orbmin,5,10,2.864607095718384,-11.036187171936035
6x_orbmin,5,11,4.739156723022461,-12.491151809692383
6x_orbmin,5,12,7.829766273498535,-12.492746353149414
6x_orbmin,5,13,12.925320625305176,-12.492552757263184
6x_orbmin,5,14,21.32646942138672,-12.491360664367676
6x_orbmin,5,15,35.17761993408203,-12.491569519042969
6x_orbmin,6,1,0.0071006352081894875,0.004217028617858887
6x_orbmin,6,2,0.027924999594688416,-6.169035911560059
6x_orbmin,6,3,0.06225857511162758,-7.045313835144043
6x_orbmin,6,4,0.11886506527662277,-8.023962020874023
6x_orbmin,6,5,0.21219339966773987,-9.108438491821289
6x_orbmin,6,6,0.3660658001899719,-9.986087799072266
6x_orbmin,6,7,0.6197584867477417,-10.346233367919922
6x_orbmin,6,8,1.038027048110962,-10.442987442016602
6x_orbmin,6,9,1.7276352643966675,-10.63820743560791
6x_orbmin,6,10,2.864607095718384,-11.032551765441895
6x_orbmin,6,11,4.739156723022461,-12.491151809692383
6x_orbmin,6,12,7.829766273498535,-12.492746353149414
6x_orbmin,6,13,12.925320625305176,-12.492552757263184
6x_orbmin,6,14,21.32646942138672,-12.491360664367676
6x_orbmin,6,15,35.17761993408203,-12.491569519042969
6x_orbmin,7,1,0.0071006352081894875,2.641528844833374
6x_orbmin,7,2,0.027924999594688416,-6.19007682800293
6x_orbmin,7,3,0.06225857511162758,-7.190346717834473
6x_orbmin,7,4,0.11886506527662277,-8.187145233154297
6x_orbmin,7,5,0.21219339966773987,-9.168655395507812
6x_orbmin,7,6,0.3660658001899719,-9.9409818649292
6x_orbmin,7,7,0.6197584867477417,-10.310455322265625
6x_orbmin,7,8,1.038027048110962,-10.438218116760254
6x_orbmin,7,9,1.7276352643966675,-10.642097473144531
6x_orbmin,7,10,2.864607095718384,-11.035070419311523
6x_orbmin,7,11,4.739156723022461,-12.491151809692383
6x_orbmin,7,12,7.829766273498535,-12.492746353149414
6x_orbmin,7,13,12.925320625305176,-12.492552757263184
6x_orbmin,7,14,21.32646942138672,-12.491360664367676
6x_orbmin,7,15,35.17761993408203,-12.491569519042969
6x_orbmin,8,1,0.0071006352081894875,-2.2572426795959473
6x_orbmin,8,2,0.027924999594688416,-6.7113189697265625
6x_orbmin,8,3,0.06225857511162758,-7.29970645904541
6x_orbmin,8,4,0.11886506527662277,-8.175865173339844
6x_orbmin,8,5,0.21219339966773987,-9.216144561767578
6x_orbmin,8,6,0.3660658001899719,-9.976923942565918
6x_orbmin,8,7,0.6197584867477417,-10.319009780883789
6x_orbmin,8,8,1.038027048110962,-10.454565048217773
6x_orbmin,8,9,1.7276352643966675,-10.658815383911133
6x_orbmin,8,10,2.864607095718384,-11.047273635864258
6x_orbmin,8,11,4.739156723022461,-12.491151809692383
6x_orbmin,8,12,7.829766273498535,-12.492746353149414
6x_orbmin,8,13,12.925320625305176,-12.492552757263184
6x_orbmin,8,14,21.32646942138672,-12.491360664367676
6x_orbmin,8,15,35.17761993408203,-12.491569519042969
6x_orbmin,9,1,0.0071006352081894875,-6.925508499145508
6x_orbmin,9,2,0.027924999594688416,-9.129241943359375
6x_orbmin,9,3,0.06225857511162758,-9.057865142822266
6x_orbmin,9,4,0.11886506527662277,-8.938148498535156
6x_orbmin,9,5,0.21219339966773987,-9.115487098693848
6x_orbmin,9,6,0.3660658001899719,-9.691744804382324
6x_orbmin,9,7,0.6197584867477417,-10.185062408447266
6x_orbmin,9,8,1.038027048110962,-10.435983657836914
6x_orbmin,9,9,1.7276352643966675,-10.671347618103027
6x_orbmin,9,10,2.864607095718384,-11.061623573303223
6x_orbmin,9,11,4.739156723022461,-12.491151809692383
6x_orbmin,9,12,7.829766273498535,-12.492746353149414
6x_orbmin,9,13,12.925320625305176,-12.492552757263184
6x_orbmin,9,14,21.32646942138672,-12.491360664367676
6x_orbmin,9,15,35.17761993408203,-12.491569519042969
6x_orbmin,10,1,0.0071006352081894875,-8.269011497497559
6x_orbmin,10,2,0.027924999594688416,-11.088550567626953
6x_orbmin,10,3,0.06225857511162758,-11.11029052734375
6x_orbmin,10,4,0.11886506527662277,-10.793670654296875
6x_orbmin,10,5,0.21219339966773987,-10.296880722045898
6x_orbmin,10,6,0.3660658001899719,-10.012149810791016
6x_orbmin,10,7,0.6197584867477417,-10.132179260253906
6x_orbmin,10,8,1.038027048110962,-10.382026672363281
6x_orbmin,10,9,1.7276352643966675,-10.656118392944336
6x_orbmin,10,10,2.864607095718384,-11.060386657714844
6x_orbmin,10,11,4.739156723022461,-12.491151809692383
6x_orbmin,10,12,7.829766273498535,-12.492746353149414
6x_orbmin,10,13,12.925320625305176,-12.492552757263184
6x_orbmin,10,14,21.32646942138672,-12.491360664367676
6x_orbmin,10,15,35.17761993408203,-12.491569519042969
6x_orbmin,11,1,0.0071006352081894875,-9.38422966003418
6x_orbmin,11,2,0.027924999594688416,-11.891021728515625
6x_orbmin,11,3,0.06225857511162758,-11.726334571838379
6x_orbmin,11,4,0.11886506527662277,-11.298641204833984
6x_orbmin,11,5,0.21219339966773987,-10.760963439941406
6x_orbmin,11,6,0.3660658001899719,-10.320931434631348
6x_orbmin,11,7,0.6197584867477417,-10.235712051391602
6x_orbmin,11,8,1.038027048110962,-10.391891479492188
6x_orbmin,11,9,1.7276352643966675,-10.646209716796875
6x_orbmin,11,10,2.864607095718384,-11.050521850585938
6x_orbmin,11,11,4.739156723022461,-12.491151809692383
6x_orbmin,11,12,7.829766273498535,-12.492746353149414
6x_orbmin,11,13,12.925320625305176,-12.492552757263184
6x_orbmin,11,14,21.32646942138672,-12.491360664367676
6x_orbmin,11,15,35.17761993408203,-12.491569519042969
6x_orbmin,12,1,0.0071006352081894875,-10.62592887878418
6x_orbmin,12,2,0.027924999594688416,-12.412055969238281
6x_orbmin,12,3,0.06225857511162758,-12.092903137207031
6x_orbmin,12,4,0.11886506527662277,-11.542484283447266
6x_orbmin,12,5,0.21219339966773987,-10.955751419067383
6x_orbmin,12,6,0.3660658001899719,-10.46934700012207
6x_orbmin,12,7,0.6197584867477417,-10.299980163574219
6x_orbmin,12,8,1.038027048110962,-10.40407943725586
6x_orbmin,12,9,1.7276352643966675,-10.642498970031738
6x_orbmin,12,10,2.864607095718384,-11.044785499572754
6x_orbmin,12,11,4.739156723022461,-12.491151809692383
6x_orbmin,12,12,7.829766273498535,-12.492746353149414
6x_orbmin,12,13,12.925320625305176,-12.492552757263184
6x_orbmin,12,14,21.32646942138672,-12.491360664367676
6x_orbmin,12,15,35.17761993408203,-12.491569519042969
6x_orbmaxn,1,1,0.0071006352081894875,-12.845069885253906
6x_orbmaxn,1,2,0.027924999594688416,-13.559759140014648
6x_orbmaxn,1,3,0.06225857511162758,-12.665733337402344
6x_orbmaxn,1,4,0.11886506527662277,-11.582881927490234
6x_orbmaxn,1,5,0.21219339966773987,-10.632186889648438
6x_orbmaxn,1,6,0.3660658001899719,-10.082439422607422
6x_orbmaxn,1,7,0.6197584867477417,-10.04670524597168
6x_orbmaxn,1,8,1.038027048110962,-10.185197830200195
6x_orbmaxn,1,9,1.7276352643966675,-10.302797317504883
6x_orbmaxn,1,10,2.864607095718384,-10.479167938232422
6x_orbmaxn,1,11,4.739156723022461,-12.491151809692383
6x_orbmaxn,1,12,7.829766273498535,-12.492746353149414
6x_orbmaxn,1,13,12.925320625305176,-12.492552757263184
6x_orbmaxn,1,14,21.32646942138672,-12.491360664367676
6x_orbmaxn,1,15,35.17761993408203,-12.491569519042969
6x_orbmaxn,2,1,0.0071006352081894875,-11.02365493774414
6x_orbmaxn,2,2,0.027924999594688416,-13.772204399108887
6x_orbmaxn,2,3,0.06225857511162758,-13.252704620361328
6x_orbmaxn,2,4,0.11886506527662277,-12.305721282958984
6x_orbmaxn,2,5,0.21219339966773987,-11.20029354095459
6x_orbmaxn,2,6,0.3660658001899719,-10.372519493103027
6x_orbmaxn,2,7,0.6197584867477417,-10.12246322631836
6x_orbmaxn,2,8,1.038027048110962,-10.188907623291016
6x_orbmaxn,2,9,1.7276352643966675,-10.300100326538086
6x_orbmaxn,2,10,2.864607095718384,-10.47757339477539
6x_orbmaxn,2,11,4.739156723022461,-12.491151809692383
6x_orbmaxn,2,12,7.829766273498535,-12.492746353149414
6x_orbmaxn,2,13,12.925320625305176,-12.492552757263184
6x_orbmaxn,2,14,21.32646942138672,-12.491360664367676
6x_orbmaxn,2,15,35.17761993408203,-12.491569519042969
6x_orbmaxn,3,1,0.0071006352081894875,-7.48261833190918
6x_orbmaxn,3,2,0.027924999594688416,-12.745172500610352
6x_orbmaxn,3,3,0.06225857511162758,-12.712776184082031
6x_orbmaxn,3,4,0.11886506527662277,-12.300283432006836
6x_orbmaxn,3,5,0.21219339966773987,-11.551498413085938
6x_orbmaxn,3,6,0.3660658001899719,-10.711326599121094
6x_orbmaxn,3,7,0.6197584867477417,-10.264411926269531
6x_orbmaxn,3,8,1.038027048110962,-10.215088844299316
6x_orbmaxn,3,9,1.7276352643966675,-10.299354553222656
6x_orbmaxn,3,10,2.864607095718384,-10.474637031555176
6x_orbmaxn,3,11,4.739156723022461,-12.491151809692383
6x_orbmaxn,3,12,7.829766273498535,-12.492746353149414
6x_orbmaxn,3,13,12.925320625305176,-12.492552757263184
6x_orbmaxn,3,14,21.32646942138672,-12.491360664367676
6x_orbmaxn,3,15,35.17761993408203,-12.491569519042969
6x_orbmaxn,4,1,0.0071006352081894875,-4.5355706214904785
6x_orbmaxn,4,2,0.027924999594688416,-10.722785949707031
6x_orbmaxn,4,3,0.06225857511162758,-11.282831192016602
6x_orbmaxn,4,4,0.11886506527662277,-11.481865882873535
6x_orbmaxn,4,5,0.21219339966773987,-11.319860458374023
6x_orbmaxn,4,6,0.3660658001899719,-10.805010795593262
6x_orbmaxn,4,7,0.6197584867477417,-10.346353530883789
6x_orbmaxn,4,8,1.038027048110962,-10.237455368041992
6x_orbmaxn,4,9,1.7276352643966675,-10.302871704101562
6x_orbmaxn,4,10,2.864607095718384,-10.474443435668945
6x_orbmaxn,4,11,4.739156723022461,-12.491151809692383
6x_orbmaxn,4,12,7.829766273498535,-12.492746353149414
6x_orbmaxn,4,13,12.925320625305176,-12.492552757263184
6x_orbmaxn,4,14,21.32646942138672,-12.491360664367676
6x_orbmaxn,4,15,35.17761993408203,-12.491569519042969
6x_orbmaxn,5,1,0.0071006352081894875,-1.5206784009933472
6x_orbmaxn,5,2,0.027924999594688416,-7.886186122894287
6x_orbmaxn,5,3,0.06225857511162758,-8.958354949951172
6x_orbmaxn,5,4,0.11886506527662277,-9.889141082763672
6x_orbmaxn,5,5,0.21219339966773987,-10.532438278198242
6x_orbmaxn,5,6,0.3660658001899719,-10.661378860473633
6x_orbmaxn,5,7,0.6197584867477417,-10.400979995727539
6x_orbmaxn,5,8,1.038027048110962,-10.263458251953125
6x_orbmaxn,5,9,1.7276352643966675,-10.308876991271973
6x_orbmaxn,5,10,2.864607095718384,-10.475753784179688
6x_orbmaxn,5,11,4.739156723022461,-12.491151809692383
6x_orbmaxn,5,12,7.829766273498535,-12.492746353149414
6x_orbmaxn,5,13,12.925320625305176,-12.492552757263184
6x_orbmaxn,5,14,21.32646942138672,-12.491360664367676
6x_orbmaxn,5,15,35.17761993408203,-12.491569519042969
6x_orbmaxn,6,1,0.0071006352081894875,3.952324390411377
6x_orbmaxn,6,2,0.027924999594688416,-8.587509155273438
6x_orbmaxn,6,3,0.06225857511162758,-9.137556076049805
6x_orbmaxn,6,4,0.11886506527662277,-9.6815824508667
6x_orbmaxn,6,5,0.21219339966773987,-10.17896842956543
6x_orbmaxn,6,6,0.3660658001899719,-10.451272964477539
6x_orbmaxn,6,7,0.6197584867477417,-10.373726844787598
6x_orbmaxn,6,8,1.038027048110962,-10.270968437194824
6x_orbmaxn,6,9,1.7276352643966675,-10.312750816345215
6x_orbmaxn,6,10,2.864607095718384,-10.477691650390625
6x_orbmaxn,6,11,4.739156723022461,-12.491151809692383
6x_orbmaxn,6,12,7.829766273498535,-12.492746353149414
6x_orbmaxn,6,13,12.925320625305176,-12.492552757263184
6x_orbmaxn,6,14,21.32646942138672,-12.491360664367676
6x_orbmaxn,6,15,35.17761993408203,-12.491569519042969
6x_orbmaxn,7,1,0.0071006352081894875,2.745300531387329
6x_orbmaxn,7,2,0.027924999594688416,-8.387014389038086
6x_orbmaxn,7,3,0.06225857511162758,-9.24508285522461
6x_orbmaxn,7,4,0.11886506527662277,-9.82186222076416
6x_orbmaxn,7,5,0.21219339966773987,-10.211274147033691
6x_orbmaxn,7,6,0.3660658001899719,-10.39365005493164
6x_orbmaxn,7,7,0.6197584867477417,-10.344564437866211
6x_orbmaxn,7,8,1.038027048110962,-10.271162033081055
6x_orbmaxn,7,9,1.7276352643966675,-10.31743049621582
6x_orbmaxn,7,10,2.864607095718384,-10.48123836517334
6x_orbmaxn,7,11,4.739156723022461,-12.491151809692383
6x_orbmaxn,7,12,7.829766273498535,-12.492746353149414
6x_orbmaxn,7,13,12.925320625305176,-12.492552757263184
6x_orbmaxn,7,14,21.32646942138672,-12.491360664367676
6x_orbmaxn,7,15,35.17761993408203,-12.491569519042969
6x_orbmaxn,8,1,0.0071006352081894875,-0.29887259006500244
6x_orbmaxn,8,2,0.027924999594688416,-7.646039009094238
6x_orbmaxn,8,3,0.06225857511162758,-8.651748657226562
6x_orbmaxn,8,4,0.11886506527662277,-9.483770370483398
6x_orbmaxn,8,5,0.21219339966773987,-10.052993774414062
6x_orbmaxn,8,6,0.3660658001899719,-10.312080383300781
6x_orbmaxn,8,7,0.6197584867477417,-10.32008171081543
6x_orbmaxn,8,8,1.038027048110962,-10.274842262268066
6x_orbmaxn,8,9,1.7276352643966675,-10.323196411132812
6x_orbmaxn,8,10,2.864607095718384,-10.486200332641602
6x_orbmaxn,8,11,4.739156723022461,-12.491151809692383
6x_orbmaxn,8,12,7.829766273498535,-12.492746353149414
6x_orbmaxn,8,13,12.925320625305176,-12.492552757263184
6x_orbmaxn,8,14,21.32646942138672,-12.491360664367676
6x_orbmaxn,8,15,35.17761993408203,-12.491569519042969
6x_orbmaxn,9,1,0.0071006352081894875,-6.609052658081055
6x_orbmaxn,9,2,0.027924999594688416,-8.393242835998535
6x_orbmaxn,9,3,0.06225857511162758,-8.45094108581543
6x_orbmaxn,9,4,0.11886506527662277,-8.612483978271484
6x_orbmaxn,9,5,0.21219339966773987,-9.068161010742188
6x_orbmaxn,9,6,0.3660658001899719,-9.709060668945312
6x_orbmaxn,9,7,0.6197584867477417,-10.122060775756836
6x_orbmaxn,9,8,1.038027048110962,-10.246500015258789
6x_orbmaxn,9,9,1.7276352643966675,-10.325684547424316
6x_orbmaxn,9,10,2.864607095718384,-10.49169921875
6x_orbmaxn,9,11,4.739156723022461,-12.491151809692383
6x_orbmaxn,9,12,7.829766273498535,-12.492746353149414
6x_orbmaxn,9,13,12.925320625305176,-12.492552757263184
6x_orbmaxn,9,14,21.32646942138672,-12.491360664367676
6x_orbmaxn,9,15,35.17761993408203,-12.491569519042969
6x_orbmaxn,10,1,0.0071006352081894875,-8.773446083068848
6x_orbmaxn,10,2,0.027924999594688416,-11.119588851928711
6x_orbmaxn,10,3,0.06225857511162758,-10.791629791259766
6x_orbmaxn,10,4,0.11886506527662277,-10.206535339355469
6x_orbmaxn,10,5,0.21219339966773987,-9.690523147583008
6x_orbmaxn,10,6,0.3660658001899719,-9.657487869262695
6x_orbmaxn,10,7,0.6197584867477417,-9.97728157043457
6x_orbmaxn,10,8,1.038027048110962,-10.19299030303955
6x_orbmaxn,10,9,1.7276352643966675,-10.314255714416504
6x_orbmaxn,10,10,2.864607095718384,-10.488615036010742
6x_orbmaxn,10,11,4.739156723022461,-12.491151809692383
6x_orbmaxn,10,12,7.829766273498535,-12.492746353149414
6x_orbmaxn,10,13,12.925320625305176,-12.492552757263184
6x_orbmaxn,10,14,21.32646942138672,-12.491360664367676
6x_orbmaxn,10,15,35.17761993408203,-12.491569519042969
6x_orbmaxn,11,1,0.0071006352081894875,-10.648965835571289
6x_orbmaxn,11,2,0.027924999594688416,-11.523515701293945
6x_orbmaxn,11,3,0.06225857511162758,-11.12380599975586
6x_orbmaxn,11,4,0.11886506527662277,-10.548368453979492
6x_orbmaxn,11,5,0.21219339966773987,-10.006084442138672
6x_orbmaxn,11,6,0.3660658001899719,-9.794727325439453
6x_orbmaxn,11,7,0.6197584867477417,-9.98513412475586
6x_orbmaxn,11,8,1.038027048110962,-10.185733795166016
6x_orbmaxn,11,9,1.7276352643966675,-10.309755325317383
6x_orbmaxn,11,10,2.864607095718384,-10.485515594482422
6x_orbmaxn,11,11,4.739156723022461,-12.491151809692383
6x_orbmaxn,11,12,7.829766273498535,-12.492746353149414
6x_orbmaxn,11,13,12.925320625305176,-12.492552757263184
6x_orbmaxn,11,14,21.32646942138672,-12.491360664367676
6x_orbmaxn,11,15,35.17761993408203,-12.491569519042969
6x_orbmaxn,12,1,0.0071006352081894875,-12.724190711975098
6x_orbmaxn,12,2,0.027924999594688416,-12.59945297241211
6x_orbmaxn,12,3,0.06225857511162758,-11.791482925415039
6x_orbmaxn,12,4,0.11886506527662277,-10.92733383178711
6x_orbmaxn,12,5,0.21219339966773987,-10.224536895751953
6x_orbmaxn,12,6,0.3660658001899719,-9.894355773925781
6x_orbmaxn,12,7,0.6197584867477417,-10.003059387207031
6x_orbmaxn,12,8,1.038027048110962,-10.186433792114258
6x_orbmaxn,12,9,1.7276352643966675,-10.310173034667969
6x_orbmaxn,12,10,2.864607095718384,-10.486246109008789
6x_orbmaxn,12,11,4.739156723022461,-12.491151809692383
6x_orbmaxn,12,12,7.829766273498535,-12.492746353149414
6x_orbmaxn,12,13,12.925320625305176,-12.492552757263184
6x_orbmaxn,12,14,21.32646942138672,-12.491360664367676
6x_orbmaxn,12,15,35.17761993408203,-12.491569519042969
6x_orbmaxs,1,1,0.0071006352081894875,-11.450885772705078
6x_orbmaxs,1,2,0.027924999594688416,-13.409509658813477
6x_orbmaxs,1,3,0.06225857511162758,-13.112574577331543
6x_orbmaxs,1,4,0.11886506527662277,-12.523144721984863
6x_orbmaxs,1,5,0.21219339966773987,-11.752725601196289
6x_orbmaxs,1,6,0.3660658001899719,-10.954245567321777
6x_orbmaxs,1,7,0.6197584867477417,-10.549813270568848
6x_orbmaxs,1,8,1.038027048110962,-10.57705307006836
6x_orbmaxs,1,9,1.7276352643966675,-10.775298118591309
6x_orbmaxs,1,10,2.864607095718384,-11.090785026550293
6x_orbmaxs,1,11,4.739156723022461,-12.491151809692383
6x_orbmaxs,1,12,7.829766273498535,-12.492746353149414
6x_orbmaxs,1,13,12.925320625305176,-12.492552757263184
6x_orbmaxs,1,14,21.32646942138672,-12.491360664367676
6x_orbmaxs,1,15,35.17761993408203,-12.491569519042969
6x_orbmaxs,2,1,0.0071006352081894875,-9.610668182373047
6x_orbmaxs,2,2,0.027924999594688416,-13.020648956298828
6x_orbmaxs,2,3,0.06225857511162758,-12.996658325195312
6x_orbmaxs,2,4,0.11886506527662277,-12.642919540405273
6x_orbmaxs,2,5,0.21219339966773987,-11.958003044128418
6x_orbmaxs,2,6,0.3660658001899719,-11.124223709106445
6x_orbmaxs,2,7,0.6197584867477417,-10.616108894348145
6x_orbmaxs,2,8,1.038027048110962,-10.58676815032959
6x_orbmaxs,2,9,1.7276352643966675,-10.772928237915039
6x_orbmaxs,2,10,2.864607095718384,-11.087909698486328
6x_orbmaxs,2,11,4.739156723022461,-12.491151809692383
6x_orbmaxs,2,12,7.829766273498535,-12.492746353149414
6x_orbmaxs,2,13,12.925320625305176,-12.492552757263184
6x_orbmaxs,2,14,21.32646942138672,-12.491360664367676
6x_orbmaxs,2,15,35.17761993408203,-12.491569519042969
6x_orbmaxs,3,1,0.0071006352081894875,-6.321773052215576
6x_orbmaxs,3,2,0.027924999594688416,-11.756152153015137
6x_orbmaxs,3,3,0.06225857511162758,-12.184426307678223
6x_orbmaxs,3,4,0.11886506527662277,-12.190789222717285
6x_orbmaxs,3,5,0.21219339966773987,-11.830314636230469
6x_orbmaxs,3,6,0.3660658001899719,-11.187255859375
6x_orbmaxs,3,7,0.6197584867477417,-10.676712036132812
6x_orbmaxs,3,8,1.038027048110962,-10.599583625793457
6x_orbmaxs,3,9,1.7276352643966675,-10.7733154296875
6x_orbmaxs,3,10,2.864607095718384,-11.086448669433594
6x_orbmaxs,3,11,4.739156723022461,-12.491151809692383
6x_orbmaxs,3,12,7.829766273498535,-12.492746353149414
6x_orbmaxs,3,13,12.925320625305176,-12.492552757263184
6x_orbmaxs,3,14,21.32646942138672,-12.491360664367676
6x_orbmaxs,3,15,35.17761993408203,-12.491569519042969
6x_orbmaxs,4,1,0.0071006352081894875,-3.8412065505981445
6x_orbmaxs,4,2,0.027924999594688416,-9.460360527038574
6x_orbmaxs,4,3,0.06225857511162758,-10.31886100769043
6x_orbmaxs,4,4,0.11886506527662277,-10.957598686218262
6x_orbmaxs,4,5,0.21219339966773987,-11.267303466796875
6x_orbmaxs,4,6,0.3660658001899719,-11.110485076904297
6x_orbmaxs,4,7,0.6197584867477417,-10.733381271362305
6x_orbmaxs,4,8,1.038027048110962,-10.624021530151367
6x_orbmaxs,4,9,1.7276352643966675,-10.77924633026123
6x_orbmaxs,4,10,2.864607095718384,-11.086315155029297
6x_orbmaxs,4,11,4.739156723022461,-12.491151809692383
6x_orbmaxs,4,12,7.829766273498535,-12.492746353149414
6x_orbmaxs,4,13,12.925320625305176,-12.492552757263184
6x_orbmaxs,4,14,21.32646942138672,-12.491360664367676
6x_orbmaxs,4,15,35.17761993408203,-12.491569519042969
6x_orbmaxs,5,1,0.0071006352081894875,-3.1238646507263184
6x_orbmaxs,5,2,0.027924999594688416,-7.296457767486572
6x_orbmaxs,5,3,0.06225857511162758,-8.088395118713379
6x_orbmaxs,5,4,0.11886506527662277,-9.006231307983398
6x_orbmaxs,5,5,0.21219339966773987,-9.974807739257812
6x_orbmaxs,5,6,0.3660658001899719,-10.610982894897461
6x_orbmaxs,5,7,0.6197584867477417,-10.677845001220703
6x_orbmaxs,5,8,1.038027048110962,-10.632306098937988
6x_orbmaxs,5,9,1.7276352643966675,-10.777265548706055
6x_orbmaxs,5,10,2.864607095718384,-11.083230972290039
6x_orbmaxs,5,11,4.739156723022461,-12.491151809692383
6x_orbmaxs,5,12,7.829766273498535,-12.492746353149414
6x_orbmaxs,5,13,12.925320625305176,-12.492552757263184
6x_orbmaxs,5,14,21.32646942138672,-12.491360664367676
6x_orbmaxs,5,15,35.17761993408203,-12.491569519042969
6x_orbmaxs,6,1,0.0071006352081894875,-0.7558166980743408
6x_orbmaxs,6,2,0.027924999594688416,-6.289884567260742
6x_orbmaxs,6,3,0.06225857511162758,-7.022887229919434
6x_orbmaxs,6,4,0.11886506527662277,-7.84483528137207
6x_orbmaxs,6,5,0.21219339966773987,-8.886442184448242
6x_orbmaxs,6,6,0.3660658001899719,-9.914667129516602
6x_orbmaxs,6,7,0.6197584867477417,-10.450601577758789
6x_orbmaxs,6,8,1.038027048110962,-10.598287582397461
6x_orbmaxs,6,9,1.7276352643966675,-10.76899528503418
6x_orbmaxs,6,10,2.864607095718384,-11.077329635620117
6x_orbmaxs,6,11,4.739156723022461,-12.491151809692383
6x_orbmaxs,6,12,7.829766273498535,-12.492746353149414
6x_orbmaxs,6,13,12.925320625305176,-12.492552757263184
6x_orbmaxs,6,14,21.32646942138672,-12.491360664367676
6x_orbmaxs,6,15,35.17761993408203,-12.491569519042969
6x_orbmaxs,7,1,0.0071006352081894875,1.939818263053894
6x_orbmaxs,7,2,0.027924999594688416,-6.226524829864502
6x_orbmaxs,7,3,0.06225857511162758,-7.193103313446045
6x_orbmaxs,7,4,0.11886506527662277,-8.101701736450195
6x_orbmaxs,7,5,0.21219339966773987,-9.0357666015625
6x_orbmaxs,7,6,0.3660658001899719,-9.888261795043945
6x_orbmaxs,7,7,0.6197584867477417,-10.394796371459961
6x_orbmaxs,7,8,1.038027048110962,-10.587841033935547
6x_orbmaxs,7,9,1.7276352643966675,-10.772481918334961
6x_orbmaxs,7,10,2.864607095718384,-11.078640937805176
6x_orbmaxs,7,11,4.739156723022461,-12.491151809692383
6x_orbmaxs,7,12,7.829766273498535,-12.492746353149414
6x_orbmaxs,7,13,12.925320625305176,-12.492552757263184
6x_orbmaxs,7,14,21.32646942138672,-12.491360664367676
6x_orbmaxs,7,15,35.17761993408203,-12.491569519042969
6x_orbmaxs,8,1,0.0071006352081894875,-1.1784881353378296
6x_orbmaxs,8,2,0.027924999594688416,-6.494029998779297
6x_orbmaxs,8,3,0.06225857511162758,-7.225439071655273
