correction_session,workbook_sheet,workbook_row,matlab_order,Type_1,Type_2,User,ben_status,Sample_Name,analysis_id,analysis_datetime_excel,acid_temperature_C,d13Ccarb_VPDB,d18Ocarb_VPDB,D47_CDES,D48_CDES,D47_iCDES_carb_corr,T47_Petersen_workbook_C,IPLnum,analysis_datetime,d18Ocarb_VSMOW,T47_Anderson2021_C,correction_source
22B,S22B Results,106,4530,Sample,Atacama,eyl,include,OQ15.3_A_T,IPL-CI-4907 OQ15.3_A_T,46151.6604976852,90,4.15758438767792,-3.27155160541729,0.586185575659927,0.257374320510084,0.587001463017761,29.8065528675443,4907,2026-05-09T15:51:07Z,27.53732473445926,27.349460635195044,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,107,4531,Sample,Atacama,eyl,include,OQ11_A_T,IPL-CI-4908 OQ11_A_T,46151.7870833333,90,5.13149951456416,-1.58816984340016,0.612415389542143,0.171105359642546,0.613143264750847,20.7407545634686,4908,2026-05-09T18:53:23Z,29.27273982674034,18.669473598568572,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,108,4532,Standard,ETH-1,eyl,include,ETH-1,IPL-CI-4909 ETH-1,46152.683587963,90,1.81113664811131,-2.15128372813301,0.20653987722156,0.105743585264315,0.209916997770914,702.863827275412,4909,2026-05-10T16:24:22Z,28.6922200918304,563.0621160224916,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,109,4533,Sample,Atacama,eyl,include,SDT13.4_A_UB,IPL-CI-4910 SDT13.4_A_UB,46152.7907523148,90,1.50909061611765,-5.74212108592933,0.592698089683163,0.225839901974723,0.593745083862937,27.3878628982358,4910,2026-05-10T18:58:40Z,24.990389951304593,25.036434613520328,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,110,4534,Sample,Atacama,wmn,include,OQ15.3_A_UB,IPL-CI-4911 OQ15.3_A_UB,46153.3667013889,90,4.43437329255453,-3.22476446710338,0.566732561233891,0.19967975245931,0.568013819260822,36.9436687269575,4911,2026-05-11T08:48:03Z,27.585558063218453,34.163019586897576,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,111,4535,EquilibratedGas,Depleted,wmn,include,Depleted Eq Gas,IPL-CI-4912 EQG-DEPLETED,46153.4700810185,90,-11.0715466558755,-22.192920405399,0.907082599994312,0.379506970356497,0.90677611748848,-45.1963411969716,4912,2026-05-11T11:16:54Z,8.031096424870118,-45.24415547588862,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,112,4536,Sample,Morrison UT-CO,wmn,include,CLDQ UUUP 7227,IPL-CI-4913 CLDQ UUUP 7227,46153.5740277778,90,-6.61267072716264,-10.2876148526697,0.508608690841864,0.220919790909457,0.510318464455696,62.1801035497504,4913,2026-05-11T13:46:36Z,20.304394972234277,58.11016560699187,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,113,4537,Sample,Morrison UT-CO,wmn,include,OQ11_A_UB,IPL-CI-4914 OQ11_A_UB,46153.677037037,90,5.4628858286768,-1.48961318674632,0.589976554418495,0.212965003068315,0.591420670212227,28.2149899514229,4914,2026-05-11T16:14:55Z,29.37434286965135,25.827652685212456,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,114,4538,Standard,102-GC-AZ01,eyl,include,102-GC-AZ01,IPL-CI-4915 102-GC-AZ01,46154.5566203704,90,0.185800091558273,-14.3902391135518,0.60289111402577,0.242268636932327,0.604387527734857,23.6859366083012,4915,2026-05-12T13:21:32Z,16.074958595448315,21.4923712383752,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,115,4539,Sample,Bighorn Basin Travertine,eyl,include,BHB-25-TRAV-242-B,IPL-CI-4916 BHB-25-TRAV-242-B,46154.660462963,90,-4.83390551896139,-9.54640535536809,0.590983168787956,0.24956616518942,0.592621404340901,27.7868652735741,4916,2026-05-12T15:51:04Z,21.06851525509748,25.41814383332877,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,116,4540,Sample,Bighorn Basin Travertine,eyl,include,BHB-25-TRAV-242-B,IPL-CI-4917 BHB-25-TRAV-242-B,46154.7741666667,90,-4.86657458418269,-9.55984479758676,0.602740191260196,0.25845957164353,0.604448198124096,23.6652231800013,4917,2026-05-12T18:34:48Z,21.054660399719836,21.472528036214044,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,117,4541,HeatedGas,Depleted,eyl,include,Online Depleted Heated Gas,IPL-CI-4918 OLHG-DEPLETED,46155.5068634259,90,-10.9629207479464,-22.210349782354,0.0462542251982296,-0.057329769599601,0.0492784418180576,9999,4918,2026-05-13T12:09:52Z,8.013128305873437,NA,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,118,4542,Sample,Morrison Bighorn Basin,eyl,include,BHB-25-RG-262-BD,IPL-CI-4919 BHB-25-RG-262-BD,46155.6207175926,90,-5.51241036068631,-8.55790446572625,0.591802042294903,0.29032017500996,0.593744167074263,27.3881877900398,4919,2026-05-13T14:53:50Z,22.08757070723815,25.036745446299904,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,119,4543,Sample,Bighorn Basin Travertine,eyl,include,BHB-25-TRAV-242-B,IPL-CI-4920 BHB-25-TRAV-242-B,46155.7725694444,90,-4.87226025646903,-9.55883332271962,0.616850817600696,0.190951934157838,0.618865736572583,18.8625888437551,4920,2026-05-13T18:32:29Z,21.055703139275117,16.867770824263232,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,120,4544,Sample,Morrison Bighorn Basin,wmn,include,BHB-25-WDC-F6-230,IPL-CI-4921 BHB-25-WDC-F6-230,46156.3587268519,90,-6.27576762245478,-9.90010529972783,0.588728214998602,0.227862220357838,0.590882366301742,28.407517632409,4921,2026-05-14T08:36:34Z,20.703882445457584,26.0117884008734,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,121,4545,Standard,ETH-2,wmn,include,ETH-2,IPL-CI-4922 ETH-2,46156.4617824074,90,-10.3650134718254,-18.6450420733942,0.215391954884344,0.0982773325888794,0.217777361743313,619.498417202115,4922,2026-05-14T11:04:57Z,11.688639676117184,509.8379956059747,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,122,4546,Sample,Morrison Bighorn Basin,wmn,include,BHB-25-WDC-Site3-232-A1,IPL-CI-4923 BHB-25-WDC-Site3-232-A1,46156.5653125,90,-7.99153099505611,-9.03523167260975,0.581331759849867,0.213446046667535,0.583695933455853,31.0136519344334,4923,2026-05-14T13:34:03Z,21.59548931638988,28.503075055058844,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,123,4547,HeatedGas,ETH-1 HEATED,wmn,include,ETH-1 HEATED,IPL-CI-4924 ETH-1 HEATED,46156.6682291667,90,1.87469789503193,-3.00679715475057,0.0102047366039282,0.0107910479996767,0.0123405662491251,9999,4924,2026-05-14T16:02:15Z,27.81026274519609,NA,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,124,4548,Sample,Morrison Bighorn Basin,wmn,include,BHB-25-WDC-F6-230,IPL-CI-4925 BHB-25-WDC-F6-230,46157.3582175926,90,-6.08838861935666,-9.7385653785589,0.586575602484295,0.226782177320225,0.589153453397273,29.0283787125335,4925,2026-05-15T08:35:50Z,20.870415565589845,26.6055007370328,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,125,4549,HeatedGas,ETH-2 HEATED,wmn,include,ETH-2 HEATED,IPL-CI-4926 ETH-2 HEATED,46157.4610763889,90,-10.1969819503619,-18.5230947491955,0.0127506732633346,-0.00532934064201612,0.0145744837425043,9999,4926,2026-05-15T11:03:57Z,11.814356392106866,NA,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,126,4550,HeatedGas,Enriched,wmn,include,Online Enriched Heated Gas,IPL-CI-4927 OLHG-ENRICHED,46157.5669791667,90,-10.9650834217851,9.76628755994359,0.0374286498923694,0.0271265257845367,0.0391453315798244,9999,4927,2026-05-15T13:36:27Z,40.978163508421446,NA,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,127,4551,Standard,ETH-2,wmn,include,ETH-2,IPL-CI-4928 ETH-2,46157.6701273148,90,-10.3966794989236,-18.7047302495504,0.21987336123616,0.110610269987881,0.221889055912699,583.605666414075,4928,2026-05-15T16:04:58Z,11.627106538435996,485.7568870680976,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,128,4552,Standard,ETH-2,euf,include,ETH-2,IPL-CI-4929 ETH-2,46158.4916666667,90,-10.357052064553,-18.3514860635398,0.220133758772848,0.111902482568065,0.222091829066474,581.945739090403,4929,2026-05-16T11:48:00Z,11.991269502236186,484.6260562358668,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,129,4553,Standard,ETH-4,mla,include,ETH-4,IPL-CI-4930 ETH-4,46158.6020717593,90,-10.3891032096351,-18.4779182377591,0.446409383809257,0.193759459015474,0.449067916113281,97.1212240094414,4930,2026-05-16T14:26:59Z,11.860929309511768,90.87179255464076,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,130,4554,Sample,Matthew's BHB Carbs,alw,include,PK95-SC-279,IPL-CI-4931 PK95-SC-279,46158.7381018519,90,-8.95857566977555,-8.88766402491551,0.557473110699182,0.229553887683727,0.56060314964522,39.8693022424329,4931,2026-05-16T17:42:52Z,21.74761828007435,36.95088770584613,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,131,4555,Sample,Matthew's BHB Carbs,alw,include,PKQS-SC-187,IPL-CI-4932 PKQS-SC-187,46158.8511342593,90,-7.59902812376457,-8.35606052366079,0.538086689170547,0.226712630290761,0.541234310778787,47.9250581679719,4932,2026-05-16T20:25:38Z,22.295653645552854,44.611636343793805,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,132,4556,EquilibratedGas,Enriched,euf,include,Enriched Eq Gas,IPL-CI-4933 EQG-ENRICHED,46159.5967013889,90,-11.0899573298141,10.5142883530162,0.927519823134101,0.344358337420748,0.932605341119581,-49.0884706557318,4933,2026-05-17T14:19:15Z,41.74928500600793,-49.056278265478426,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,133,4557,Sample,Matthew's BHB Carbs,euf,include,PK95-SC-133,IPL-CI-4934 PK95-SC-133,46159.714837963,90,-9.78538448966197,-8.24193940085904,0.632088342901647,0.302826368741196,0.63591082050068,13.4746312188779,4934,2026-05-17T17:09:22Z,22.413302252260408,11.6926646199571,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,134,4558,Standard,ETH-1,wmn,include,ETH-1,IPL-CI-4935 ETH-1,46160.3628819444,90,1.79055293474473,-2.25262327519856,0.195032471431102,0.12391745232951,0.196515999754981,922.198363717705,4935,2026-05-18T08:42:32Z,28.587748139365054,685.8358094369272,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,135,4559,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-176,IPL-CI-4936 PK95-SC-176,46160.4658564815,90,-9.66428596898444,-8.37183937723073,0.557537687496114,0.183126946001594,0.561179839817323,39.6386557151588,4936,2026-05-18T11:10:50Z,22.27938706761907,36.73121143282822,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,136,4560,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-4,IPL-CI-4937 PK95-SC-4,46160.5689699074,90,-8.90519254747762,-8.09077435879162,0.505151584852459,0.19892078705735,0.508553292272916,63.0524077877695,4937,2026-05-18T13:39:18Z,22.56913980577813,58.933744551906614,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,137,4561,HeatedGas,ETH-2 HEATED,wmn,include,ETH-2 HEATED,IPL-CI-4938 ETH-2 HEATED,46160.6718402778,90,-10.2378806021686,-18.5119815961958,0.0178596493741425,0.0107036498709636,0.0179014285460102,9999,4938,2026-05-18T16:07:27Z,11.82581305266579,NA,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,138,4562,Sample,Matthew's BHB Carbs,alw,include,PK95-SC-160,IPL-CI-4939 PK95-SC-160,46161.6379050926,90,-9.25020134830051,-8.13898343324097,0.57082545174739,0.264683970182898,0.57488582332481,34.3027346774895,4939,2026-05-19T15:18:35Z,22.519440588837554,31.64387113324773,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,139,4563,Sample,Matthew's BHB Carbs,alw,include,PK95-SC-31,IPL-CI-4940 PK95-SC-31,46161.7514583333,90,-9.72497690027405,-7.86477142564972,0.590381739982667,0.26606619982887,0.594712521186879,27.0456083005911,4940,2026-05-19T18:02:05Z,22.802128489583446,24.708970382250925,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,140,4564,EquilibratedGas,Enriched,wmn,include,Enriched Eq Gas,IPL-CI-4943 EQG-ENRICHED,46170.3299768519,90,-10.9605002330097,10.4171955948949,0.911836602546905,0.305124203132298,0.919011566985512,-47.0651485202828,4943,2026-05-28T07:55:10Z,41.6491911107331,-47.07404305100985,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,141,4565,Standard,ETH-2,wmn,include,ETH-2,IPL-CI-4944 ETH-2,46170.4380092593,90,-9.88497887986258,-18.6245454780342,0.192733136262391,0.163115051997015,0.193762336258571,988.773809431456,4944,2026-05-28T10:30:44Z,11.709769821239764,718.4863356428967,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,142,4566,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-27,IPL-CI-4945 PK95-SC-27,46170.5409953704,90,-9.86657009653175,-9.93935835794654,0.575095559086008,0.312947970296792,0.579657601828519,32.5081205007762,4945,2026-05-28T12:59:02Z,20.663416075209334,29.930630303645557,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,143,4567,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-176,IPL-CI-4946 PK95-SC-176,46170.645162037,90,-9.08230282319735,-8.42117506170625,0.53709752068462,0.217975510514904,0.541404303843577,47.8516282337508,4946,2026-05-28T15:29:01Z,22.228526417136408,44.54191176807768,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,144,4568,EquilibratedGas,Enriched,wmn,include,Enriched Eq Gas,IPL-CI-4947 EQG-ENRICHED,46171.349224537,90,-11.0670646998047,10.9192265607494,0.931607204843711,0.327227899568988,0.940093133411524,-50.1800222146557,4947,2026-05-29T08:22:52Z,42.166739853742165,-50.12611472069452,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,145,4569,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-4,IPL-CI-4948 PK95-SC-4,46171.4535185185,90,-8.63641931273365,-8.22842028458994,0.497364363718515,0.222042440741395,0.501448081743619,66.633761739733,4948,2026-05-29T10:53:03Z,22.427239244413386,62.31206772040832,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,146,4570,Sample,matthew's BHB Carbs,wmn,include,PK95-SC-160,IPL-CI-4949 PK95-SC-160,46171.5564351852,90,-8.65678908304534,-9.1173110611284,0.557468583073247,0.25839848102141,0.56231541894183,39.185968730583,4949,2026-05-29T13:21:16Z,21.510872853972124,36.300001116453984,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,147,4571,Standard,ETH-4,wmn,include,ETH-4,IPL-CI-4950 ETH-4,46171.6592708333,90,-10.2917942297755,-18.7883190363205,0.448876288009522,0.201863041204218,0.452562877646211,94.8265463700686,4950,2026-05-29T15:49:20Z,11.540934022266832,88.73491049332563,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,148,4572,Sample,Matthew's BHB Carbs,euf,include,PK95-SC-160,IPL-CI-4951 PK95-SC-160,46172.3635300926,90,-9.27728470399358,-8.83547756881471,0.572530689934513,0.269039201937538,0.57779169846575,33.206117955948,4951,2026-05-30T08:43:29Z,21.801417819533228,30.597111098172263,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,149,4573,Sample,Matthew's BHB Carbs,euf,include,PK95-SC-279,IPL-CI-4952 PK95-SC-279,46172.4736921296,90,-8.75931289964917,-9.01693847799815,0.553737437737385,0.246398949853899,0.558883568920597,40.5600873064725,4952,2026-05-30T11:22:06Z,21.614347953646927,37.60870462493233,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,150,4574,EquilibratedGas,Depleted,euf,include,Depleted Eq Gas,IPL-CI-4953 EQG-DEPLETED,46172.5887615741,90,-11.0577395354519,-22.4311012359696,0.919521740618773,0.378716935918587,0.929594142853843,-48.6449636896898,4953,2026-05-30T14:07:49Z,7.785553424826581,-48.62168438531839,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,151,4575,Sample,Matthew's BHB Carbs,euf,include,PK95-SC-31,IPL-CI-4954 PK95-SC-31,46172.6978935185,90,-9.23089890323837,-8.63038579980018,0.610413394675145,0.274645430747241,0.616563280771048,19.6139364425468,4954,2026-05-30T16:44:57Z,22.012848975127994,17.588671332495892,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,152,4576,Standard,ETH-1,euf,include,ETH-1,IPL-CI-4956 ETH-1,46173.3662962963,90,2.57941442723522,-2.60028732826645,0.214701803682704,0.13153549541978,0.215417825066121,642.249400534223,4956,2026-05-31T08:47:28Z,28.229337790416835,524.7365829387181,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,153,4577,Sample,Matthew's BHB Carbs,euf,include,PK95-SC-187,IPL-CI-4957 PK95-SC-187,46173.4762268519,90,-6.41855333959633,-8.48189321259058,0.537723662741507,0.209607430068795,0.543102966466144,47.1206328930202,4957,2026-05-31T11:25:46Z,22.165931468208246,43.8476975299759,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,154,4578,Sample,Matthew's BHB Carbs,euf,include,PK95-SC-133,IPL-CI-4958 PK95-SC-133,46173.585474537,90,-9.13988313381489,-8.41059892172829,0.613824898414915,0.178207148979482,0.620459764065688,18.3457945973637,4958,2026-05-31T14:03:04Z,22.239429465601088,16.371809583836068,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,155,4579,EquilibratedGas,Enriched,euf,include,Enriched Eq Gas,IPL-CI-4959 EQG-ENRICHED,46173.6967824074,90,-11.0764087833399,10.4434271224414,0.919683830357945,0.28442996043685,0.93121117021854,-48.8834560140074,4959,2026-05-31T16:43:21Z,41.67623345479606,-48.85537729061127,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,156,4580,Standard,ETH-3,wmn,include,ETH-3,IPL-CI-4960 ETH-3,46174.5807407407,90,1.96370259638716,-1.83585996640913,0.616077735782327,0.249414759991457,0.62304495514715,17.5134607877758,4960,2026-06-01T13:56:15Z,29.017393602029163,15.572842064193367,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,157,4581,Sample,Matthew's BHB Carbs,mla,include,PK95-SC-111,IPL-CI-4961 PK95-SC-111,46175.4253240741,90,-9.18833494938418,-7.88682461772502,0.574494162815321,0.280344440212311,0.580927340460782,32.0358553025405,4961,2026-06-02T10:12:28Z,22.7793936333411,29.47959366223131,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,158,4582,Sample,Matthew's BHB Carbs,mla,include,PK95-SC-63,IPL-CI-4962 PK95-SC-63,46175.5409027778,90,-7.27590133995288,-9.02693091180372,0.582752058709154,0.252789701073896,0.589456550845235,28.9192577029011,4962,2026-06-02T12:58:54Z,21.604046653712427,26.501160886784533,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,159,4583,HeatedGas,Depleted,mla,include,Online Depleted Heated Gas,IPL-CI-4963 OLHG-DEPLETED,46175.6881481482,90,-10.5133809650757,-22.2919205817691,0.0399085823941251,0.0238318170774371,0.0372990846555478,9999,4963,2026-06-02T16:30:56Z,7.929036153048415,NA,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,160,4584,Sample,Matthew's BHB Carbs,mla,include,PK95-SC-148,IPL-CI-4964 PK95-SC-148,46176.3566550926,90,-5.3687952546599496,-7.81460428309121,0.654142037370602,0.263759201783017,0.66239628097612,5.66411532946222,4964,2026-06-03T08:33:35Z,22.85384629851844,4.173834345959563,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,161,4585,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-303,IPL-CI-4965 PK95-SC-303,46177.3663888889,90,-8.48013479314126,-8.26921565687876,0.603345247515998,0.236914449571485,0.610838488719959,21.5075062500422,4965,2026-06-04T08:47:36Z,22.38518288716712,19.404670367922108,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,162,4586,Standard,IAEA-C1,wmn,include,IAEA-C1,IPL-CI-4966 IAEA-C1,46177.4698958333,90,2.7199138882957,-2.32906779028467,0.314550921589721,0.162645566528491,0.316752930746741,237.213182647958,4966,2026-06-04T11:16:38Z,28.508940724317632,216.9943150167033,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,163,4587,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-6,IPL-CI-4967 PK95-SC-6,46177.6005439815,90,-9.4468491951462,-7.8899275925783,0.564400043285278,0.204750601510161,0.571438281345691,35.6191660697215,4967,2026-06-04T14:24:47Z,22.776194745535104,32.8998999385671,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,164,4588,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-3,IPL-CI-4968 PK95-SC-3,46177.7038425926,90,-9.14979698976172,-8.44297276921138,0.57330578574668,0.230268040114117,0.580651315340679,32.1383335632683,4968,2026-06-04T16:53:32Z,22.206054942492294,29.577472024110364,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,165,4589,Standard,ETH-2,wmn,include,ETH-2,IPL-CI-4969 ETH-2,46178.3638194444,90,-10.1847195543573,-18.7266669415337,0.197361303553452,0.146387673814253,0.197224376242793,906.709718478499,4969,2026-06-05T08:43:53Z,11.604491783303494,677.9452468834204,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,166,4590,Standard,ETH-4,wmn,include,ETH-4,IPL-CI-4970 ETH-4,46178.4681365741,90,-9.81851359445578,-18.7762732184839,0.4653075058536,0.205985993106529,0.470685628305823,83.5759568157271,4970,2026-06-05T11:14:07Z,11.553352176332762,78.22770445732681,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,167,4591,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-63,IPL-CI-4971 PK95-SC-63,46178.5712037037,90,-6.44358357571133,-9.1444879723097,0.586629927495344,0.254712883782109,0.594668348953008,27.0612098399783,4971,2026-06-05T13:42:31Z,21.482855904466206,24.723898577609077,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,168,4592,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-63,IPL-CI-4972 PK95-SC-63,46178.6741203704,90,-7.11069083739879,-9.09341393183995,0.592249015977793,0.172043038506428,0.600553834246779,25.0036545974893,4972,2026-06-05T16:10:44Z,21.535508643526878,22.754430199576063,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,169,4593,EquilibratedGas,Depleted,mla,include,Depleted Eq Gas,IPL-CI-4973 EQG-DEPLETED,46179.7377314815,90,-11.0643890227813,-22.15865774874,0.906938846286518,0.367080467238641,0.922370536476029,-47.5701986984712,4973,2026-06-06T17:42:20Z,8.066418140246444,-47.56873535375311,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,170,4594,Sample,Matthew's BHB Carbs,mla,include,PK95-SC-63,IPL-CI-4974 PK95-SC-63,46180.5994328704,90,-7.16668150229914,-9.08858974621994,0.60372627839718,0.26360218796093,0.612587498072926,20.925098975255,4974,2026-06-07T14:23:11Z,21.5404819447244,18.846249493979997,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,171,4595,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-31,IPL-CI-4975 PK95-SC-31,46181.3740972222,90,-8.71251123848579,-8.55650105187048,0.580991989493044,0.238008476038383,0.589481918535867,28.9101301982398,4975,2026-06-08T08:58:41Z,22.0890175006162,26.492433120686087,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,172,4596,Standard,102-GC-AZ01,wmn,include,102-GC-AZ01,IPL-CI-4976 102-GC-AZ01,46181.4775,90,0.646232318664587,-14.3911166001954,0.586185649981837,0.25094479702262,0.594942685763937,26.9643539984374,4976,2026-06-08T11:27:36Z,16.07405398569256,24.631221578570944,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,173,4597,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-31,IPL-CI-4977 PK95-SC-31,46181.5805092593,90,-9.47576329662611,-8.46134260361775,0.583265771022594,0.242767862878819,0.592100044896373,27.9725330031415,4977,2026-06-08T13:55:56Z,22.187117296504425,25.59574600424469,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,174,4598,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-31,IPL-CI-4978 PK95-SC-31,46181.6836111111,90,-9.03649406490174,-8.49086724802514,0.602159700054062,0.287369226653942,0.611605182977947,21.2517770592615,4978,2026-06-08T16:24:23Z,22.156680045338405,19.15948737626951,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,175,4599,HeatedGas,Enriched,mla,include,Online Enriched Heated Gas,IPL-CI-4979 OLHG-ENRICHED,46182.452037037,90,-10.8761153146665,9.51369727098104,0.0279119836234117,0.00312425812798944,0.0231239495360173,9999,4979,2026-06-09T10:50:55Z,40.71776565362707,NA,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,176,4600,Standard,ETH-1,mla,include,ETH-1,IPL-CI-4980 ETH-1,46182.6167708333,90,2.19710064998017,-2.28772696629237,0.190497571111139,0.148346353777389,0.189742667235294,1109.60381003921,4980,2026-06-09T14:48:08Z,28.551559393179534,772.7614075015898,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
22B,S22B Results,177,4601,Sample,Matthew's BHB Carbs,mla,include,PK95-SC-148,IPL-CI-4981 PK95-SC-148,46183.4514699074,90,-8.3166942185714,-7.69355245521574,0.610874438377644,0.170338978802159,0.621018322267392,18.1653544609347,4981,2026-06-10T10:50:06Z,22.97863983839354,16.19862241362216,Ben Passey Session 22B MATLAB; D47 I-CDES carbonate-residual correction
