MLA_horizon_id,IPL17O_mean_dp17Ocarb,IPL17O_sd_dp17Ocarb,IPL17O_se_dp17Ocarb,IPL17O_n_dp17Ocarb,IPL17O_mean_dp18Ocarb,IPL17O_sd_dp18Ocarb,IPL17O_se_dp18Ocarb,IPL17O_n_dp18Ocarb,IPL17O_mean_Dp17Ocarb,IPL17O_sd_Dp17Ocarb,IPL17O_se_Dp17Ocarb,IPL17O_n_Dp17Ocarb,IPL17O_n_analyses,strat_height_m,IPL17O_sd_Dp17Ocarb_adj,IPL17O_se_Dp17Ocarb_adj,IPL17O_ci95_Dp17Ocarb_adj,IPL17O_mean_d17Ocarb,IPL17O_mean_d18Ocarb,IPLD47_n_T47,IPLD47_mean_T47_C,IPLD47_sd_T47_C,IPLD47_se_T47_C,IPLD47_min_T47_C,IPLD47_max_T47_C,IPLD47_range_T47_C,IPL_NuDog_d13Ccarb_VPDB,IPL_NuDog_d18Ocarb_VPDB,IPL_NuDog_d18Ocarb_VSMOW,IPLD47_sessions,IPLD47_IPLnums,IPLD47_sample_type,CU_sample_id,CU_mean_d13Ccarb_vpdb,CU_mean_d18Ocarb_vpdb,CU_se_d18Ocarb_vpdb,CU_mean_d18Ocarb_vsmow,CU_mean_D47_ICDES,CU_se_D47_ICDES,CU_mean_T47_C,CU_2se_T47_C,CU_mean_d18Ow_vsmow,CU_se_d18Ow_vsmow,Snell_sample_id,Snell_Age_Ma,Snell_sample_type,Snell_mean_d18Ow_vsmow,Snell_mean_d18Ocarb_vsmow,Snell_mean_d13Ccarb_vpdb,Snell_mean_D47,Snell_se_D47,Snell_mean_T47_C,Snell_se_T47_C,Snell_sample_group,Koch_mean_d13Ccarb_vpdb,Koch_se_d13Ccarb_vpdb,Koch_n_d13Ccarb,Koch_mean_d18Ocarb_vpdb,Koch_se_d18Ocarb_vpdb,Koch_n_d18Ocarb_vpdb,Koch_mean_d18Ocarb_vsmow,Koch_se_d18Ocarb_vsmow,Koch_n_d18Ocarb_vsmow,Bowen_mean_d13Ccarb_vpdb,Bowen_se_d13Ccarb_vpdb,Bowen_n_d13Ccarb,Bowen_mean_d18Ocarb_vpdb,Bowen_se_d18Ocarb_vpdb,Bowen_n_d18Ocarb_vpdb,Bowen_mean_d18Ocarb_vsmow,Bowen_se_d18Ocarb_vsmow,Bowen_n_d18Ocarb_vsmow,Age_Ma,T_model_C,T_model_se_C,T_model_lower95_C,T_model_upper95_C,T_measured_C,T_measured_se_C,n_T_obs,T_sources,T_model_anchor_C,has_measured_T47,is_snell,d18Ocarb_vsmow,d18Ocarb_se_vsmow,d18Ocarb_source,d18Ocarb_missing_flag,T_recon_C,T_recon_se_C,T_recon_source,d18Ocarb_se_used_vsmow,d18Ow_mean_vsmow,d18Ow_median_vsmow,d18Ow_sd_vsmow,d18Ow_lower95_vsmow,d18Ow_upper95_vsmow
PK95-SC-246,8.94381,0.2634114181276125,0.18625999999999984,2,17.11684,0.5946485187066408,0.4204800000000013,2,-218,2.8284271247461903,2,2,2,520,12,8.48528137423857,16.631151493507595,8.98392537423054,17.264172527794884,5,41.34,6.56604904032859,2.9364263995543967,30.5,47.9,17.4,-6.9489149964,-9.389666375,21.240005140685,"Session 1, Session 2","4703, 4778, 4780, 4857, 4859",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.48,NA,1,-9.4,NA,1,21.22,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.2,48.819683568498334,2.3831509254206567,44.14870775467385,53.49065938232282,41.34,2.9364263995543967,1,IPL,48.81999999999999,TRUE,FALSE,21.22,NA,Koch,NA,41.34,2.9364263995543967,IPL measured T47,0.15,-3.9153348398003147,-3.914640806554246,0.5546847407087143,-5.01160141634549,-2.8498820940777088
PK95-SC-242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590,NA,NA,NA,NA,NA,2,56.3,3.5355339059327378,2.5,53.8,58.8,5,-4.0974807250000005,-13.636948015000002,16.8613975523762,"Session 1, Session 2","4764, 4983",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.93703703703704,48.806400740911585,2.3831509254206567,44.1354249270871,53.47737655473607,56.29999999999999,2.5,1,IPL,48.805,TRUE,FALSE,16.8613975523762,NA,IPL_NuDog,NA,56.3,2.5,IPL measured T47,0.15,-5.57742944209975,-5.570916919594595,0.43552765895934675,-6.442030286856507,-4.741599964691045
PK95-SC-279,9.269765,0.19755856359570903,0.13969499999999968,2,17.67748,0.4625044034384973,0.32704000000000016,2,-214.5,7.7781745930520225,5.499999999999999,2,2,680,12,8.48528137423857,16.631151493507595,9.312862336037233,17.834651415179927,4,48.775,2.9432125305522883,1.471606265276144,46.1,52.7,6.600000000000001,-8.500083120500001,-9.30003212675,21.33241087989089,"Session 1, Session 2","4620, 4709, 4931, 4952",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.45,NA,1,-9.96,NA,1,20.64,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.56,49.78416346945105,4.011744909914166,41.921143446019286,57.64718349288282,48.775,1.471606265276144,1,IPL,49.791666666666664,TRUE,FALSE,20.64,NA,Koch,NA,48.775,1.471606265276144,IPL measured T47,0.15,-3.1480324093833776,-3.147279199658044,0.2970810843959235,-3.7296211245788666,-2.5604225929348274
PK95-SC-187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700,NA,NA,NA,NA,NA,4,44.3,12.628011192055014,6.314005596027507,29.9,55.1,25.200000000000003,-7.17391455375,-8.33671938525,22.32550925135807,"Session 1, Session 2","4610, 4775, 4932, 4957",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.63,NA,1,-8.6,NA,1,22.04,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.482142857142854,40.61197319899449,4.011744909914166,32.748953175562725,48.47499322242626,44.3,6.314005596027507,1,IPL,40.605,TRUE,FALSE,22.04,NA,Koch,NA,44.3,6.314005596027507,IPL measured T47,0.15,-2.587360796882289,-2.564532872508096,1.1471811463119497,-4.929788886094022,-0.41883383086774106
PK95-SC-198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.79,0.00999999999999978,2,-8.19,0.07000000000000027,2,22.465,0.07499999999999928,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.266666666666666,30.038097214290655,3.8234753678935727,22.544085493219253,37.53210893536206,NA,NA,0,NA,NA,FALSE,FALSE,22.465,0.07499999999999928,Koch,NA,30.038097214290655,3.8234753678935727,modeled/interpolated T,0.07499999999999928,-4.836906898860399,-4.826380278245097,0.7411419186350086,-6.3150815095321375,-3.4220715295655233
PK95-SC-165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820,NA,NA,NA,NA,NA,5,28.74,3.020430432901908,1.3507775538555566,25.8,32.2,6.400000000000002,-7.4893818376,-8.269110284,22.39520882601872,"Session 1, Session 2","4621, 4710, 4747, 4834, 4836",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.04,NA,1,-8.39,NA,1,22.26,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.1,34.190397440156424,3.8199350391994504,26.7033247633255,41.677470116987344,28.74,1.3507775538555566,1,IPL,34.19111111111111,TRUE,FALSE,22.26,NA,Koch,NA,28.74,1.3507775538555566,IPL measured T47,0.15,-5.272377953293427,-5.271222520448816,0.30160849899437653,-5.875926734634476,-4.696945894332425
PK95-SC-85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.55,NA,1,-8.34,NA,1,22.31,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,34.41198712480485,3.8199350391994504,26.92491444797393,41.89905980163577,NA,NA,0,NA,NA,FALSE,FALSE,22.31,NA,Koch,NA,34.41198712480485,3.8199350391994504,modeled/interpolated T,0.15,-4.13441963797677,-4.130080853956201,0.7507388924715529,-5.624523133764788,-2.6776839757108077
PK95-SC-185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,3,29.533333333333335,2.5006665778014736,1.4437605218471812,27,32,5,-9.100783239,-8.374902776333334,22.28614522982244,Session 1,"4611, 4695, 4744",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.413333333333334,0.21457969252574768,3,-8.190000000000001,0.16563010998406466,3,22.466666666666665,0.1722723941256336,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.86666666666667,29.764653883766783,1.8592511435561403,26.12052164239675,33.40878612513682,29.53333333333334,1.4437605218471812,1,IPL,29.764444444444447,TRUE,FALSE,22.466666666666665,0.1722723941256336,Koch,NA,29.533333333333335,1.4437605218471812,IPL measured T47,0.1722723941256336,-4.914019482346977,-4.906886248663341,0.33022866337836443,-5.563762319486313,-4.271564316489764
PK95-SC-191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.05,NA,1,-9.84,NA,1,20.77,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.785,28.744794292808475,1.8592511435561403,25.10066205143844,32.38892653417851,NA,NA,0,NA,NA,FALSE,FALSE,20.77,NA,Koch,NA,28.744794292808475,1.8592511435561403,modeled/interpolated T,0.15,-6.721027172849425,-6.714005094923664,0.39352401010929644,-7.494538274116613,-5.95889048616317
PK95-SC-179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1080,NA,NA,NA,NA,NA,5,31.02,5.683924700416077,2.5419284018240953,27,40.9,13.9,-7.494459866,-8.2626947892,22.401822687917935,"Session 1, Session 2","4706, 4769, 4850, 4851, 4852",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.945,0.04499999999999993,2,-8.445,0.27500000000000036,2,22.205,0.28499999999999837,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.72,29.717706614089536,2.1220412953708654,25.55850567516264,33.87690755301643,31.02,2.5419284018240953,1,IPL,29.71777777777778,TRUE,FALSE,22.205,0.28499999999999837,Koch,NA,31.02,2.5419284018240953,IPL measured T47,0.28499999999999837,-4.881245105017479,-4.884061190969362,0.5659255983125041,-5.988981776108168,-3.7686856683301615
PK95-SC-92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1210,NA,NA,NA,NA,NA,3,28.6,3.858756276314949,2.227853974867594,24.9,32.6,7.700000000000003,-8.747416191666668,-8.226551356,22.43908367607248,"Session 1, Session 2","4761, 4763, 4843",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.82,NA,1,-7.87,NA,1,22.8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.575,30.341589474828293,4.496788977827524,21.527883078286344,39.15529587137024,28.6,2.227853974867594,1,IPL,30.34,TRUE,FALSE,22.8,NA,Koch,NA,28.6,2.227853974867594,IPL measured T47,0.15,-4.769179874196544,-4.769057601203258,0.46030308232560224,-5.6710208440026575,-3.873370709188069
SNELL-SC-188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC-188,56.2,Paleosol Micrite,-5.6,21.4,-6.9,0.618,0.025,31.4,6.1,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.55,30.397777881173504,4.496788977827524,21.58407148463156,39.21148427771545,31.399999999999995,6.1,1,Snell,30.4,TRUE,TRUE,21.4,NA,Snell,NA,30.397777881173504,4.496788977827524,modeled/interpolated T,0.15,-5.796971669422155,-5.776540528360897,0.8961745113174243,-7.593166388669783,-4.072735158718075
PK95-SC-93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.87,NA,1,-8.68,NA,1,21.96,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.475,29.53585047939742,4.496788977827524,20.722144082855472,38.34955687593937,NA,NA,0,NA,NA,FALSE,FALSE,21.96,NA,Koch,NA,29.53585047939742,4.496788977827524,modeled/interpolated T,0.15,-5.437466308764265,-5.423261837281643,0.890948224458896,-7.1949612853147755,-3.71498744585087
PK95-SC-188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.6,0.05131601439446882,3,-8.523333333333333,0.11140516644712288,3,22.123333333333335,0.11464922347946643,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.4,29.64130369277128,4.406151003616044,21.005247725683837,38.277359659858725,NA,NA,0,NA,NA,FALSE,FALSE,22.123333333333335,0.11464922347946643,Koch,NA,29.64130369277128,4.406151003616044,modeled/interpolated T,0.11464922347946643,-5.2357294398663505,-5.223796215879247,0.8673768186238306,-6.996674091079626,-3.574347986323565
SNELL-SC-62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC-62,56,Paleosol Micrite,-4.5,22.6,-8.1,0.619,0.017,31.2,4.3,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.3375,33.12231683531285,3.1633315770982127,26.922186944200355,39.32244672642535,31.2,4.3,1,Snell,33.11666666666667,TRUE,TRUE,22.6,NA,Snell,NA,33.12231683531285,3.1633315770982127,modeled/interpolated T,0.15,-4.100440973639892,-4.086801113779757,0.6230065806978253,-5.33690382320911,-2.8949040481460457
PK95-SC-118up,10.555286376,0.7903163409948522,0.5588380439999998,2,20.191149895,1.506587411327554,1.0653181749999998,2,-90.50807056,5.161815297366057,3.649954599999994,2,2,1325,12,8.48528137423857,16.631151493507595,10.611189930782585,20.39637004517081,4,36.75,3.1890437438203967,1.5945218719101983,32.9,40.7,7.800000000000004,-8.77155913625,-9.680021705,20.9406720238814,"Session 1, Session 2","4700, 4760, 4837, 4839",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.75,0.17785762095938798,3,-9.546666666666669,0.26295331229030844,3,21.066666666666663,0.2716820036570537,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.29375,38.09363550235667,3.1633315770982127,31.89350561124418,44.29376539346917,36.75,1.5945218719101983,1,IPL,38.1,TRUE,FALSE,21.066666666666663,0.2716820036570537,Koch,NA,36.75,1.5945218719101983,IPL measured T47,0.2716820036570537,-4.904098151162172,-4.898794362868557,0.40222252812355647,-5.690589457948054,-4.122108604663365
PK95-SC-176,11.658003405,0.1843506220959436,0.13035557500000028,2,22.268926615,0.3487580116063685,0.2466091549999998,2,-84.85714516,0.2063948527761361,0.14594320000000494,2,2,1355,12,8.48528137423857,16.631151493507595,11.7262227694781,22.518729999528865,4,46.35,5.995831885568506,2.997915942784253,40,54.4,14.4,-9.236314963,-8.3722477025,22.288882398538703,"Session 1, Session 2","4615, 4766, 4936, 4946",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.67,NA,1,-8.29,NA,1,22.36,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.25625,39.745159279827334,3.1633315770982127,33.54502938871484,45.94528917093983,46.35,2.997915942784253,1,IPL,39.74444444444445,TRUE,FALSE,22.36,NA,Koch,NA,46.35,2.997915942784253,IPL measured T47,0.15,-1.9029886441187804,-1.9008311535316693,0.5496877259477136,-2.998468997694525,-0.8394911663015115
PK95-SC-49,11.221545435333333,2.6419436979691886,1.5253269052063465,3,21.309869666666668,4.979247422548948,2.874769839770386,3,-24.784182653333335,17.7602914047424,10.253909023414222,3,3,1380,17.7602914047424,10.253909023414222,20.097661685891875,11.284743147087717,21.53854640779418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.225,37.87068183077248,2.175452273113017,33.606795375470966,42.134568286074,NA,NA,0,NA,NA,FALSE,FALSE,21.309869666666668,2.874769839770386,IPL17O,NA,37.87068183077248,2.175452273113017,modeled/interpolated T,2.874769839770386,-4.407614357834783,-4.407579377646243,2.838012143362934,-9.89741940631038,1.1844266866100268
PK95-SC-116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.666666666666667,0.2899041987354523,3,-8.76,0.13228756555322985,3,21.88,0.13796134724383236,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.225,37.87068183077248,2.175452273113017,33.606795375470966,42.134568286074,NA,NA,0,NA,NA,FALSE,FALSE,21.88,0.13796134724383236,Koch,NA,37.87068183077248,2.175452273113017,modeled/interpolated T,0.13796134724383236,-3.8930701047323204,-3.8945328035158013,0.4203126981455099,-4.710693955256152,-3.0825641554991594
PK95-SC-62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.92,0.08000000000000007,2,-8.195,0.15500000000000025,2,22.46,0.16000000000000014,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.225,37.87068183077248,2.175452273113017,33.606795375470966,42.134568286074,NA,NA,0,NA,NA,FALSE,FALSE,22.46,0.16000000000000014,Koch,NA,37.87068183077248,2.175452273113017,modeled/interpolated T,0.16000000000000014,-3.33688643724953,-3.3321001617323986,0.428602317049803,-4.182389427607993,-2.510248539891242
PK95-SC-50,9.184056953,NA,NA,1,17.68619704,NA,NA,1,-139.1223828,NA,NA,1,1,1425,12,12,23.52,9.226359808828688,17.843523959220732,3,36.13333333333333,2.829016319029166,1.6333333333333333,33,38.5,5.5,-8.796674565666667,-9.286788227333334,21.34606428067752,"Session 1, Session 2","4699, 4746, 4842",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.128571428571426,35.476749768724474,2.0086262291584793,31.539842359573857,39.413657177875095,36.13333333333333,1.6333333333333333,1,IPL,35.47402921953095,TRUE,FALSE,21.34606428067752,NA,IPL_NuDog,NA,36.13333333333333,1.6333333333333333,IPL measured T47,0.15,-4.751123433404441,-4.7496679727242395,0.3390198656243264,-5.411517875682341,-4.089385458126137
PK95-SC-22,11.89921638,NA,NA,1,22.75672166,NA,NA,1,-116.3326585,NA,NA,1,1,1460,12,12,23.52,11.970293696911716,23.017631240326295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.685,0.125,2,-7.6,0.1599999999999997,2,23.075,0.16499999999999912,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.039633333333335,37.11684625598608,1.682327993172425,33.81948338936812,40.41420912260403,NA,NA,0,NA,NA,FALSE,FALSE,23.075,0.16499999999999912,Koch,NA,37.11684625598608,1.682327993172425,modeled/interpolated T,0.16499999999999912,-2.8795403247679934,-2.8743904359952808,0.34712439985102184,-3.5628512711905844,-2.196708942954024
PB-00-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1480.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.1,0.15275252316519453,3,-9.666666666666666,0.06666666666666703,3,20.95444,0.06872799999999894,3,55.986666666666665,33.924366882501936,4.466370810552152,25.17028009381972,42.67845367118415,NA,NA,0,NA,NA,FALSE,FALSE,20.95444,0.06872799999999894,Bowen,NA,33.924366882501936,4.466370810552152,modeled/interpolated T,0.06872799999999894,-5.550797994594973,-5.546498189798285,0.861373773047572,-7.3132673774261265,-3.878335423056808
PB-00-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1481.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.225,0.3010398644698074,4,-10.25,0.3968626966596887,4,20.35307,0.409133691240406,4,55.98520833333333,33.76636450918206,4.466370810552152,25.01227772049985,42.52045129786428,NA,NA,0,NA,NA,FALSE,FALSE,20.35307,0.409133691240406,Bowen,NA,33.76636450918206,4.466370810552152,modeled/interpolated T,0.409133691240406,-6.197316057826547,-6.185544525486193,0.9473652563049882,-8.056529260299722,-4.394289541422725
PB-00-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.25,0.2723355773061364,4,-9.225,0.3275540667838924,4,21.409763,0.3376820385288503,4,55.98316666666667,33.537425959188056,4.466370810552152,24.78333917050584,42.29151274787027,NA,NA,0,NA,NA,FALSE,FALSE,21.409763,0.3376820385288503,Bowen,NA,33.537425959188056,4.466370810552152,modeled/interpolated T,0.3376820385288503,-5.176357536954354,-5.165442098379913,0.9136781410493982,-6.9953724395557515,-3.409650648072344
PB-00-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1482.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.26,0.35860842154082195,5,-9.28,0.3760319135392634,5,21.3530624,0.38765882030589743,5,55.98132258064516,33.299329374604234,4.466370810552152,24.54524258592202,42.05341616328645,NA,NA,0,NA,NA,FALSE,FALSE,21.3530624,0.38765882030589743,Bowen,NA,33.299329374604234,4.466370810552152,modeled/interpolated T,0.38765882030589743,-5.268260371074636,-5.273632119772685,0.9320949854879756,-7.129793337292944,-3.4681885506645256
PB-00-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1483.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.4,0.05773502691896237,4,-9.05,0.09574271077563348,4,21.590174,0.0987030753928166,4,55.97974193548387,33.051927089304016,4.466370810552152,24.2978403006218,41.80601387798623,NA,NA,0,NA,NA,FALSE,FALSE,21.590174,0.0987030753928166,Bowen,NA,33.051927089304016,4.466370810552152,modeled/interpolated T,0.0987030753928166,-5.101973838528857,-5.085729471650438,0.8545949673632444,-6.808118728009773,-3.4635406408785387
PB-00-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.925,0.24281337140555756,4,-9.8,0.04082482904638652,4,20.816984,0.04208713276050064,4,55.97387096774194,32.04906941884208,4.466370810552152,23.294982630159865,40.803156207524296,NA,NA,0,NA,NA,FALSE,FALSE,20.816984,0.04208713276050064,Bowen,NA,32.04906941884208,4.466370810552152,modeled/interpolated T,0.04208713276050064,-6.032740652213673,-6.017580390534704,0.8528161649460075,-7.765508698056684,-4.3983117809549315
