MLA_horizon_id,IPL17O_mean_dp17Ocarb,IPL17O_sd_dp17Ocarb,IPL17O_se_dp17Ocarb,IPL17O_n_dp17Ocarb,IPL17O_mean_dp18Ocarb,IPL17O_sd_dp18Ocarb,IPL17O_se_dp18Ocarb,IPL17O_n_dp18Ocarb,IPL17O_mean_Dp17Ocarb,IPL17O_sd_Dp17Ocarb,IPL17O_se_Dp17Ocarb,IPL17O_n_Dp17Ocarb,IPL17O_n_analyses,strat_height_m,IPL17O_sd_Dp17Ocarb_adj,IPL17O_se_Dp17Ocarb_adj,IPL17O_ci95_Dp17Ocarb_adj,IPL17O_mean_d17Ocarb,IPL17O_mean_d18Ocarb,IPLD47_n_T47,IPLD47_mean_T47_C,IPLD47_sd_T47_C,IPLD47_se_T47_C,IPLD47_min_T47_C,IPLD47_max_T47_C,IPLD47_range_T47_C,IPLD47_sessions,IPLD47_sample_type,CU_sample_id,CU_mean_d13Ccarb_vpdb,CU_mean_d18Ocarb_vpdb,CU_se_d18Ocarb_vpdb,CU_mean_d18Ocarb_vsmow,CU_mean_D47_ICDES,CU_se_D47_ICDES,CU_mean_T47_C,CU_2se_T47_C,CU_mean_d18Ow_vsmow,CU_se_d18Ow_vsmow,Snell_sample_id,Snell_Age_Ma,Snell_sample_type,Snell_mean_d18Ow_vsmow,Snell_mean_d18Ocarb_vsmow,Snell_mean_d13Ccarb_vpdb,Snell_mean_D47,Snell_se_D47,Snell_mean_T47_C,Snell_se_T47_C,Snell_sample_group,Koch_mean_d13Ccarb_vpdb,Koch_se_d13Ccarb_vpdb,Koch_n_d13Ccarb,Koch_mean_d18Ocarb_vpdb,Koch_se_d18Ocarb_vpdb,Koch_n_d18Ocarb_vpdb,Koch_mean_d18Ocarb_vsmow,Koch_se_d18Ocarb_vsmow,Koch_n_d18Ocarb_vsmow,Bowen_mean_d13Ccarb_vpdb,Bowen_se_d13Ccarb_vpdb,Bowen_n_d13Ccarb,Bowen_mean_d18Ocarb_vpdb,Bowen_se_d18Ocarb_vpdb,Bowen_n_d18Ocarb_vpdb,Bowen_mean_d18Ocarb_vsmow,Bowen_se_d18Ocarb_vsmow,Bowen_n_d18Ocarb_vsmow,Age_Ma,T_model_C,T_model_se_C,T_model_lower95_C,T_model_upper95_C,T_measured_C,T_measured_se_C,n_T_obs,T_sources,T_model_anchor_C,has_measured_T47
PK95-SC-351-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1537.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.49,0.07000000000000027,2,-7.915,0.00499999999999989,2,22.755000000000003,0.00500000000000078,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.83921176470588,25.115741377337276,2.1482850066987615,20.905102764207705,29.326379990466847,NA,NA,0,NA,NA,FALSE
PB-00-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1538.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.25,0.15545631755148012,4,-9.7,0.17795130420052205,4,20.920076,0.1834535585264015,4,55.836988235294115,24.818907581822028,2.1482850066987615,20.608268968692457,29.0295461949516,NA,NA,0,NA,NA,FALSE
PB-00-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.1,0.3135814620371132,4,-8.95,0.33040379335998354,4,21.693266,0.34061987865067395,4,55.83113414634146,24.92875568846313,2.1482850066987615,20.71811707533356,29.139394301592702,NA,NA,0,NA,NA,FALSE
PB-00-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.625,0.25617376914898987,4,-8.45,0.13228756555322946,4,22.208726,0.13637789708013565,4,55.82601219512195,26.180978206847936,2.1482850066987615,21.970339593718364,30.391616819977507,NA,NA,0,NA,NA,FALSE
PB-00-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1543.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.175,0.02499999999999991,4,-9.15,0.09574271077563394,4,21.487082,0.0987030753928166,4,55.82370731707317,27.13860989743364,2.1482850066987615,22.927971284304068,31.34924851056321,NA,NA,0,NA,NA,FALSE
PB-00-02-19,9.680259201,0.2932345503066224,0.2073481390000005,2,18.514274895,0.5739271292505634,0.4058277650000015,2,-95.27794226,9.798973683116223,6.9289207400000015,2,2,1545.1,12,8.48528137423857,16.631151493507595,9.727264462036755,18.68672671184712,NA,NA,NA,NA,NA,NA,NA,NA,NA,PB-00-02-19,-9.363531532,-8.39028023,0.02982413,22.2702923052884,0.59349061,0.009264559,25.1,5,-6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.1,0.14719601443879762,4,-9.05,0.1755942292142125,4,21.590174,0.18102360278151608,4,55.82063414634146,28.82879304686118,2.1482850066987615,24.618154433731608,33.039431659990754,25.099999999999998,2.5,1,CU,28,TRUE
PB-00-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1547.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.675,0.07500000000000022,4,-9.65,0.02886751345948118,4,20.971622,0.02976009697564747,4,55.815256097560976,32.749509338887435,2.1482850066987615,28.538870725757864,36.96014795201701,NA,NA,0,NA,NA,FALSE
PB-00-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1548.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.875,0.02499999999999991,4,-8.475,0.04787135538781673,4,22.182953,0.04935153769640829,4,55.81229824561403,35.13417883022756,2.1482850066987615,30.92354021709799,39.34481744335714,NA,NA,0,NA,NA,FALSE
PK95-SC-67-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1548.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.095,0.07500000000000018,2,-8.24,0.08999999999999986,2,22.415,0.09500000000000064,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.811070175438594,36.07616911788703,2.1482850066987615,31.865530504757455,40.2868077310166,NA,NA,0,NA,NA,FALSE
PB-00-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PB-00-02-21,-9.961553311,-8.512886112,NA,22.14389544941696,0.574681602,NA,31.7,NA,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.675,0.02499999999999991,4,-9.625,0.25617376914898987,4,20.997395,0.26409466209107635,4,55.81082456140351,36.258161848658666,2.1482850066987615,32.04752323552909,40.46880046178824,31.7,2.0869560153534854,1,CU,37.05,TRUE
PB-00-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1549.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.825,0.07500000000000018,4,-9.025,0.21360009363293833,4,21.615947,0.2202046085280691,4,55.80959649122807,37.13109348154499,2.1482850066987615,32.92045486841541,41.34173209467456,NA,NA,0,NA,NA,FALSE
PB-00-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.275,0.14361406616345068,4,-8.65,0.09574271077563386,4,22.002542,0.0987030753928166,4,55.799280701754384,42.19702082986615,6.683800118612334,29.09677259738597,55.297269062346324,NA,NA,0,NA,NA,FALSE
PB-00-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1554.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.1,0.19148542155126733,4,-9.025,0.09464847243000464,4,21.615947,0.09757500319754048,4,55.79805263157895,42.55335315998546,6.683800118612334,29.453104927505287,55.65360139246564,NA,NA,0,NA,NA,FALSE
PB-00-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1554.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.2,0.10000000000000052,2,-8.350000000000001,0.04999999999999982,2,22.311818,0.05154600000000009,2,55.79780701754385,42.61886371907276,6.683800118612334,29.518615486592587,55.71911195155294,NA,NA,0,NA,NA,FALSE
PB-00-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1558.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.8,0.30276503540974925,4,-9.35,0.32274861218395134,4,21.280898,0.33272799927267904,4,55.786450980392154,43.795968511193074,6.683800118612334,30.695720278712898,56.89621674367325,NA,NA,0,NA,NA,FALSE
PB-00-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1559.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.825,0.3326033673912519,4,-8.875,0.13768926368215254,4,21.770585,0.14194661571520498,4,55.784254901960786,43.70142928787208,6.683800118612334,30.601181055391905,56.80167752035226,NA,NA,0,NA,NA,FALSE
PB-00-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1559.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.025,0.4210601698886593,4,-9.05,0.06454972243679005,4,21.590174,0.06654559985453595,4,55.78398039215686,43.683579989422476,6.683800118612334,30.5833317569423,56.78382822190265,NA,NA,0,NA,NA,FALSE
PK95-SC-67-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1559.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.91,NA,1,-8.59,NA,1,22.05,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.78370588235294,43.66442806153486,6.683800118612334,30.564179829054687,56.76467629401504,NA,NA,0,NA,NA,FALSE
PB-00-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1562.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.325,0.2528998484248919,4,-8.25,0.16583123951776982,4,22.41491,0.17095874144365977,4,55.77601960784314,42.645336931347074,6.541785272369896,29.823437797502077,55.46723606519207,NA,NA,0,NA,NA,FALSE
PB-00-04-11,11.428147735,0.04420057314052838,0.03125452499999959,2,21.85241024,0.08108738527975291,0.05733743999999951,2,-109.92487225,1.3864301348587529,0.9803541500000036,2,2,1568.2,12,8.48528137423857,16.631151493507595,11.493698485223192,22.092922888713005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.025,0.08539125638299636,4,-8.325,0.249582985531199,4,22.337591,0.2573000914438241,4,55.75929166666667,38.38836155745306,6.541785272369896,25.566462423608062,51.21026069129806,NA,NA,0,NA,NA,FALSE
PB-00-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1568.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.325,0.51700257897487,4,-9.025,0.1887458608817691,4,21.615947,0.19458188290023337,4,55.758125,38.03025496997282,6.541785272369896,25.208355836127826,50.852154103817824,NA,NA,0,NA,NA,FALSE
PK95-SC-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1570,NA,NA,NA,NA,NA,4,54.35,22.2183857799496,11.1091928899748,34.1,75,40.9,Session 2,primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.37,0.12489995996796786,3,-8.003333333333334,0.07535103036971563,3,22.66,0.07810249675906648,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.754041666666666,36.747508576060234,6.541785272369896,23.925609442215237,49.569407709905235,54.35,11.1091928899748,1,IPL,36.70707220573689,TRUE
PB-00-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1572.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.825,0.1493039405597409,4,-9.075,0.16520189667999197,4,21.564401,0.1703099393253374,4,55.745109375000006,34.11574106894721,6.4745149229970895,21.425691819872913,46.80579031802151,NA,NA,0,NA,NA,FALSE
PB-00-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1574.7,NA,NA,NA,NA,NA,2,24.6,1.272792206135786,0.9000000000000002,23.7,25.5,1.8000000000000007,Session 2,primary,PB-00-04-14,-8.35497008,-8.206350292,0.054004984,22.45990935697136,0.601624107,0.004326326,22.4,3.2,-6.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.775,0.1887458608817685,4,-8.775,0.15478479684172247,4,21.873677,0.15957074276006894,4,55.738875,32.31050546264477,6.4745149229970895,19.620456213570474,45.00055471171906,24.071216617210684,0.7844179834120945,2,"CU, IPL",32.33097002197093,TRUE
PB-00-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1584.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.675,0.06291528696058965,4,-8.375,0.02499999999999991,4,22.286045,0.02577300000000004,4,55.7064,24.089580645802958,6.4745149229970895,11.399531396728662,36.77962989487725,NA,NA,0,NA,NA,FALSE
PB-00-04-16,9.5085905105,0.10981246194485948,0.07764913649999983,2,18.222909975,0.22407209097065667,0.15844289500000028,2,-113.1059556,8.497601437108537,6.008711599999998,2,2,1594.2,12,8.48528137423857,16.631151493507595,9.553940782334625,18.38996037096363,3,20.166666666666668,3.592121007612818,2.0739120307069703,16.3,23.4,7.099999999999998,Session 2,primary,PB-00-04-16,-9.20531781,-8.692327342,0.066496403,21.95890589658536,0.61687479,0.005674388,17.5,3.4,-7.9,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.85,0.28722813232690175,4,-8.4,0.0707106781186545,4,22.260272,0.07289705228608369,4,55.67890909090909,22.96997317204833,1.3901075655026036,20.245362343663228,25.694584000433434,18.571693448702103,1.314744167117351,2,"CU, IPL",22.78097002197093,TRUE
PK95-SC-43,11.09871997,NA,NA,1,21.21928085,NA,NA,1,-89.92761436,NA,NA,1,1,1600,12,12,23.52,11.160539255782751,21.446010631112287,3,25.7,3.2186953878862155,1.8583146486355135,22.1,28.3,6.199999999999999,Session 2,primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.49,NA,1,-8.9,NA,1,21.73,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.66289189189189,26.895911606392932,1.3901075655026036,24.17130077800783,29.620522434778035,25.7,1.8583146486355135,1,IPL,27.057231149567368,TRUE
SNELL-SC-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC-15,55.5,Paleosol Micrite,-4.2,21.8,-8.4,0.596,0.011,36.9,3.2,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.77301297683997,2.26729541953274,30.3291139545558,39.21691199912414,36.9,3.2,1,Snell,34.766666666666666,TRUE
PK95-SC-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.325,0.125,2,-8.875,0.08500000000000085,2,21.76,0.08999999999999986,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.77301297683997,2.26729541953274,30.3291139545558,39.21691199912414,NA,NA,0,NA,NA,FALSE
PK95-SC-161,11.245775765,0.19499444591470372,0.13788189500000048,2,21.512552715000002,0.3600450621797012,0.25459030499999885,2,-97.71937138,4.890652320144644,3.45821342,2,2,1665,12,8.48528137423857,16.631151493507595,11.30924720667048,21.745615938403073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.95,0.3999999999999994,2,-8.225,0.4250000000000002,2,22.43,0.4400000000000012,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.841456628064705,2.3946700074215745,29.14790341351842,38.53500984261099,NA,NA,0,NA,NA,FALSE
PK95-SC-54,11.44426933,0.03233890638359969,0.02286706000000027,2,21.868869085,0.03340507491720229,0.02362095499999838,2,-87.36084816,14.70103084368181,10.3951986,2,2,1700,14.70103084368181,10.3951986,20.374589255999997,11.510005508422516,22.109745496146303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.305,0.07500000000000018,2,-9.085,0.14500000000000046,2,21.54,0.15000000000000036,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.7383524035492,1.785362552661068,29.239041800333506,36.23766300676489,NA,NA,0,NA,NA,FALSE
PK95-SC-160,10.737129346666666,0.308266974048794,0.1779780204493426,3,20.573598646666667,0.5731679709190142,0.33091868230096444,3,-110.59804238666666,15.087429891437347,8.71073170920096,3,3,1720,15.087429891437347,8.71073170920096,17.07303415003388,10.794979181633746,20.786693997796313,3,41.7,3.2449961479175893,1.873499399519519,39,45.3,6.299999999999997,Session 2,primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.09,NA,1,-8.06,NA,1,22.6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.348501861198635,1.785362552661068,29.84919125798294,36.847812464414325,41.7,1.873499399519519,1,IPL,33.34166666666667,TRUE
PK95-SC-318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.1,NA,1,NA,NA,0,21.7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.71219293710493,1.785362552661068,30.212882333889237,37.21150354032062,NA,NA,0,NA,NA,FALSE
PK95-SC-133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1750,NA,NA,NA,NA,NA,4,21.425,2.411603892295195,1.2058019461475975,18,23.5,5.5,Session 2,primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.953333333333333,0.10170764201594902,3,-8.72,0.06557438524302014,3,21.92,0.06557438524302014,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.253449276165885,1.785362552661068,27.75413867295019,34.75275987938158,21.425,1.2058019461475975,1,IPL,31.288333333333334,TRUE
PK95-SC-31,10.140051942,0.3277936715739842,0.23178512800000023,2,19.4510392,0.5908886622454419,0.41782137999999946,2,-114.9640562,15.804459662014922,11.175440600000002,2,2,1760,15.804459662014922,11.175440600000002,21.903863576000003,10.191636477886012,19.64144317774541,5,30.74,4.795101667326774,2.1444346574330497,24.7,35.7,11.000000000000004,Session 2,primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.98,0.05999999999999961,2,-8.815000000000001,0.00499999999999989,2,21.825,0.004999999999999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.35194274025718,1.785362552661068,22.852632137041486,29.851253343472873,30.74,2.1444346574330497,1,IPL,26.321666666666665,TRUE
PK95-SC-224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.58,0.01999999999999957,2,-8.605,0.06500000000000038,2,22.04,0.07000000000000027,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.687962193779875,3.3212727647361002,18.17826757489712,31.19765681266263,NA,NA,0,NA,NA,FALSE
SNELL-SC-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC-33,55,Paleosol Micrite,-6.1,21.8,-7.5,0.638,0.022,26.8,5.2,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.793922440394624,3.4050338552730364,23.120056084059474,36.46778879672978,26.8,5.2,1,Snell,29.796666666666667,TRUE
PK95-SC-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.435,0.00500000000000033,2,-8.86,0.10000000000000052,2,21.775,0.10499999999999864,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.793922440394624,3.4050338552730364,23.120056084059474,36.46778879672978,NA,NA,0,NA,NA,FALSE
PK95-SC-35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.01,0.02999999999999935,2,-8.57,0.06000000000000049,2,22.075000000000003,0.0649999999999995,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.717052673591898,3.393108313267093,25.066560379588395,38.3675449675954,NA,NA,0,NA,NA,FALSE
PK95-SC-63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1910,NA,NA,NA,NA,NA,4,31.85,3.5463596358331535,1.7731798179165768,27.1,35.3,8.199999999999996,Session 2,primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.452035231186976,1.802734226731417,28.9186761467934,35.98539431558055,31.850000000000005,1.7731798179165768,1,IPL,32.45,TRUE
PK95-SC-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1935,NA,NA,NA,NA,NA,1,38.7,NA,NA,38.7,38.7,0,Session 2,primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.2275,0.07835549331944319,4,-8.6175,0.12297526851634295,4,22.025,0.12744279762570604,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.584016145541334,1.802734226731417,32.05065706114776,39.11737522993491,38.7,2.0869560153534854,1,IPL,35.583333333333336,TRUE
