MLA_horizon_id,IPL17O_mean_dp17Ocarb,IPL17O_sd_dp17Ocarb,IPL17O_se_dp17Ocarb,IPL17O_n_dp17Ocarb,IPL17O_mean_dp18Ocarb,IPL17O_sd_dp18Ocarb,IPL17O_se_dp18Ocarb,IPL17O_n_dp18Ocarb,IPL17O_mean_Dp17Ocarb,IPL17O_sd_Dp17Ocarb,IPL17O_se_Dp17Ocarb,IPL17O_n_Dp17Ocarb,IPL17O_n_analyses,strat_height_m,IPL17O_sd_Dp17Ocarb_adj,IPL17O_se_Dp17Ocarb_adj,IPL17O_ci95_Dp17Ocarb_adj,IPL17O_mean_d17Ocarb,IPL17O_mean_d18Ocarb,IPLD47_n_T47,IPLD47_mean_T47_C,IPLD47_sd_T47_C,IPLD47_se_T47_C,IPLD47_min_T47_C,IPLD47_max_T47_C,IPLD47_range_T47_C,IPL_NuDog_d13Ccarb_VPDB,IPL_NuDog_d18Ocarb_VPDB,IPL_NuDog_d18Ocarb_VSMOW,IPLD47_sessions,IPLD47_IPLnums,IPLD47_sample_type,CU_sample_id,CU_mean_d13Ccarb_vpdb,CU_mean_d18Ocarb_vpdb,CU_se_d18Ocarb_vpdb,CU_mean_d18Ocarb_vsmow,CU_mean_D47_ICDES,CU_se_D47_ICDES,CU_mean_T47_C,CU_2se_T47_C,CU_mean_d18Ow_vsmow,CU_se_d18Ow_vsmow,Snell_sample_id,Snell_Age_Ma,Snell_sample_type,Snell_mean_d18Ow_vsmow,Snell_mean_d18Ocarb_vsmow,Snell_mean_d13Ccarb_vpdb,Snell_mean_D47,Snell_se_D47,Snell_mean_T47_C,Snell_se_T47_C,Snell_sample_group,Koch_mean_d13Ccarb_vpdb,Koch_se_d13Ccarb_vpdb,Koch_n_d13Ccarb,Koch_mean_d18Ocarb_vpdb,Koch_se_d18Ocarb_vpdb,Koch_n_d18Ocarb_vpdb,Koch_mean_d18Ocarb_vsmow,Koch_se_d18Ocarb_vsmow,Koch_n_d18Ocarb_vsmow,Bowen_mean_d13Ccarb_vpdb,Bowen_se_d13Ccarb_vpdb,Bowen_n_d13Ccarb,Bowen_mean_d18Ocarb_vpdb,Bowen_se_d18Ocarb_vpdb,Bowen_n_d18Ocarb_vpdb,Bowen_mean_d18Ocarb_vsmow,Bowen_se_d18Ocarb_vsmow,Bowen_n_d18Ocarb_vsmow,Age_Ma,stage,exclude_nuclear,exclude_moderate,exclude_conservative,exclude_heavy,exclude_heavy_moderate,exclude_all_suspect,exclude_from_temp_model,T_model_C,T_model_se_C,T_model_lower95_C,T_model_upper95_C,T_measured_C,T_measured_se_C,n_T_obs,T_sources,T_model_anchor_C,has_measured_T47,is_snell,d18Ocarb_vsmow,d18Ocarb_se_vsmow,d18Ocarb_source,d18Ocarb_missing_flag,T_recon_C,T_recon_se_C,T_recon_source,d18Ocarb_se_used_vsmow,d18Ow_mean_vsmow,d18Ow_median_vsmow,d18Ow_sd_vsmow,d18Ow_lower95_vsmow,d18Ow_upper95_vsmow,D17Orsw_mean_permeg,D17Orsw_median_permeg,D17Orsw_sd_permeg,D17Orsw_lower95_permeg,D17Orsw_upper95_permeg
PB-00-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.275,0.14361406616345068,4,-8.65,0.09574271077563386,4,22.002542,0.0987030753928166,4,55.799280701754384,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,42.2021207098465,6.683800118612334,29.10187247736632,55.30236894232667,NA,NA,0,NA,NA,FALSE,FALSE,22.002542,0.0987030753928166,Bowen,NA,42.2021207098465,6.683800118612334,modeled/interpolated T,0.0987030753928166,-3.0101831035196125,-2.985247485464697,1.212834913393854,-5.466235832934433,-0.6620064173732834,NA,NA,NA,NA,NA
PB-00-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1554.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.1,0.19148542155126733,4,-9.025,0.09464847243000464,4,21.615947,0.09757500319754048,4,55.79805263157895,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,42.55853900414772,6.683800118612334,29.458290771667546,55.658787236627894,NA,NA,0,NA,NA,FALSE,FALSE,21.615947,0.09757500319754048,Bowen,NA,42.55853900414772,6.683800118612334,modeled/interpolated T,0.09757500319754048,-3.303832063480534,-3.290293366560263,1.2232154490329876,-5.751605720963402,-0.94605813628904,NA,NA,NA,NA,NA
PB-00-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1554.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.2,0.10000000000000052,2,-8.350000000000001,0.04999999999999982,2,22.311818,0.05154600000000009,2,55.79780701754385,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,42.62406257127133,6.683800118612334,29.523814338791148,55.7243108037515,NA,NA,0,NA,NA,FALSE,FALSE,22.311818,0.05154600000000009,Bowen,NA,42.62406257127133,6.683800118612334,modeled/interpolated T,0.05154600000000009,-2.626468221868098,-2.592962717774526,1.2059360708249116,-5.04903775551744,-0.31246557147531784,NA,NA,NA,NA,NA
PB-00-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1558.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.8,0.30276503540974925,4,-9.35,0.32274861218395134,4,21.280898,0.33272799927267904,4,55.786450980392154,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,43.800638993437424,6.683800118612334,30.700390760957248,56.9008872259176,NA,NA,0,NA,NA,FALSE,FALSE,21.280898,0.33272799927267904,Bowen,NA,43.800638993437424,6.683800118612334,modeled/interpolated T,0.33272799927267904,-3.4375232796707316,-3.413697938826203,1.2336706583943138,-5.887555646800528,-1.093217038673595,NA,NA,NA,NA,NA
PB-00-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1559.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.825,0.3326033673912519,4,-8.875,0.13768926368215254,4,21.770585,0.14194661571520498,4,55.784254901960786,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,43.70581997630428,6.683800118612334,30.6055717438241,56.80606820878445,NA,NA,0,NA,NA,FALSE,FALSE,21.770585,0.14194661571520498,Bowen,NA,43.70581997630428,6.683800118612334,modeled/interpolated T,0.14194661571520498,-2.97480991436751,-2.9353979693041765,1.2110653936149902,-5.463691586592091,-0.6492176400852945,NA,NA,NA,NA,NA
PB-00-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1559.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.025,0.4210601698886593,4,-9.05,0.06454972243679005,4,21.590174,0.06654559985453595,4,55.78398039215686,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,43.68793287073183,6.683800118612334,30.587684638251652,56.788181103212,NA,NA,0,NA,NA,FALSE,FALSE,21.590174,0.06654559985453595,Bowen,NA,43.68793287073183,6.683800118612334,modeled/interpolated T,0.06654559985453595,-3.154751806604754,-3.1284764440544564,1.1936378396810583,-5.5352378938118045,-0.8912321978981425,NA,NA,NA,NA,NA
PK95-SC-67-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1559.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.91,NA,1,-8.59,NA,1,22.05,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.78370588235294,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,43.66874255621504,6.683800118612334,30.568494323734868,56.76899078869522,NA,NA,0,NA,NA,FALSE,FALSE,22.05,NA,Koch,NA,43.66874255621504,6.683800118612334,modeled/interpolated T,0.15,-2.706400238900583,-2.688448528553863,1.220595165271264,-5.117366623984623,-0.3517207141243776,NA,NA,NA,NA,NA
PB-00-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1562.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.325,0.2528998484248919,4,-8.25,0.16583123951776982,4,22.41491,0.17095874144365977,4,55.77601960784314,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,42.64840225275463,6.541785272369896,29.82650311890963,55.47030138659963,NA,NA,0,NA,NA,FALSE,FALSE,22.41491,0.17095874144365977,Bowen,NA,42.64840225275463,6.541785272369896,modeled/interpolated T,0.17095874144365977,-2.52523293850969,-2.513941110781161,1.2129000004718102,-4.967961044823161,-0.2206476871522751,NA,NA,NA,NA,NA
PB-00-04-11,11.564196095,0.03374809241675754,0.02386350499999956,2,22.10225158,0.06166410952364506,0.04360310999999938,2,-105.79274145,1.189439236586977,0.8410605500000017,2,2,1568.2,12,8.48528137423857,16.631151493507595,11.63131990542432,22.34831585670416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.025,0.08539125638299636,4,-8.325,0.249582985531199,4,22.337591,0.2573000914438241,4,55.75929166666667,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,38.38885377136337,6.541785272369896,25.566954637518375,51.210752905208366,NA,NA,0,NA,NA,FALSE,FALSE,22.337591,0.2573000914438241,Bowen,NA,38.38885377136337,6.541785272369896,modeled/interpolated T,0.2573000914438241,-3.390514051832239,-3.3570353469200995,1.2308684920370316,-5.885559432561148,-1.0737335965372554,-29.43107123049975,-29.68937805620564,33.25717604362289,-96.27918416069947,36.99903384158788
PB-00-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1568.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.325,0.51700257897487,4,-9.025,0.1887458608817691,4,21.615947,0.19458188290023337,4,55.758125,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,38.03062627665676,6.541785272369896,25.208727142811764,50.852525410501755,NA,NA,0,NA,NA,FALSE,FALSE,21.615947,0.19458188290023337,Bowen,NA,38.03062627665676,6.541785272369896,modeled/interpolated T,0.19458188290023337,-4.174912020460489,-4.124120800611365,1.2321250581635694,-6.648307196464648,-1.8061195287260896,NA,NA,NA,NA,NA
PK95-SC-4,10.44871073,NA,NA,1,20.0129139,NA,NA,1,-118.1078065,NA,NA,1,1,1570,12,12,23.52,10.50348912960386,20.214514889909996,4,54.35,22.2183857799496,11.1091928899748,34.1,75,40.9,-8.760527528,-8.0117256775,22.660551765,Session 2,"4878, 4880, 4937, 4948",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.37,0.12489995996796786,3,-8.003333333333334,0.07535103036971563,3,22.66,0.07810249675906648,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.754041666666666,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,36.74756207307477,6.541785272369896,23.92566293922977,49.56946120691977,54.35,11.1091928899748,1,IPL,36.70707220573689,TRUE,FALSE,22.66,0.07810249675906648,Koch,NA,54.35,11.1091928899748,IPL measured T47,0.07810249675906648,-0.2752855885357321,-0.22255711092765296,1.865626287640532,-4.14345801867828,3.2071591600284592,-47.19011963416236,-47.993844018262124,167.4502671334685,-375.29309394922404,278.3998990964561
PB-00-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1572.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.825,0.1493039405597409,4,-9.075,0.16520189667999197,4,21.564401,0.1703099393253374,4,55.745109375000006,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,34.11563355428145,6.4745149229970895,21.425584305207156,46.80568280335575,NA,NA,0,NA,NA,FALSE,FALSE,21.564401,0.1703099393253374,Bowen,NA,34.11563355428145,6.4745149229970895,modeled/interpolated T,0.1703099393253374,-4.92296344039851,-4.898459389157551,1.2416197628725496,-7.476582688146741,-2.605856374638979,NA,NA,NA,NA,NA
PB-00-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1574.7,NA,NA,NA,NA,NA,2,24.6,1.272792206135786,0.9000000000000002,23.7,25.5,1.8000000000000007,-8.6235820425,-8.163127016,22.5044691,Session 2,"4896, 4897",primary,PB-00-04-14,-8.35497008,-8.206350292,0.054004984,22.45990935697136,0.601624107,0.004326326,22.4,3.2,-6.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.775,0.1887458608817685,4,-8.775,0.15478479684172247,4,21.873677,0.15957074276006894,4,55.738875,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,32.310436074310914,6.4745149229970895,19.62038682523662,45.000485323385206,24.071216617210684,0.7844179834120945,2,"CU, IPL",32.33097002197093,TRUE,FALSE,21.873677,0.15957074276006894,Bowen,NA,24.6,0.9000000000000002,IPL measured T47,0.15957074276006894,-6.475328986050664,-6.477273001262802,0.23873008727858736,-6.938633384468636,-5.996668238384276,NA,NA,NA,NA,NA
PB-00-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1584.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.675,0.06291528696058965,4,-8.375,0.02499999999999991,4,22.286045,0.02577300000000004,4,55.7064,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,24.08890056695044,6.4745149229970895,11.398851317876144,36.778949816024735,NA,NA,0,NA,NA,FALSE,FALSE,22.286045,0.02577300000000004,Bowen,NA,24.08890056695044,6.4745149229970895,modeled/interpolated T,0.02577300000000004,-6.180087133285761,-6.152451874836743,1.304055711236579,-8.799858914505547,-3.6964492253082826,NA,NA,NA,NA,NA
PB-00-04-16,11.60443649,0.1095621510940675,0.07747214000000024,2,22.19211453,0.22356658740385343,0.15808544999999974,2,-112.99998155,8.481007267299688,5.996977749999999,2,2,1594.2,12,8.48528137423857,16.631151493507595,11.672029168404707,22.440191220328252,3,20.166666666666668,3.592121007612818,2.0739120307069703,16.3,23.4,7.099999999999998,-9.271010862333334,-8.325059053666667,22.33753012,Session 2,"4870, 4872, 4873",primary,PB-00-04-16,-9.20531781,-8.692327342,0.066496403,21.95890589658536,0.61687479,0.005674388,17.5,3.4,-7.9,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.85,0.28722813232690175,4,-8.4,0.0707106781186545,4,22.260272,0.07289705228608369,4,55.67890909090909,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,22.969360186002895,1.3901075655026036,20.244749357617792,25.693971014388,18.571693448702103,1.314744167117351,2,"CU, IPL",22.78097002197093,TRUE,FALSE,22.260272,0.07289705228608369,Bowen,NA,20.166666666666668,2.0739120307069703,IPL measured T47,0.07289705228608369,-7.00611945916159,-7.001078505559178,0.4397147467625141,-7.880583536803155,-6.1572653166537865,-26.393781206187835,-26.296000424115505,112.47255679863883,-248.1086270769646,196.74330303776614
PK95-SC-43,10.135669959333333,1.4287978884947974,0.8249168455400402,3,19.38452937,2.691836037591951,1.5541322609180483,3,-99.36154912,15.119267192145482,8.729112983335073,3,3,1600,15.119267192145482,8.729112983335073,17.109061447336742,10.187209845343714,19.573629253870184,3,25.7,3.2186953878862155,1.8583146486355135,22.1,28.3,6.199999999999999,-8.031401562000001,-8.517962812,22.138661776666662,Session 2,"4875, 4876, 4877",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.49,NA,1,-8.9,NA,1,21.73,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.66289189189189,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,26.896436667849844,1.3901075655026036,24.17182583946474,29.621047496234947,25.7,1.8583146486355135,1,IPL,27.057231149567368,TRUE,FALSE,21.73,NA,Koch,NA,25.7,1.8583146486355135,IPL measured T47,0.15,-6.395283407401332,-6.396135179654493,0.39937732595959446,-7.17635498854845,-5.62706436043028,-28.118374011795712,-31.044408056461137,1160.7468199176833,-2270.4472945591933,2239.85986369953
SNELL-SC-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC-15,55.5,Paleosol Micrite,-4.2,21.8,-8.4,0.596,0.011,36.9,3.2,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.58106448311156,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,34.772994600684925,2.26729541953274,30.329095578400754,39.216893622969096,36.9,3.2,1,Snell,34.766666666666666,TRUE,TRUE,21.8,NA,Snell,NA,34.772994600684925,2.26729541953274,modeled/interpolated T,0.15,-4.560360173189652,-4.553210952728705,0.4533627198754213,-5.464531361779745,-3.685881371901045,NA,NA,NA,NA,NA
PK95-SC-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.325,0.125,2,-8.875,0.08500000000000085,2,21.76,0.08999999999999986,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.58106448311156,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,34.772994600684925,2.26729541953274,30.329095578400754,39.216893622969096,NA,NA,0,NA,NA,FALSE,FALSE,21.76,0.08999999999999986,Koch,NA,34.772994600684925,2.26729541953274,modeled/interpolated T,0.08999999999999986,-4.598698577915425,-4.601510715676852,0.43900584250255126,-5.4534150892189075,-3.739116768133724,NA,NA,NA,NA,NA
PK95-SC-161,11.399439465,0.8846791357884448,0.4423395678942224,4,21.78917222,1.6908917229386458,0.8454458614693229,4,-105.2434650375,22.145957612671182,11.072978806335591,4,4,1665,22.145957612671182,11.072978806335591,21.70303846041776,11.464660667838578,22.02828979966931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.95,0.3999999999999994,2,-8.225,0.4250000000000002,2,22.43,0.4400000000000012,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.48398157625384,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,33.83999457314864,2.3946700074215745,29.146441358602353,38.53354778769492,NA,NA,0,NA,NA,FALSE,FALSE,22.43,0.4400000000000012,Koch,NA,33.83999457314864,2.3946700074215745,modeled/interpolated T,0.4400000000000012,-4.1254818873455905,-4.1220813730976715,0.6250484652696674,-5.358693795082633,-2.9048983733774665,-36.77004406671174,-39.82012560480541,616.7611308054865,-1242.171909778098,1182.7530972617208
PK95-SC-54,9.42441063675,3.04307668275619,1.521538341378095,4,18.0072267925,5.7684939469543925,2.8842469734771963,4,-83.40510948,9.032145942935651,4.5160729714678265,4,4,1700,12,6,11.76,9.46896023593169,18.170334468943004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.305,0.07500000000000018,2,-9.085,0.14500000000000046,2,21.54,0.15000000000000036,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.38689866939611,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,32.737705758010236,1.785362552661068,29.238395154794546,36.237016361225926,NA,NA,0,NA,NA,FALSE,FALSE,21.54,0.15000000000000036,Koch,NA,32.737705758010236,1.785362552661068,modeled/interpolated T,0.15000000000000036,-5.2057064746042,-5.208891658297318,0.36912200602465944,-5.934383915618511,-4.4711228255758755,6.008796952946431,25.36400131207661,2098.7204721015223,-4133.12986681054,4058.3069178971605
PK95-SC-160,11.45995784,0.2593059799819937,0.14971037734508377,3,21.911647666666667,0.48010952468439466,0.27719136331703853,3,-109.39212958666668,15.27734825981636,8.820381130308636,3,3,1720,15.27734825981636,8.820381130308636,17.287947015404928,11.525874717740692,22.153470836613565,3,41.7,3.2449961479175893,1.873499399519519,39,45.3,6.299999999999997,-8.907601335333334,-8.721958138333333,21.928358916666667,Session 2,"4939, 4949, 4951",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.09,NA,1,-8.06,NA,1,22.6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.33142272262027,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.348477168328344,1.785362552661068,29.84916656511265,36.847787771544034,41.7,1.873499399519519,1,IPL,33.34166666666667,TRUE,FALSE,22.6,NA,Koch,NA,41.7,1.873499399519519,IPL measured T47,0.15,-2.4972543270208285,-2.4916108144311124,0.36383741703437184,-3.2041177307593784,-1.7970253448049731,-33.19027840206497,-30.336602678743162,202.90474538979353,-433.3553592839348,361.53582010234175
PK95-SC-318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.1,NA,1,NA,NA,0,21.7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.3175537359263,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,33.712276940442614,1.785362552661068,30.21296633722692,37.211587543658304,NA,NA,0,NA,NA,FALSE,FALSE,21.7,NA,Koch,NA,33.712276940442614,1.785362552661068,modeled/interpolated T,0.15,-4.864859300631084,-4.862097142278628,0.3708362757399637,-5.591891410887013,-4.150349864237044,NA,NA,NA,NA,NA
PK95-SC-133,10.75449956,0.12515484556872364,0.0884978399999996,2,20.550576765,0.2354660843735768,0.1664996649999999,2,-96.204968655,0.828752262871317,0.5860163450000044,2,2,1750,12,8.48528137423857,16.631151493507595,10.812537058549898,20.763193837830094,4,21.425,2.411603892295195,1.2058019461475975,18,23.5,5.5,-9.422324576,-8.3506164585,22.31118248,Session 2,"4893, 4895, 4934, 4958",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.953333333333333,0.10170764201594902,3,-8.72,0.06557438524302014,3,21.92,0.06557438524302014,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.248208802456496,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,31.25357320371289,1.785362552661068,27.754262600497192,34.75288380692858,21.425,1.2058019461475975,1,IPL,31.288333333333338,TRUE,FALSE,21.92,0.06557438524302014,Koch,NA,21.425,1.2058019461475975,IPL measured T47,0.06557438524302014,-7.079383553248669,-7.0782933964348445,0.2586367912573716,-7.583336033715613,-6.5723644306934,-11.64594401533802,-13.235497257076734,123.37387099080634,-252.578653756647,232.499760028765
PK95-SC-31,10.958977085,0.27736828470360436,0.1961289949999996,2,20.971338455,0.49495919755246415,0.3499890049999994,2,-113.88962045,16.029829371710804,11.334801050000005,2,2,1760,16.029829371710804,11.334801050000005,22.216210058000005,11.019246637377966,21.19278225519561,5,30.74,4.795101667326774,2.1444346574330497,24.7,35.7,11.000000000000004,-9.1256214002,-8.418788517,22.240902542,Session 2,"4940, 4954, 4975, 4977, 4978",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.98,0.05999999999999961,2,-8.815000000000001,0.00499999999999989,2,21.825,0.004999999999999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.220470829068574,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,26.35183532578726,1.785362552661068,22.85252472257157,29.851145929002953,30.74,2.1444346574330497,1,IPL,26.321666666666665,TRUE,FALSE,21.825,0.004999999999999,Koch,NA,30.74,2.1444346574330497,IPL measured T47,0.004999999999999,-5.30852493266392,-5.30578229169555,0.4157289302662249,-6.1350607308203875,-4.511363585294981,-30.307759397607313,-30.1163703304399,263.3072052425066,-545.9138623638491,487.6570868225826
