MLA_horizon_id,IPL17O_mean_dp17Ocarb,IPL17O_sd_dp17Ocarb,IPL17O_se_dp17Ocarb,IPL17O_n_dp17Ocarb,IPL17O_mean_dp18Ocarb,IPL17O_sd_dp18Ocarb,IPL17O_se_dp18Ocarb,IPL17O_n_dp18Ocarb,IPL17O_mean_Dp17Ocarb,IPL17O_sd_Dp17Ocarb,IPL17O_se_Dp17Ocarb,IPL17O_n_Dp17Ocarb,IPL17O_n_analyses,strat_height_m,IPL17O_sd_Dp17Ocarb_adj,IPL17O_se_Dp17Ocarb_adj,IPL17O_ci95_Dp17Ocarb_adj,IPL17O_mean_d17Ocarb,IPL17O_mean_d18Ocarb,IPLD47_n_T47,IPLD47_mean_T47_C,IPLD47_sd_T47_C,IPLD47_se_T47_C,IPLD47_min_T47_C,IPLD47_max_T47_C,IPLD47_range_T47_C,IPL_NuDog_d13Ccarb_VPDB,IPL_NuDog_d18Ocarb_VPDB,IPL_NuDog_d18Ocarb_VSMOW,IPLD47_sessions,IPLD47_IPLnums,IPLD47_sample_type,CU_sample_id,CU_mean_d13Ccarb_vpdb,CU_mean_d18Ocarb_vpdb,CU_se_d18Ocarb_vpdb,CU_mean_d18Ocarb_vsmow,CU_mean_D47_ICDES,CU_se_D47_ICDES,CU_mean_T47_C,CU_2se_T47_C,CU_mean_d18Ow_vsmow,CU_se_d18Ow_vsmow,Snell_sample_id,Snell_Age_Ma,Snell_sample_type,Snell_mean_d18Ow_vsmow,Snell_mean_d18Ocarb_vsmow,Snell_mean_d13Ccarb_vpdb,Snell_mean_D47,Snell_se_D47,Snell_mean_T47_C,Snell_se_T47_C,Snell_sample_group,Koch_mean_d13Ccarb_vpdb,Koch_se_d13Ccarb_vpdb,Koch_n_d13Ccarb,Koch_mean_d18Ocarb_vpdb,Koch_se_d18Ocarb_vpdb,Koch_n_d18Ocarb_vpdb,Koch_mean_d18Ocarb_vsmow,Koch_se_d18Ocarb_vsmow,Koch_n_d18Ocarb_vsmow,Bowen_mean_d13Ccarb_vpdb,Bowen_se_d13Ccarb_vpdb,Bowen_n_d13Ccarb,Bowen_mean_d18Ocarb_vpdb,Bowen_se_d18Ocarb_vpdb,Bowen_n_d18Ocarb_vpdb,Bowen_mean_d18Ocarb_vsmow,Bowen_se_d18Ocarb_vsmow,Bowen_n_d18Ocarb_vsmow,Age_Ma,stage,exclude_nuclear,exclude_moderate,exclude_conservative,exclude_heavy,exclude_heavy_moderate,exclude_all_suspect,exclude_from_temp_model,T_model_C,T_model_se_C,T_model_lower95_C,T_model_upper95_C,T_measured_C,T_measured_se_C,n_T_obs,T_sources,T_model_anchor_C,has_measured_T47,is_snell,d18Ocarb_vsmow,d18Ocarb_se_vsmow,d18Ocarb_source,d18Ocarb_missing_flag,T_recon_C,T_recon_se_C,T_recon_source,d18Ocarb_se_used_vsmow
PK95-SC-43,10.135669959333333,1.4287978884947974,0.8249168455400402,3,19.38452937,2.691836037591951,1.5541322609180483,3,-99.36154912,15.119267192145482,8.729112983335073,3,3,1600,15.119267192145482,8.729112983335073,17.109061447336742,10.187209845343714,19.573629253870184,3,25.7,3.2186953878862155,1.8583146486355135,22.1,28.3,6.199999999999999,-8.031401562000001,-8.517962812,22.138661776666662,Session 2,"4875, 4876, 4877",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.49,NA,1,-8.9,NA,1,21.73,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.66289189189189,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,26.896436667849844,1.3901075655026036,24.17182583946474,29.621047496234947,25.7,1.8583146486355135,1,IPL,27.057231149567368,TRUE,FALSE,21.73,NA,Koch,NA,25.7,1.8583146486355135,IPL measured T47,0.15
SNELL-SC-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC-15,55.5,Paleosol Micrite,-4.2,21.8,-8.4,0.596,0.011,36.9,3.2,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.58106448311156,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,34.772994600684925,2.26729541953274,30.329095578400754,39.216893622969096,36.9,3.2,1,Snell,34.766666666666666,TRUE,TRUE,21.8,NA,Snell,NA,34.772994600684925,2.26729541953274,modeled/interpolated T,0.15
PK95-SC-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.325,0.125,2,-8.875,0.08500000000000085,2,21.76,0.08999999999999986,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.58106448311156,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,34.772994600684925,2.26729541953274,30.329095578400754,39.216893622969096,NA,NA,0,NA,NA,FALSE,FALSE,21.76,0.08999999999999986,Koch,NA,34.772994600684925,2.26729541953274,modeled/interpolated T,0.08999999999999986
PK95-SC-161,11.399439465,0.8846791357884448,0.4423395678942224,4,21.78917222,1.6908917229386458,0.8454458614693229,4,-105.2434650375,22.145957612671182,11.072978806335591,4,4,1665,22.145957612671182,11.072978806335591,21.70303846041776,11.464660667838578,22.02828979966931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.95,0.3999999999999994,2,-8.225,0.4250000000000002,2,22.43,0.4400000000000012,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.48398157625384,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,33.83999457314864,2.3946700074215745,29.146441358602353,38.53354778769492,NA,NA,0,NA,NA,FALSE,FALSE,22.43,0.4400000000000012,Koch,NA,33.83999457314864,2.3946700074215745,modeled/interpolated T,0.4400000000000012
PK95-SC-54,9.42441063675,3.04307668275619,1.521538341378095,4,18.0072267925,5.7684939469543925,2.8842469734771963,4,-83.40510948,9.032145942935651,4.5160729714678265,4,4,1700,12,6,11.76,9.46896023593169,18.170334468943004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.305,0.07500000000000018,2,-9.085,0.14500000000000046,2,21.54,0.15000000000000036,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.38689866939611,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,32.737705758010236,1.785362552661068,29.238395154794546,36.237016361225926,NA,NA,0,NA,NA,FALSE,FALSE,21.54,0.15000000000000036,Koch,NA,32.737705758010236,1.785362552661068,modeled/interpolated T,0.15000000000000036
PK95-SC-160,11.45995784,0.2593059799819937,0.14971037734508377,3,21.911647666666667,0.48010952468439466,0.27719136331703853,3,-109.39212958666668,15.27734825981636,8.820381130308636,3,3,1720,15.27734825981636,8.820381130308636,17.287947015404928,11.525874717740692,22.153470836613565,3,41.7,3.2449961479175893,1.873499399519519,39,45.3,6.299999999999997,-8.907601335333334,-8.721958138333333,21.928358916666667,Session 2,"4939, 4949, 4951",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.09,NA,1,-8.06,NA,1,22.6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.33142272262027,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.348477168328344,1.785362552661068,29.84916656511265,36.847787771544034,41.7,1.873499399519519,1,IPL,33.34166666666667,TRUE,FALSE,22.6,NA,Koch,NA,41.7,1.873499399519519,IPL measured T47,0.15
PK95-SC-318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.1,NA,1,NA,NA,0,21.7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.3175537359263,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,33.712276940442614,1.785362552661068,30.21296633722692,37.211587543658304,NA,NA,0,NA,NA,FALSE,FALSE,21.7,NA,Koch,NA,33.712276940442614,1.785362552661068,modeled/interpolated T,0.15
PK95-SC-133,10.75449956,0.12515484556872364,0.0884978399999996,2,20.550576765,0.2354660843735768,0.1664996649999999,2,-96.204968655,0.828752262871317,0.5860163450000044,2,2,1750,12,8.48528137423857,16.631151493507595,10.812537058549898,20.763193837830094,4,21.425,2.411603892295195,1.2058019461475975,18,23.5,5.5,-9.422324576,-8.3506164585,22.31118248,Session 2,"4893, 4895, 4934, 4958",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.953333333333333,0.10170764201594902,3,-8.72,0.06557438524302014,3,21.92,0.06557438524302014,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.248208802456496,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,31.25357320371289,1.785362552661068,27.754262600497192,34.75288380692858,21.425,1.2058019461475975,1,IPL,31.288333333333338,TRUE,FALSE,21.92,0.06557438524302014,Koch,NA,21.425,1.2058019461475975,IPL measured T47,0.06557438524302014
PK95-SC-31,10.958977085,0.27736828470360436,0.1961289949999996,2,20.971338455,0.49495919755246415,0.3499890049999994,2,-113.88962045,16.029829371710804,11.334801050000005,2,2,1760,16.029829371710804,11.334801050000005,22.216210058000005,11.019246637377966,21.19278225519561,5,30.74,4.795101667326774,2.1444346574330497,24.7,35.7,11.000000000000004,-9.1256214002,-8.418788517,22.240902542,Session 2,"4940, 4954, 4975, 4977, 4978",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.98,0.05999999999999961,2,-8.815000000000001,0.00499999999999989,2,21.825,0.004999999999999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.220470829068574,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,26.35183532578726,1.785362552661068,22.85252472257157,29.851145929002953,30.74,2.1444346574330497,1,IPL,26.321666666666665,TRUE,FALSE,21.825,0.004999999999999,Koch,NA,30.74,2.1444346574330497,IPL measured T47,0.004999999999999
PK95-SC-224,11.210788485,0.24243547023030873,0.17142776500000065,2,21.420930650000003,0.4619812292732322,0.32667005999999965,2,-99.46289745,1.490616237948274,1.054024850000005,2,2,1815,12,8.48528137423857,16.631151493507595,11.273864865841476,21.652005783609596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.58,0.01999999999999957,2,-8.605,0.06500000000000038,2,22.04,0.07000000000000027,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.067911975435,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,24.6877235869757,3.3212727647361,18.178028968092946,31.197418205858455,NA,NA,0,NA,NA,FALSE,FALSE,22.04,0.07000000000000027,Koch,NA,24.6877235869757,3.3212727647361,modeled/interpolated T,0.07000000000000027
SNELL-SC-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC-33,55,Paleosol Micrite,-6.1,21.8,-7.5,0.638,0.022,26.8,5.2,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.998567041965195,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,29.79393222859924,3.4050338552730364,23.12006587226409,36.46779858493439,26.8,5.2,1,Snell,29.796666666666667,TRUE,TRUE,21.8,NA,Snell,NA,29.79393222859924,3.4050338552730364,modeled/interpolated T,0.15
PK95-SC-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.435,0.00500000000000033,2,-8.86,0.10000000000000052,2,21.775,0.10499999999999864,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.998567041965195,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,29.79393222859924,3.4050338552730364,23.12006587226409,36.46779858493439,NA,NA,0,NA,NA,FALSE,FALSE,21.775,0.10499999999999864,Koch,NA,29.79393222859924,3.4050338552730364,modeled/interpolated T,0.10499999999999864
PK95-SC-35,10.734592655,0.20005501115775665,0.14146025500000012,2,20.541617345,0.36808529054586303,0.2602756050000003,2,-111.38130265,5.705978018241585,4.034735750000002,2,2,1870,12,8.48528137423857,16.631151493507595,10.792415109685429,20.75404843262474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.01,0.02999999999999935,2,-8.57,0.06000000000000049,2,22.075000000000003,0.0649999999999995,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.91535312180143,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,31.717199209504574,3.393108313267093,25.066706915501072,38.36769150350808,NA,NA,0,NA,NA,FALSE,FALSE,22.075000000000003,0.0649999999999995,Koch,NA,31.717199209504574,3.393108313267093,modeled/interpolated T,0.0649999999999995
PK95-SC-63,9.140995148,NA,NA,1,17.4974229,NA,NA,1,-97.64414561,NA,NA,1,1,1910,12,12,23.52,9.18290163582225,17.6513995579608,4,31.85,3.5463596358331535,1.7731798179165768,27.1,35.3,8.199999999999996,-6.89119709575,-9.10332208175,21.5352032,Session 2,"4962, 4971, 4972, 4974",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.804401228249745,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,32.45202739290055,1.802734226731417,28.91866830850697,35.98538647729413,31.850000000000005,1.7731798179165768,1,IPL,32.45,TRUE,FALSE,21.5352032,NA,IPL_NuDog,NA,31.85,1.7731798179165768,IPL measured T47,0.15
PK95-SC-3,9.918088682,0.37042925477318667,0.26193303799999956,2,18.95246628,0.7215659976330988,0.5102242100000004,2,-88.81351221,10.557589106235014,7.465342849999999,2,2,1935,12,8.48528137423857,16.631151493507595,9.967435932091153,19.13320427367249,1,38.7,NA,NA,38.7,38.7,0,-9.048149896,-8.455203942,22.20336115,Session 2,4968,primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.2275,0.07835549331944319,4,-8.6175,0.12297526851634295,4,22.025,0.12744279762570604,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.73505629477994,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,35.584015714397985,1.802734226731417,32.05065663000441,39.11737479879156,38.7,2.0869560153534854,1,IPL,35.583333333333336,TRUE,FALSE,22.025,0.12744279762570604,Koch,NA,38.7,1.802734226731417,IPL measured T47,0.12744279762570604
SNELL-SC-64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC-64,54.7,Paleosol Micrite,-3.6,22.5,-8.7,0.598,0.001,36.2,1.5,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.63797338792221,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,37.79516848201776,1.9114367039864888,34.04875254220424,41.541584421831274,36.2,1.5,1,Snell,37.8,TRUE,TRUE,22.5,NA,Snell,NA,37.79516848201776,1.9114367039864888,modeled/interpolated T,0.15
PK95-SC-64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.25,0.06000000000000049,2,-8.185,0.04499999999999993,2,22.475,0.04499999999999993,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.63797338792221,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,37.79516848201776,1.9114367039864888,34.04875254220424,41.541584421831274,NA,NA,0,NA,NA,FALSE,FALSE,22.475,0.04499999999999993,Koch,NA,37.79516848201776,1.9114367039864888,modeled/interpolated T,0.04499999999999993
PK95-SC-111,8.567023808,NA,NA,1,16.35404001,NA,NA,1,-67.90931795,NA,NA,1,1,2005,12,12,23.52,8.603825775836516,16.488499306537285,2,38.5,0,0,38.5,38.5,0,-9.061207357,-7.909996864,22.76542603,Session 2,4961,primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.425,0.125,2,-8.425,0.03500000000000013,2,22.225,0.03500000000000013,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.54089048106448,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,30.60403699022177,2.598635458809965,25.510711490954236,35.6973624894893,38.5,2.0869560153534854,1,IPL,30.6,TRUE,FALSE,22.225,0.03500000000000013,Koch,NA,38.5,0,IPL measured T47,0.03500000000000013
PK95-SC-112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.455,0.15499999999999936,2,-8.645,0.1849999999999996,2,22,0.19000000000000128,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.4992835209826,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,28.662160377303287,2.598635458809965,23.568834878035755,33.755485876570816,NA,NA,0,NA,NA,FALSE,FALSE,22,0.19000000000000128,Koch,NA,28.662160377303287,2.598635458809965,modeled/interpolated T,0.19000000000000128
PK95-SC-148lwr,11.04875045,0.3499935604983396,0.24748282000000008,2,21.113243105,0.665462059648753,0.470552735,2,-99.04190993,1.370405567846411,0.9690230699999984,2,2,2047,12,8.48528137423857,16.631151493507595,11.110013311382172,21.33770454187389,4,17.1,7.39008344562721,3.695041722813605,10.7,23.5,12.8,-6.750044248,-7.7723927865,22.90728483,Session 2,"4964, 4981",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.325,0.09499999999999977,2,-8.094999999999999,0.06500000000000038,2,22.565,0.0649999999999995,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.42439099283521,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,27.698883515309497,2.7303299039599307,22.347436903548033,33.050330127070964,17.1,3.695041722813605,1,IPL,27.7,TRUE,FALSE,22.565,0.0649999999999995,Koch,NA,17.1,3.695041722813605,IPL measured T47,0.0649999999999995
PK95-SC-148up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.77,NA,1,-8.67,NA,1,21.97,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.41606960081883,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,27.650216832216184,2.7303299039599307,22.29877022045472,33.00166344397765,NA,NA,0,NA,NA,FALSE,FALSE,21.97,NA,Koch,NA,27.650216832216184,2.7303299039599307,modeled/interpolated T,0.15
PK95-SC-303,11.436070015,0.6042761098726812,0.4272877350000001,2,21.855507815,1.1575709451215928,0.818526264999999,2,-103.638113225,6.921350077830518,4.894133574999998,2,2,2110,12,8.48528137423857,16.631151493507595,11.501711853262764,22.096088903102107,1,27.5,NA,NA,27.5,27.5,0,-8.353007201,-8.292387903,22.37121146,Session 2,4965,primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.445,0.07500000000000018,2,-8.655,0.04499999999999993,2,21.985,0.04499999999999993,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.2496417604913,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,26.73346491167233,2.7303299039599307,21.382018299910865,32.08491152343379,27.5,2.0869560153534854,1,IPL,26.733333333333334,TRUE,FALSE,21.985,0.04499999999999993,Koch,NA,27.5,2.7303299039599307,IPL measured T47,0.04499999999999993
PK95-SC-295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.125,0.01500000000000056,2,-8.225000000000001,0.01499999999999967,2,22.435,0.01499999999999879,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,29.8962167941873,2.661373000498892,24.67992571320947,35.11250787516513,NA,NA,0,NA,NA,FALSE,FALSE,22.435,0.01499999999999879,Koch,NA,29.8962167941873,2.661373000498892,modeled/interpolated T,0.01499999999999879
SNELL-SC-295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC-295,54.1,Paleosol Micrite,-3.9,22.3,-10,0.601,0.004,35.6,1.8,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,31.54996746204588,2.661373000498892,26.333676381068052,36.76625854302371,35.6,1.8,1,Snell,31.55,TRUE,TRUE,22.3,NA,Snell,NA,31.54996746204588,2.661373000498892,modeled/interpolated T,0.15
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41-1435-2,53,Paleosol Micrite,-2.3,22.8,-11.4,0.578,0.006,41.5,2.3,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,22.8,NA,Snell,NA,NA,NA,NA,0.15
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41-1435-6,53,Paleosol Micrite,-1.9,22.6,-11.5,0.566,0.032,44.8,8.9,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,22.6,NA,Snell,NA,NA,NA,NA,0.15
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35-1190-2,53.4,Paleosol Micrite,-4.1,22.5,-10.6,0.609,0.006,33.8,2,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,22.5,NA,Snell,NA,NA,NA,NA,0.15
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32-1030-3,53.6,Paleosol Micrite,-5.2,22.1,-8.8,0.624,0.008,30,2.3,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,22.1,NA,Snell,NA,NA,NA,NA,0.15
SNELL-PB-00-02-32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PB-00-02-32,55.8,Paleosol Micrite,-3.8,22.3,-14.1,0.599,0.014,36,3.8,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,22.3,NA,Snell,NA,NA,NA,NA,0.15
SNELL-PB-00-02-32-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PB-00-02-32-2,55.8,Paleosol Micrite,-2.9,22.6,-14.1,0.585,0.011,39.7,3.2,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,22.6,NA,Snell,NA,NA,NA,NA,0.15
