MLA_sample_id,MLA_horizon_id,reactor_id,IPL_num,Name_full,comments,d17O,d.17O,d17O.err,d18O,d.18O,d18O.err,CAP.17O,CAP17O.err,d33,d33.err,d34,d34.err,d35,d35.err,d36,d36.err,33_mismatch,34_mismatch,dp17O_O2_SMOWSLAP,dp18O_O2_SMOWSLAP,Dp17O_O2_SMOWSLAP2,dp17Ocarb_SMOWSLAP,dp18Ocarb_SMOWSLAP,Dp17Ocarb_permeg_final_correction,final_correction?
PK95-SC-161,PK95-SC-161,34,5849,Data_3626 IPL-17O-5849 PK95-SC-161-R34-02 1,,13.2274966710912,13.1407768351734,0.00450567335536504,25.6055914418847,25.2832589854215,0.00176723272588698,-0.208783909129133,0.00440594385680545,2.89765086715942,0.00445973805341634,5.20003081631357,0.00173207167096499,6.85889753862727,0.157472695345321,105.506976153703,0.0660104168897969,0.0206034926083,0.0173740042256227,14.546222314995658,27.852334311423114,-159.81020143574654,11.68988730124209,22.356083280173003,-101.34956182022464,TRUE
PK95-SC-31,PK95-SC-31,34,5850,Data_3627 IPL-17O-5850 PK95-SC-31-R34-02 1,,12.627883162218,12.5488161129467,0.00375146936705174,24.4592908904809,24.1649522859415,0.00134824757437055,-0.210278694030451,0.00373946990524708,2.30415041296447,0.00371322316841759,4.07653718561295,0.0013214226936899,3.53735039455019,0.187665860143061,327.546672801092,0.181078979311839,0.0293452164213378,0.030954059021686,13.918879976844917,26.669385293217545,-162.55545797394788,11.07596876943096,21.19855813761063,-104.09481835842065,TRUE
PK95-SC-49,PK95-SC-49,35,6157,Data_3923 IPL-17O-6157 PK95-SC-49-R35-01 1,,15.1711944461325,15.0572573608925,0.0180756785034439,29.1942760414501,28.7762380164449,0.0106855409886533,-0.159927133811106,0.0126267209318028,4.82101972398238,0.0186341281707313,8.72026264259586,0.0095953237505496,10.4383280180971,0.521018462964287,3588.6709802046,0.438104316179838,0.03472749550818,0.0347390091231096,16.2234511401913,30.89715779978589,-90.24817809564922,13.753286324148945,26.132289718746428,-30.004164355344763,TRUE
PK95-SC-49,PK95-SC-49,35,6158,Data_3924 IPL-17O-6158 PK95-SC-49-R35-02 1,,12.8963331127468,12.8138791322406,0.0158092960703258,24.7893174456624,24.4870466318879,0.00714895649207738,-0.121932077424986,0.0136996800936319,2.57035100946995,0.0165323365521561,4.39496001555419,0.00818767665925488,21.0711142652655,0.464975773302425,2815.22833813939,0.59210872509901,6.44520502328558e-5,6.71931096755935e-5,13.85911958230739,26.372716723041158,-65.67484745834307,11.308772062940708,21.45598746146321,-5.430833718042159,TRUE
PB-00-01-09D,PB-00-01-09D,35,6160,Data_3926 IPL-17O-6160 PB-00-01-09D-R35-01 1,,11.692401817258,11.6245735065557,0.00448278715041172,22.6595630076571,22.4066485833696,9.78645288698941e-4,-0.206136945463433,0.00455444083444831,1.3782062924458,0.00443708517312681,2.3126168848938,9.59174055375127e-4,0.408057017996291,0.152976351437846,296.291394562039,0.0968174895481095,0.0112911764691369,0.00657947060922531,12.604501041707543,24.18718019588449,-166.3301017194687,10.01542117419255,19.197094214328544,-106.08608797909676,TRUE
PB-00-01-09D,PB-00-01-09D,35,6161,Data_3927 IPL-17O-6161 PB-00-01-09D-R35-02 1,,13.2175730800947,13.1309829431203,0.00315719130686716,25.5436625239262,25.2228743958135,0.00152745913041044,-0.186694737869215,0.00305755971897451,2.88782844708973,0.00312500376805833,5.13933404285621,0.00149706863707755,4.35454431950126,0.138925407981495,243.950321584196,0.0852448058740819,0.0178491511689922,0.020492894853357,14.192969046920366,27.15282175739602,-143.7208409847326,11.656446645279964,22.262276430905693,-83.47682724441924,TRUE
PB-00-01-09D,PB-00-01-09D,35,6162,Data_3928 IPL-17O-6162 PB-00-01-09D-R35-03 1,,12.5001195359008,12.4226378970004,0.00291561843979997,24.1841761452275,23.8963699159184,0.00156339372536772,-0.194645418604584,0.0031460236675777,2.17768933574269,0.00288589373433769,3.80689615331521,0.00153228827341828,3.64560892000673,0.13091882426065,316.413869320578,0.110076346143548,1.06863066655305e-4,2.15013638625747e-4,13.446054465537417,25.75599438013762,-153.11056717524707,10.884777316672734,20.81856506269206,-92.86655343485023,TRUE
PB-00-02-07D,PB-00-02-07D,35,6163,Data_3929 IPL-17O-6163 PB-00-02-07d-R35-01 1,,13.6132701604611,13.5214417444261,0.00399197340459336,26.323621606359,25.9831176476074,0.00138078005684543,-0.197644373510556,0.00401597710357047,3.27949139905094,0.00395127526932059,5.90377497437914,0.00135330790634444,6.4442481361846,0.147170874108952,356.323030182447,0.0719389964426739,0.0602658033184775,0.0637261651620216,14.604676201275067,27.953324044762148,-154.67889435934802,12.082340399996843,23.08964727956378,-94.43488061900979,TRUE
PB-00-02-07D,PB-00-02-07D,35,6164,Data_3930 IPL-17O-6164 PB-00-02-07d-R35-02 1,,14.0088367711231,13.9116195482903,0.00427841444752461,27.0811683926246,26.7209622443075,0.00149295038438989,-0.197048516704019,0.00440811412412564,3.67102521144523,0.00423479604822869,6.64624952722204,0.00146324648082835,7.7542465107477,0.127945154679795,426.987777447329,0.145076446519762,0.00525790355538144,0.00409199650786946,15.016078257811902,28.730210755679824,-153.47302118704675,12.507510538734687,23.892609903741004,-93.22900744673873,TRUE
PK95-SC-279,PK95-SC-279,36,6260,Data_4025 IPL-17O-6260 PK95-SC-279-R36-01 1,,12.3991722516924,12.3229317737063,0.00400290821000852,23.9883337370308,23.7051336806214,0.00140794120145981,-0.193378809661771,0.00386573361634119,2.07777120824749,0.00396209859448607,3.61495024701637,0.00137992864986623,3.15290501720841,0.129926039391697,185.438574150645,0.0848210764747584,0.00308251251677545,0.0019731990687024,13.633304454179802,26.11359281314626,-154.67255116142377,10.773405022435014,20.61059099024607,-104.31602055669688,TRUE
PK95-SC-279,PK95-SC-279,36,6261,Data_4026 IPL-17O-6261 PK95-SC-279-R36-02 1,,12.0824485580253,12.0100380054294,0.00485334441168734,23.3617616179546,23.0930525837443,0.00153870209945226,-0.183093758787599,0.00495745552117008,1.76427650997258,0.00480386460624164,3.00084447510985,0.00150808791478456,1.80258611877692,0.135065691178085,153.220794184107,0.0740235123330224,0.0148040050493298,0.0124233241573143,13.300220118434826,25.463164958475907,-144.33097964045416,10.48669238855182,20.04798832849553,-93.9744490356065,TRUE
PK95-SC-246,PK95-SC-246,36,6262,Data_4027 IPL-17O-6262 PK95-SC-246-R36-01 1,,11.733554410013,11.6652498012575,0.00356429475552525,22.7064291559021,22.4524752138338,0.00163183931043177,-0.189657111646756,0.00342270889214535,1.41893933486391,0.00352795680047864,2.35855057914547,0.00159937205765875,2.11334419584223,0.123390296633866,142.482736924909,0.058958622738261,0.00924478328704945,0.00998777513584471,12.933175068455359,24.7824288227498,-151.94734995653647,10.168179843608419,19.459169815944144,-101.59081935187533,TRUE
PK95-SC-246,PK95-SC-246,36,6263,Data_4028 IPL-17O-6263 PK95-SC-246-R36-02 1,,12.1344452435555,12.0614126747487,0.00457135637193471,23.4807741178098,23.2093414241539,0.00195231552732129,-0.193119597204549,0.00506777643067676,1.81574308973133,0.00452475143218328,3.11748908929704,0.00191347204481198,2.77607288330557,0.13801357497223,170.386582796963,0.0628114599418875,0.00175176780330651,8.84508551525811e-4,13.354910351106772,25.586741220718437,-154.88901343256245,10.532572356489926,20.15487848328775,-104.53248282779117,TRUE
PK95-SC-133,PK95-SC-133,36,6264,Data_4029 IPL-17O-6264 PK95-SC-133-R36-01 1,,12.27481371249,12.2000885332678,0.00522473585147734,23.736015585366,23.4586960599446,0.00150287317232578,-0.186102986382985,0.00527304172852861,1.95468050330599,0.00517146971343062,3.36765224479666,0.00147297184389229,3.62425492053083,0.156766104213107,293.816980022268,0.0904610355096509,0.0272263180846118,0.0283975416101564,13.50253529327088,25.851718926825793,-147.17230009313909,10.661305937991335,20.384077097230996,-96.81576948841754,TRUE
PK95-SC-133,PK95-SC-133,36,6265,Data_4030 IPL-17O-6265 PK95-SC-133-R36-02 1,,12.4692412640494,12.392140292962,0.00359372095725947,24.1069727395529,23.8209866646689,0.00183301426620359,-0.185340665983204,0.00357678236009284,2.14712586761298,0.00355708300233741,3.7312287950141,0.00179654441458958,4.17246975187533,0.147971400423975,189.088746714891,0.0772047116621504,0.00206035834822868,0.00156732998359044,13.706977958406432,26.236701185243597,-146.00026740218829,10.838301619758598,20.717076432602596,-95.6437367973584,TRUE
PK95-SC-303,PK95-SC-303,36,6266,Data_4031 IPL-17O-6266 PK95-SC-303-R36-01 1,,12.6520170368654,12.5726487660043,0.00369232337300335,24.4634776219984,24.1690390406074,0.00155696564421047,-0.188603847436472,0.00369817898689974,2.32803824296288,0.00365468016728032,4.08064061746389,0.00152598808606223,4.03321555581879,0.125462906964816,154.946710873946,0.064115022429452,0.0180277705524091,0.0237093731101972,13.89913054552144,26.606545152008533,-149.12529473906665,11.004086495160367,21.03698155142603,-98.76876413436288,TRUE
PK95-SC-303,PK95-SC-303,36,6267,Data_4032 IPL-17O-6267 PK95-SC-303-R36-02 1,,13.5937937173297,13.5022266421676,0.00431952852320719,26.2898875348148,25.950248271446,0.00120193181871449,-0.199504445155922,0.00421864217742388,3.26021351809342,0.00427549096625567,5.87071207959901,0.00117801805225213,7.12295214723221,0.122602104924189,150.710046086466,0.0590576955530902,0.00224387366145788,0.00161648216761216,14.88863767716177,28.499150073981237,-158.91356190032548,11.85866196519726,22.674034083998194,-108.55703129557195,TRUE
